CustomerID,Age,Gender,AnnualIncome,TotalPurchases,AvgTransactionValue,VisitsPerMonth,OnlineUser,MembershipLevel,Churned
10476,33,Female,1547421,6,23865.76,7,0,Silver,1
10477,30,Female,596601,5,23552.78,14,0,Silver,1
10478,67,Female,2025260,45,1952.75,16,0,Silver,1
10479,59,Female,2265306,29,12280.95,18,1,Gold,0
10480,47,Other,781529,12,7981.83,16,0,Gold,0
10481,36,Male,2362182,39,44356.32,16,1,Platinum,0
10482,34,Other,1412980,47,13965.98,2,0,Gold,1
10483,36,Male,1455973,3,7180.6,10,1,Silver,1
10484,45,Female,305185,48,6252.42,7,1,Platinum,1
10485,43,Male,255182,1,35089.49,15,0,Gold,0
10486,54,Other,1877465,27,602.34,9,0,Platinum,1
10487,43,Other,903023,48,23723.83,7,1,Gold,0
10488,40,Male,1052318,24,6207.89,16,0,Bronze,1
10489,26,Female,2072508,44,42528.27,3,1,Gold,0
10490,29,Female,808434,19,47934.98,17,0,Platinum,1
10491,18,Other,1206630,8,47950.1,8,0,Bronze,0
10492,18,Male,772285,44,22265.62,2,0,Silver,0
10493,64,Female,344375,47,32332.39,3,0,Platinum,1
10494,51,Female,1719644,2,30105.3,8,0,Silver,1
10495,49,Other,235187,30,17696.93,2,1,Silver,0
10496,65,Female,1189280,30,22370.01,19,0,Platinum,1
10497,42,Male,857253,49,3496.89,17,1,Silver,1
10498,57,Other,1917689,39,39846.24,5,1,Platinum,0
10499,62,Other,1718560,45,12267.93,17,1,Platinum,0
10500,18,Male,2094420,32,23188.21,10,0,Gold,0
10501,33,Other,741797,1,24186.85,9,1,Bronze,1
10502,56,Female,268653,38,28167.37,6,1,Silver,0
10503,22,Female,892289,13,40948.47,11,1,Silver,1
10504,39,Male,1442222,11,34686.49,2,1,Bronze,1
10505,46,Female,1996218,10,33254.23,12,1,Bronze,0
10506,20,Male,2004898,48,26479.25,12,1,Bronze,1
10507,29,Male,752226,26,5069.0,16,0,Bronze,1
10508,43,Female,1104603,20,20279.82,12,1,Bronze,0
10509,33,Male,460710,17,47878.65,18,1,Gold,0
10510,68,Female,1480896,17,49778.74,13,0,Platinum,1
10511,54,Other,2240403,4,36605.76,15,1,Bronze,0
10512,39,Other,1653953,5,11607.49,16,0,Gold,0
10513,46,Male,1138193,23,5363.97,4,0,Bronze,1
10514,31,Female,1605419,46,20913.79,12,1,Bronze,0
10515,45,Female,1743103,10,42871.62,17,1,Silver,0
10516,22,Other,1978244,46,36176.65,1,0,Silver,1
10517,64,Other,788033,28,44229.44,18,0,Silver,1
10518,66,Female,1380859,33,30904.08,16,0,Silver,1
10519,47,Male,593445,43,6777.32,1,0,Platinum,0
10520,63,Other,2180425,26,6005.36,10,1,Platinum,0
10521,69,Male,756107,48,2685.71,19,0,Silver,1
10522,22,Male,2344931,29,28483.87,16,0,Silver,0
10523,29,Other,1661742,27,12371.45,14,0,Bronze,0
10524,33,Male,1609993,18,36798.87,2,1,Bronze,0
10525,43,Male,2278937,40,34406.62,6,0,Silver,0
10526,43,Female,2442516,10,16110.1,5,0,Silver,1
10527,65,Male,727340,42,9087.04,12,1,Silver,1
10528,38,Female,1555097,5,5389.3,4,1,Bronze,0
10529,56,Other,2255397,10,36944.57,4,0,Silver,0
10530,53,Other,1447486,21,22686.92,5,0,Silver,0
10531,50,Female,2148697,24,16379.44,7,0,Platinum,1
10532,47,Other,1225607,38,42875.65,6,1,Platinum,1
10533,54,Male,1395268,3,29802.58,13,1,Bronze,1
10534,40,Male,1279037,40,26044.72,4,0,Platinum,1
10535,27,Male,1215930,31,37245.94,13,0,Bronze,1
10536,22,Other,1055695,41,40834.48,4,0,Gold,0
10537,53,Male,312036,37,34397.84,10,1,Silver,0
10538,51,Other,388674,2,22168.31,1,0,Bronze,1
10539,69,Male,1089694,2,19151.15,8,0,Platinum,1
10540,48,Female,790348,39,38651.75,7,1,Gold,0
10541,27,Other,1571446,49,26039.99,5,0,Platinum,1
10542,36,Other,1109121,42,35307.99,3,1,Bronze,0
10543,49,Male,2340314,44,44552.82,15,1,Gold,1
10544,18,Other,473497,34,45819.76,17,0,Platinum,0
10545,22,Other,2409465,42,14102.47,13,1,Gold,1
10546,62,Female,2325629,20,9638.13,15,1,Silver,0
10547,21,Female,1928506,33,13285.98,19,0,Silver,0
10548,33,Male,2383525,4,37643.18,14,1,Gold,1
10549,41,Female,893464,45,18691.88,13,1,Platinum,1
10550,33,Male,918730,44,8917.45,12,0,Platinum,1
10551,19,Male,1777415,11,5189.76,9,0,Platinum,1
10552,66,Male,268359,42,16567.47,3,0,Silver,1
10553,45,Other,673919,47,7065.98,11,0,Bronze,0
10554,49,Female,1558356,5,8071.77,10,0,Bronze,1
10555,44,Male,1715719,25,34289.03,1,1,Gold,1
10556,37,Female,1016117,49,1280.69,17,1,Platinum,1
10557,41,Male,1037566,37,6142.4,13,1,Gold,1
10558,29,Female,1356543,34,42264.96,14,1,Bronze,0
10559,67,Female,294455,9,42292.23,1,1,Bronze,1
10560,52,Male,1709639,6,16663.4,2,0,Platinum,1
10561,50,Other,1423981,18,4671.26,2,0,Gold,1
10562,50,Female,389937,14,35337.03,7,0,Platinum,1
10563,68,Other,2358344,19,18198.54,9,0,Bronze,0
10564,60,Other,2488910,14,2559.59,4,1,Bronze,0
10565,54,Male,1035165,40,8144.0,2,0,Platinum,0
10566,29,Male,1012425,17,7119.58,19,0,Gold,0
10567,20,Male,1934428,35,29579.08,5,1,Silver,0
10568,18,Female,486287,29,44936.44,9,1,Platinum,1
10569,50,Male,2243683,42,39715.68,13,0,Bronze,0
10570,57,Male,1753749,17,27461.85,12,1,Silver,0
10571,27,Female,2478214,43,21281.11,19,1,Platinum,1
10572,60,Female,656104,8,31048.23,9,0,Silver,0
10573,61,Male,2366503,1,22357.49,10,1,Platinum,0
10574,46,Male,434085,45,12531.13,19,0,Bronze,0
10575,30,Male,958171,36,34056.11,10,1,Platinum,0
10576,29,Male,698095,7,43700.22,12,1,Silver,1
10577,48,Other,2367461,46,18831.66,14,1,Gold,0
10578,63,Other,886093,5,42124.46,8,1,Bronze,0
10579,19,Male,1367732,24,21724.78,16,0,Bronze,0
10580,68,Other,1690424,28,20246.4,17,1,Silver,0
10581,67,Female,221576,43,1707.72,4,0,Platinum,0
10582,52,Other,1235865,17,34855.36,6,0,Platinum,1
10583,40,Other,1528668,37,40432.88,12,1,Platinum,0
10584,34,Male,2386203,20,33278.78,18,1,Bronze,0
10585,43,Other,2232342,3,7822.64,7,0,Bronze,1
10586,25,Other,1995292,37,5433.69,5,1,Silver,1
10587,46,Other,2030276,26,28771.08,10,1,Platinum,0
10588,43,Other,773722,15,20255.36,6,0,Platinum,1
10589,27,Female,2363769,48,21626.16,14,1,Silver,0
10590,43,Male,841857,8,48399.67,6,0,Bronze,0
10591,51,Male,1980248,13,36278.96,14,1,Bronze,0
10592,68,Female,2132360,48,20765.85,12,1,Gold,0
10593,58,Other,1066164,3,1249.23,12,1,Gold,1
10594,24,Female,1330070,1,1994.56,8,1,Platinum,1
10595,21,Other,1992841,9,34334.74,10,1,Bronze,1
10596,67,Female,801513,31,41935.62,16,1,Platinum,1
10597,62,Male,2380019,41,35472.82,8,0,Bronze,0
10598,28,Male,2465752,26,20472.62,9,0,Gold,0
10599,46,Male,979957,17,1847.45,13,1,Silver,0
10600,53,Other,2113980,34,48379.86,17,1,Bronze,1
10601,42,Other,1707394,9,49320.9,19,0,Gold,0
10602,38,Female,454265,13,27603.42,17,0,Gold,0
10603,53,Female,719493,5,3812.35,7,0,Bronze,0
10604,27,Male,2461556,41,27186.33,1,1,Platinum,1
10605,54,Other,1110913,13,44649.22,14,1,Bronze,1
10606,26,Female,2257017,1,34095.28,17,1,Gold,1
10607,41,Other,853817,25,36083.46,13,0,Bronze,1
10608,52,Other,1196433,47,4523.0,2,0,Silver,0
10609,66,Male,2235286,4,5593.63,14,1,Platinum,0
10610,52,Male,2134116,36,6629.23,1,0,Bronze,0
10611,65,Other,882387,10,45247.53,5,1,Gold,0
10612,53,Other,1345958,28,26434.73,7,1,Gold,1
10613,35,Other,679767,6,39641.28,19,0,Platinum,0
10614,66,Other,209583,27,6029.98,14,1,Bronze,0
10615,56,Male,774675,12,46403.84,14,0,Gold,1
10616,49,Female,1697850,48,41110.76,15,0,Platinum,0
10617,41,Male,1146803,3,11470.78,5,1,Silver,0
10618,40,Female,2295598,46,43746.86,5,1,Platinum,1
10619,49,Other,1514861,33,13393.11,2,0,Bronze,1
10620,54,Female,878710,10,10505.39,18,1,Bronze,0
10621,29,Male,668298,31,13432.92,9,0,Gold,0
10622,66,Male,336149,15,45524.77,10,1,Silver,0
10623,30,Other,770303,7,45804.92,18,0,Bronze,0
10624,40,Male,1188651,36,16651.09,4,0,Gold,0
10625,42,Other,1176684,14,35360.08,8,1,Platinum,1
10626,52,Male,956556,48,33884.54,18,1,Platinum,0
10627,58,Male,1254153,14,40386.16,17,0,Bronze,0
10628,47,Other,1006434,3,15036.52,16,0,Silver,0
10629,34,Female,2347863,49,25653.89,18,0,Gold,0
10630,66,Male,621863,46,33483.4,7,0,Bronze,0
10631,37,Female,759119,3,1604.96,1,1,Gold,0
10632,65,Male,2004240,22,19023.92,1,1,Platinum,0
10633,42,Male,2131506,19,34885.65,18,1,Gold,0
10634,39,Male,2163957,35,12853.98,4,0,Platinum,0
10635,30,Male,2392271,12,47897.89,4,1,Silver,1
10636,36,Female,1023265,5,1799.02,6,0,Silver,1
10637,66,Female,1242137,10,47916.93,3,0,Platinum,0
10638,53,Male,2347907,41,11073.16,6,1,Bronze,0
10639,29,Male,1401988,33,2726.46,13,1,Platinum,0
10640,58,Female,1051426,13,14835.96,7,0,Gold,0
10641,36,Other,1836748,35,39378.23,4,0,Gold,0
10642,29,Other,1790346,32,37696.37,1,1,Gold,0
10643,26,Female,1302801,11,10679.37,6,0,Bronze,1
10644,24,Male,2487073,48,10080.47,5,1,Silver,0
10645,45,Male,440617,38,32236.22,13,1,Silver,1
10646,31,Other,805398,24,23066.71,19,0,Gold,1
10647,48,Other,313606,35,39676.81,4,0,Bronze,1
10648,69,Female,1787514,19,1499.4,6,0,Gold,1
10649,36,Other,1277506,6,30637.47,13,0,Silver,1
10650,64,Female,941067,40,36614.4,5,0,Platinum,1
10651,33,Other,460102,45,49671.29,13,1,Gold,1
10652,22,Other,1522521,44,34035.45,10,1,Gold,1
10653,52,Other,1824224,42,11822.7,3,1,Gold,1
10654,29,Male,347631,35,5676.85,13,1,Silver,0
10655,42,Male,1543054,4,32153.56,12,0,Bronze,0
10656,69,Male,1926334,33,26302.2,4,1,Platinum,1
10657,38,Other,2047199,13,44987.52,10,0,Platinum,1
10658,53,Female,1838004,36,36412.42,3,0,Platinum,1
10659,40,Female,1929187,43,25634.2,17,0,Gold,0
10660,33,Female,467291,19,20358.4,9,0,Silver,0
10661,56,Female,1823372,43,20397.42,1,0,Platinum,1
10662,62,Male,1530363,12,11547.32,18,1,Gold,1
10663,59,Male,303535,11,1161.1,9,0,Bronze,1
10664,56,Other,1247861,6,28873.06,9,0,Gold,1
10665,31,Other,1545528,12,10857.01,2,1,Platinum,1
10666,48,Female,1761014,27,10653.85,19,1,Platinum,1
10667,22,Male,922648,41,6531.45,16,1,Bronze,0
10668,52,Female,783247,25,9722.9,3,0,Silver,0
10669,40,Other,595065,42,1879.92,16,0,Bronze,0
10670,46,Other,2079573,3,33809.3,13,0,Bronze,1
10671,60,Female,1137687,3,20249.44,3,0,Platinum,1
10672,28,Other,1249708,20,28207.77,10,1,Platinum,0
10673,35,Female,951972,28,31956.79,18,1,Silver,0
10674,64,Male,459427,23,48632.48,6,1,Platinum,1
10675,29,Female,2439155,48,3692.81,6,1,Bronze,0
10676,26,Male,982516,3,21070.51,18,1,Bronze,0
10677,27,Male,914261,42,12521.13,6,1,Silver,0
10678,61,Other,1773908,24,23992.58,6,0,Platinum,0
10679,34,Other,2474915,43,46047.47,13,0,Platinum,1
10680,55,Other,431807,40,36282.02,14,1,Bronze,1
10681,24,Female,224363,6,33198.89,7,1,Bronze,1
10682,63,Female,594798,20,22229.92,13,1,Platinum,1
10683,30,Other,2245990,11,33654.29,15,1,Gold,0
10684,57,Female,1184348,32,1909.06,12,0,Bronze,0
10685,59,Other,1585049,27,29436.06,1,0,Bronze,0
10686,26,Female,2298772,21,27822.7,3,0,Bronze,1
10687,67,Male,1572944,44,17528.03,18,1,Silver,1
10688,44,Male,1698447,48,10315.25,8,1,Platinum,1
10689,19,Other,892894,13,40435.51,2,1,Platinum,1
10690,22,Female,1745288,22,2976.95,4,0,Platinum,0
10691,46,Female,1975565,35,3762.74,18,0,Bronze,1
10692,54,Male,2477476,47,22193.93,13,0,Platinum,0
10693,55,Male,1795123,22,12851.96,15,1,Platinum,0
10694,36,Other,220655,28,37348.98,2,0,Platinum,0
10695,25,Male,2199085,21,31819.25,10,0,Silver,1
10696,65,Other,1149133,46,38694.98,2,1,Silver,1
10697,62,Male,2189690,18,16436.54,12,0,Bronze,0
10698,18,Male,650400,31,37103.79,5,1,Platinum,0
10699,39,Female,1270178,46,43156.47,12,1,Bronze,1
10700,69,Male,866470,37,17460.14,1,1,Bronze,1
10701,34,Male,2135854,21,17192.82,2,0,Bronze,1
10702,24,Other,1591538,14,45027.58,16,0,Bronze,1
10703,42,Male,2029074,25,2774.58,2,1,Bronze,0
10704,62,Other,371236,27,17704.41,16,0,Bronze,0
10705,21,Male,289743,40,6198.02,16,1,Silver,0
10706,53,Male,647875,23,1740.34,6,0,Gold,0
10707,23,Other,2155206,31,5909.61,13,1,Silver,0
10708,48,Female,1338422,47,21732.92,12,1,Bronze,0
10709,36,Other,958795,29,34441.72,10,0,Gold,1
10710,61,Other,1014468,47,14677.34,5,1,Gold,0
10711,56,Other,1964688,30,42528.86,8,1,Platinum,1
10712,44,Female,439647,26,22049.5,6,1,Bronze,1
10713,27,Male,1579401,20,48420.93,5,1,Bronze,0
10714,43,Other,489962,38,47721.54,6,1,Silver,1
10715,36,Other,519849,19,38731.83,17,0,Gold,0
10716,56,Female,744392,27,46640.55,6,0,Gold,0
10717,20,Other,586480,25,35442.67,17,1,Bronze,1
10718,62,Male,2104611,40,44810.48,5,0,Platinum,1
10719,30,Female,2000200,38,12052.74,17,1,Bronze,1
10720,67,Male,624632,23,17467.38,17,1,Gold,1
10721,45,Male,1772732,29,37720.62,13,1,Platinum,1
10722,37,Female,2140593,15,21400.69,7,1,Platinum,1
10723,45,Other,1709837,3,41915.17,6,1,Gold,1
10724,25,Male,1558990,10,43918.65,14,0,Bronze,1
10725,58,Male,1451717,15,15196.56,16,0,Bronze,1
10726,56,Male,1691625,16,41225.51,3,0,Bronze,0
10727,18,Male,1580188,17,7966.93,9,0,Silver,0
10728,20,Female,1537218,19,16909.58,15,0,Silver,1
10729,30,Female,1869745,11,26042.86,18,0,Platinum,1
10730,45,Male,1662333,48,11554.25,10,1,Bronze,1
10731,66,Other,770217,5,29089.61,10,0,Silver,0
10732,42,Male,323199,5,29061.15,3,1,Platinum,0
10733,50,Other,1480101,14,10583.07,1,1,Gold,1
10734,55,Male,1536748,26,39843.37,3,0,Gold,1
10735,23,Other,2326697,8,31692.73,5,0,Bronze,1
10736,61,Male,1852433,5,16092.7,7,1,Gold,1
10737,62,Other,2328825,7,11839.58,3,1,Gold,0
10738,49,Male,624190,16,43973.88,4,1,Gold,0
10739,62,Male,1664889,14,41836.39,17,1,Platinum,1
10740,64,Other,1088943,37,11719.11,3,1,Gold,1
10741,38,Female,1603864,41,2069.58,4,0,Gold,0
10742,33,Other,2320677,4,40285.27,2,0,Platinum,0
10743,38,Female,2443267,36,30890.78,14,1,Silver,1
10744,28,Male,957600,48,5313.84,5,1,Platinum,1
10745,54,Other,2216307,17,29491.7,2,1,Silver,0
10746,53,Other,2304417,47,22773.48,15,1,Platinum,0
10747,52,Other,1009195,36,38795.15,11,1,Bronze,0
10748,36,Female,1455300,6,10691.52,10,1,Gold,1
10749,37,Female,215733,16,22821.89,1,1,Silver,0
10750,35,Male,1098628,29,8065.33,19,1,Platinum,1
10751,64,Female,2287560,36,47889.1,14,0,Silver,0
10752,58,Female,1226281,38,39003.29,14,1,Silver,0
10753,66,Male,1269634,37,36915.1,1,1,Gold,0
10754,31,Other,1545649,48,34603.27,9,0,Silver,1
10755,32,Other,1201675,48,21339.82,17,1,Platinum,1
10756,48,Male,2257244,10,46187.14,14,1,Bronze,0
10757,18,Other,2459586,41,3923.98,13,1,Bronze,1
10758,20,Female,1857528,36,40221.98,13,1,Gold,0
10759,33,Male,2374749,29,10997.07,6,0,Platinum,1
10760,40,Male,2041049,14,16404.19,7,1,Platinum,0
10761,28,Male,278209,4,26115.66,2,1,Bronze,0
10762,29,Other,824152,44,39197.95,8,1,Platinum,1
10763,27,Male,2445772,42,41975.18,6,0,Silver,0
10764,49,Male,366562,36,29311.49,3,1,Gold,1
10765,33,Male,1176264,45,20330.86,18,1,Bronze,0
10766,25,Other,486453,13,47341.17,18,0,Gold,1
10767,55,Female,1320831,46,12552.11,6,0,Silver,0
10768,29,Male,1801582,18,40213.8,11,0,Bronze,0
10769,41,Female,425409,33,30718.87,3,0,Platinum,1
10770,45,Other,1191052,21,19031.68,16,1,Platinum,0
10771,25,Other,938925,16,367.99,5,0,Silver,1
10772,45,Other,2035775,15,22495.99,2,0,Bronze,0
10773,53,Other,1645687,5,14052.98,15,0,Gold,0
10774,43,Female,782314,6,5486.03,16,1,Bronze,0
10775,25,Male,2153150,38,4035.38,7,0,Platinum,0
10776,67,Other,345693,3,17573.65,16,1,Bronze,1
10777,45,Other,1849734,48,30853.44,4,1,Bronze,1
10778,45,Female,1110789,12,41924.71,16,0,Platinum,1
10779,54,Female,1085621,36,9423.09,17,1,Platinum,0
10780,58,Other,498818,33,21404.81,2,0,Gold,1
10781,53,Male,761548,36,19780.22,16,0,Bronze,1
10782,44,Male,1160002,33,25815.68,4,1,Platinum,0
10783,34,Other,904824,31,40536.49,7,1,Silver,1
10784,26,Female,2493143,21,27816.17,18,1,Platinum,0
10785,50,Other,2032500,27,42378.75,6,1,Gold,0
10786,37,Other,385541,27,26072.02,18,0,Gold,1
10787,30,Female,2314346,8,30311.21,7,1,Silver,1
10788,45,Other,1903728,37,22037.95,2,1,Gold,1
10789,65,Other,768011,32,41207.85,19,1,Bronze,1
10790,46,Other,668451,26,46214.21,9,1,Gold,0
10791,30,Female,783526,2,32065.49,4,0,Silver,1
10792,63,Male,459425,12,41092.89,14,0,Gold,0
10793,52,Male,1878297,22,3232.47,5,1,Silver,1
10794,23,Female,710609,17,45333.75,7,1,Gold,0
10795,35,Male,2265331,7,9689.58,8,0,Platinum,1
10796,68,Other,500589,43,13049.07,15,0,Silver,1
10797,22,Male,909163,4,2950.5,19,0,Gold,0
10798,64,Other,2293333,37,48280.39,11,0,Bronze,1
10799,42,Male,830458,38,42644.94,4,1,Silver,1
10800,19,Female,2168093,32,45685.27,18,1,Silver,1
10801,27,Male,995911,11,42406.64,14,0,Gold,1
10802,47,Male,799649,1,24132.67,6,0,Platinum,0
10803,67,Male,1925240,25,46226.87,16,1,Platinum,0
10804,62,Female,628910,42,48482.8,18,1,Gold,1
10805,22,Male,281171,24,25277.58,1,0,Gold,0
10806,50,Female,2383448,43,9028.55,8,1,Bronze,1
10807,18,Other,1389138,17,33033.54,1,0,Gold,0
10808,35,Male,2449476,8,48779.28,1,1,Silver,0
10809,49,Female,1580679,45,43645.7,19,1,Gold,0
10810,64,Female,1652242,27,43132.21,10,0,Bronze,1
10811,66,Male,983258,18,46710.76,18,1,Gold,0
10812,28,Other,2096999,27,44729.43,12,0,Gold,0
10813,38,Female,1420575,22,38881.2,17,1,Silver,1
10814,43,Male,1560573,16,35998.16,1,0,Platinum,0
10815,42,Other,2077887,2,13458.93,8,0,Gold,1
10816,39,Female,1961201,5,31180.6,10,0,Bronze,0
10817,44,Female,1600507,18,26217.98,10,1,Gold,1
10818,66,Other,1465832,3,43138.62,18,0,Gold,0
10819,30,Other,240736,27,24738.11,9,0,Silver,1
10820,50,Male,1535250,17,6648.82,2,1,Platinum,0
10821,51,Male,409124,16,547.13,3,1,Platinum,0
10822,58,Female,588742,6,33990.29,2,0,Platinum,1
10823,52,Other,842911,7,27630.45,6,0,Gold,0
10824,18,Other,876935,14,16748.86,12,1,Silver,0
10825,38,Other,1885124,38,8697.92,19,1,Silver,1
10826,65,Female,632859,40,23495.75,15,1,Gold,1
10827,23,Other,601072,15,5284.24,19,0,Silver,0
10828,45,Other,2295637,47,17004.59,12,1,Platinum,1
10829,34,Female,1587168,47,19146.83,18,0,Silver,0
10830,22,Male,1156010,48,23441.25,16,0,Gold,1
10831,48,Male,943264,33,23491.05,2,0,Gold,1
10832,22,Female,865329,43,13073.18,11,1,Bronze,1
10833,55,Other,474548,27,42555.49,12,1,Bronze,1
10834,20,Female,1677775,29,17970.51,5,1,Silver,0
10835,40,Male,2467686,37,11710.49,6,0,Silver,1
10836,54,Male,619503,5,9037.75,11,0,Gold,0
10837,54,Female,2493696,29,16332.15,10,1,Bronze,0
10838,27,Female,2012901,32,3657.38,4,1,Bronze,0
10839,27,Male,358253,6,1935.5,9,0,Platinum,0
10840,36,Female,869745,2,30375.57,12,0,Platinum,0
10841,34,Male,1859537,6,31071.61,10,0,Gold,1
10842,38,Female,1479898,46,26620.53,14,0,Gold,1
10843,31,Female,971143,43,38185.57,5,1,Gold,0
10844,26,Female,496694,4,2245.78,1,0,Gold,0
10845,63,Male,1661433,29,46817.86,5,0,Bronze,1
10846,18,Female,2115029,25,5024.74,16,1,Gold,0
10847,68,Male,1526325,9,33798.94,5,1,Gold,1
10848,62,Male,696389,3,6929.81,5,1,Bronze,0
10849,30,Female,2347865,26,44031.3,18,1,Platinum,1
10850,21,Female,1586123,48,25682.45,6,0,Gold,1
10851,18,Male,1776845,43,4389.99,18,0,Platinum,0
10852,66,Male,1188722,27,30951.19,10,0,Bronze,1
10853,57,Other,2237398,36,752.76,15,0,Platinum,0
10854,49,Male,2150639,32,38868.3,11,0,Bronze,1
10855,51,Other,295335,1,32634.07,19,1,Gold,1
10856,45,Other,2404593,16,10867.45,13,1,Platinum,0
10857,48,Other,1265560,48,18925.12,3,0,Gold,1
10858,25,Female,291656,11,687.99,16,1,Silver,1
10859,56,Female,2362766,26,34776.09,7,0,Silver,0
10860,43,Male,2464115,40,16336.61,12,0,Platinum,1
10861,51,Other,553153,1,28707.97,15,0,Bronze,0
10862,20,Female,2179442,26,47849.36,8,0,Platinum,0
10863,67,Female,1187938,28,15183.5,17,0,Bronze,1
10864,29,Female,1136066,9,49514.82,1,1,Silver,0
10865,18,Female,1182014,44,31746.6,8,1,Bronze,1
10866,61,Female,1062839,22,12331.81,14,0,Silver,1
10867,22,Other,1882245,8,22007.86,10,0,Platinum,0
10868,47,Other,1734710,49,37100.52,19,1,Gold,1
10869,47,Other,1264367,42,22489.95,8,0,Gold,1
10870,34,Other,1306623,27,3704.83,19,0,Gold,1
10871,65,Male,434898,39,8679.6,4,0,Bronze,0
10872,64,Other,661122,19,39627.5,10,1,Gold,0
10873,40,Female,875025,25,32524.14,3,0,Bronze,1
10874,32,Other,270246,38,28620.33,4,0,Gold,0
10875,54,Male,1483531,21,8630.81,16,1,Bronze,1
10876,38,Female,1648586,24,41936.55,4,0,Bronze,1
10877,31,Other,1805752,24,48048.78,13,0,Silver,0
10878,19,Other,770819,19,2332.09,17,1,Silver,0
10879,28,Other,2150660,47,4178.18,16,1,Platinum,0
10880,68,Female,1007040,2,44270.81,17,0,Silver,1
10881,56,Female,1237886,14,40832.95,6,1,Bronze,0
10882,55,Male,2354828,32,31011.34,3,0,Silver,1
10883,51,Female,1784424,42,47264.77,4,0,Silver,1
10884,55,Female,1299044,32,32427.6,8,1,Silver,1
10885,67,Other,1233388,28,11034.47,9,0,Bronze,0
10886,51,Female,651989,48,36513.52,1,1,Bronze,0
10887,35,Other,1019555,39,32391.8,13,1,Platinum,0
10888,47,Other,865078,40,49291.51,2,1,Silver,1
10889,32,Female,917997,42,10930.62,10,0,Silver,1
10890,44,Male,2344751,47,30014.88,19,1,Bronze,0
10891,68,Male,348469,40,39074.33,17,0,Platinum,0
10892,51,Female,1316136,13,17147.46,13,1,Platinum,0
10893,69,Male,716394,12,19170.08,14,1,Bronze,0
10894,55,Other,2290825,8,44428.72,11,0,Silver,0
10895,50,Other,720112,15,20388.49,10,0,Platinum,0
10896,41,Female,1303519,26,31349.22,7,1,Platinum,0
10897,32,Male,1498071,12,44495.14,10,0,Silver,0
10898,47,Male,1298966,43,10728.38,1,0,Platinum,0
10899,59,Other,1250482,46,49099.3,14,1,Silver,1
10900,68,Female,732249,27,35187.09,3,1,Platinum,0
10901,34,Male,2290178,18,24957.25,13,0,Platinum,0
10902,22,Female,389773,45,21716.75,2,1,Bronze,1
10903,46,Male,542808,36,47731.92,17,1,Platinum,1
10904,21,Other,1329775,49,10524.52,3,1,Silver,1
10905,27,Other,2396916,27,15790.66,15,0,Platinum,1
10906,34,Female,2247298,9,15597.3,8,0,Bronze,1
10907,27,Other,1370933,39,14663.61,6,0,Platinum,1
10908,34,Male,1591449,1,23586.34,9,1,Gold,1
10909,37,Other,1059734,7,49462.21,11,0,Silver,0
10910,41,Female,1212884,26,44472.7,2,1,Gold,0
10911,22,Female,1867832,7,16599.09,9,1,Bronze,0
10912,51,Female,2457728,7,21316.64,18,1,Gold,1
10913,23,Male,2072154,8,33573.19,19,1,Platinum,0
10914,19,Male,1113605,16,1152.44,18,0,Silver,1
10915,30,Male,1710399,3,41061.64,5,1,Gold,0
10916,60,Male,216939,45,44025.96,18,1,Platinum,1
10917,60,Male,2256547,10,42902.86,12,0,Gold,0
10918,65,Other,506604,7,18940.2,4,1,Platinum,0
10919,28,Male,2232656,21,23261.38,15,0,Platinum,0
10920,68,Male,2496446,37,915.7,11,0,Gold,0
10921,64,Other,2359271,31,20149.95,19,0,Bronze,0
10922,40,Male,1658251,23,23183.21,5,1,Silver,0
10923,33,Female,1203750,27,45376.62,6,0,Bronze,0
10924,48,Male,1467403,22,44731.19,13,1,Gold,1
10925,28,Male,1515777,39,48315.02,10,0,Platinum,1
10926,33,Female,349805,27,44289.72,14,0,Gold,0
10927,25,Female,2054165,49,707.58,4,0,Platinum,0
10928,21,Female,2070038,4,32180.6,12,0,Platinum,0
10929,57,Female,2447837,24,3691.41,15,1,Bronze,0
10930,21,Male,1881476,23,13847.94,10,1,Bronze,1
10931,42,Female,577224,48,29041.89,11,0,Gold,1
10932,20,Female,2118036,19,35120.51,9,0,Silver,0
10933,49,Other,679498,42,32835.21,11,0,Bronze,0
10934,20,Female,1384836,3,2738.2,2,1,Platinum,0
10935,44,Female,438178,27,5449.11,13,0,Gold,0
10936,46,Other,459418,3,6690.76,8,0,Gold,1
10937,49,Other,2326832,28,4843.29,8,1,Silver,1
10938,67,Male,434433,17,9158.25,1,0,Gold,1
10939,68,Other,2226199,31,34517.84,6,0,Bronze,1
10940,36,Male,564446,10,41592.61,13,0,Platinum,0
