Size,Bedrooms,Bathrooms,Garage,Age,DistanceToCity,CrimeRate,SchoolRating,Price
1337,3,2,1,44,1.75,6.5,7,50.18
1774,3,2,1,37,0.5,7.55,2,68.87
1542,2,3,2,21,5.02,5.54,2,58.26
1733,4,3,1,13,0.6,9.38,3,76.76
2290,1,2,2,14,5.38,9.77,3,81.47
874,2,3,0,45,12.99,9.95,5,26.59
2146,3,3,1,3,17.41,6.69,3,84.26
1541,4,2,1,17,1.35,9.33,8,72.0
1140,4,2,1,0,8.28,4.04,6,56.81
967,4,2,2,11,2.18,8.6,5,50.25
1424,3,3,0,40,11.54,9.09,2,40.65
1868,3,1,0,41,7.74,9.04,6,67.45
1448,1,4,1,49,0.5,8.31,3,49.52
2104,2,1,0,16,2.61,4.07,7,88.27
919,3,2,2,18,2.06,1.59,8,71.83
1495,3,3,0,35,7.69,3.34,6,54.57
999,3,2,1,47,2.64,7.67,3,44.02
1645,4,2,0,6,5.77,2.33,7,85.03
1854,3,1,1,8,4.61,4.78,5,78.67
1331,2,2,1,7,18.57,5.65,4,54.5
500,2,1,0,24,13.89,6.04,6,24.6
1579,4,2,1,6,2.79,9.36,9,84.84
1674,4,2,1,41,6.43,6.61,4,63.69
1661,4,4,2,7,8.84,7.86,9,86.05
1994,2,4,0,23,11.46,5.82,2,69.85
1071,5,1,1,16,0.5,8.34,2,53.43
1772,2,3,2,11,1.8,2.64,7,92.35
1977,1,1,1,45,1.93,2.1,3,75.93
788,5,1,2,30,2.85,9.26,5,34.13
1627,3,1,2,11,0.93,6.93,3,75.69
1298,3,4,1,1,3.43,6.72,5,70.02
1467,2,3,1,11,5.44,4.67,4,71.01
1639,3,1,0,26,3.44,3.77,7,69.65
1305,4,1,1,45,5.48,5.56,7,61.6
1229,3,2,2,6,0.5,1.21,9,80.51
1513,3,2,1,12,10.44,4.55,7,69.0
1065,2,2,1,35,13.99,4.55,7,43.09
1065,3,2,1,0,4.81,5.38,7,69.17
1771,3,3,0,48,10.66,6.35,8,67.78
1040,2,2,2,34,0.7,9.57,4,42.1
1766,3,3,1,29,7.98,6.52,5,68.18
1685,2,2,0,30,0.63,8.84,7,70.15
809,4,2,2,16,2.62,5.56,4,48.39
1228,3,3,1,7,1.96,6.27,9,68.07
1977,2,3,1,2,4.4,0.7,6,109.59
1107,3,2,1,9,1.79,1.33,5,69.61
1314,3,2,1,33,5.07,5.8,7,57.97
1684,4,3,2,21,2.29,3.96,5,78.31
1813,5,1,1,3,9.86,7.99,9,83.52
1399,3,1,1,31,5.02,5.43,10,70.65
1260,4,2,0,28,1.21,8.82,7,61.31
2068,3,3,2,45,2.05,9.72,3,66.29
2195,2,3,0,10,9.4,1.48,4,91.58
1891,3,3,2,45,2.44,3.95,6,69.71
1534,3,2,1,12,3.84,6.65,8,75.24
1176,3,1,1,3,5.23,3.05,3,44.15
1167,4,2,2,1,2.14,2.67,3,63.43
1709,3,3,0,33,1.74,8.14,2,63.35
1667,4,1,1,42,3.22,9.8,6,46.48
2060,4,1,1,21,1.21,7.74,8,97.71
1760,3,1,1,4,1.67,5.24,1,72.77
898,3,2,1,8,0.5,4.43,4,59.06
1920,3,3,1,19,1.81,5.4,7,92.23
1100,5,2,1,20,1.93,4.63,8,67.03
1346,3,4,2,16,16.33,5.03,8,66.84
1600,1,1,1,11,4.45,2.03,7,73.39
2298,3,3,1,27,7.74,9.04,3,74.22
2743,3,3,2,17,0.5,7.55,5,105.04
1742,2,2,1,2,0.56,6.81,10,86.48
1426,1,4,0,4,8.42,9.5,10,67.59
1713,3,2,1,13,4.88,2.84,6,76.92
1855,3,3,0,47,1.06,0.81,7,84.32
1371,3,3,0,25,2.59,8.26,9,56.59
2218,3,3,0,18,3.87,9.98,5,86.91
1592,2,2,0,40,9.28,5.78,3,58.3
1699,3,1,1,16,0.5,0.59,7,86.53
1766,3,2,0,38,4.54,7.8,9,76.93
1668,2,2,0,41,6.31,0.74,7,71.8
1835,3,3,0,3,19.06,5.4,8,88.21
1253,3,3,0,41,8.23,2.78,5,41.07
1276,2,3,0,34,1.62,9.15,2,50.73
1059,2,1,1,23,6.18,4.51,3,50.74
1675,2,3,2,40,7.2,8.98,10,67.35
1811,4,3,2,12,6.54,2.99,6,91.56
1683,4,3,2,32,8.58,3.87,1,65.89
2169,4,1,0,14,11.7,9.47,9,88.51
1497,4,1,0,14,0.52,2.01,6,86.64
1767,3,1,0,30,0.55,5.79,8,64.76
1063,3,2,1,42,7.96,3.89,6,53.42
1345,3,2,0,27,1.45,7.74,3,54.17
1778,1,4,1,9,0.5,1.29,6,85.46
1839,3,2,0,6,2.56,4.37,10,84.88
1382,4,2,0,32,8.57,6.99,1,52.99
1471,3,2,2,6,0.68,4.07,8,88.8
892,3,3,1,4,5.57,0.59,4,60.85
1357,3,3,2,25,0.5,7.05,5,66.72
1856,3,3,1,15,0.58,5.03,5,84.29
1730,3,2,2,7,2.16,0.11,8,85.24
1700,4,2,1,21,0.5,6.13,6,76.46
1519,3,3,2,33,9.35,9.2,5,54.07
1502,4,2,0,39,9.98,1.11,8,63.34
1235,3,2,1,27,7.04,5.91,1,47.91
1779,4,1,1,45,1.39,7.29,2,60.05
1668,3,1,1,35,3.7,0.71,1,72.86
1696,3,3,2,46,1.02,0.23,7,77.64
1289,3,1,2,6,1.65,4.64,6,63.16
638,4,2,1,39,3.63,7.91,8,42.49
1938,5,2,1,42,6.64,1.61,6,83.73
1308,2,2,1,27,0.5,8.37,4,54.84
1154,2,2,2,1,1.76,6.57,8,71.45
1777,4,2,1,8,13.06,3.32,4,80.29
1343,3,1,0,5,2.8,5.16,9,69.77
1923,3,1,1,0,13.97,9.66,4,76.25
1746,3,2,0,2,23.78,2.16,3,77.16
1773,2,2,1,9,3.74,5.0,6,82.33
953,4,2,1,36,1.7,6.24,2,47.44
1984,4,1,1,43,7.82,1.38,1,73.54
1604,3,3,1,22,0.87,0.44,6,76.95
1352,3,2,0,32,1.45,0.13,4,62.49
1557,4,1,0,8,7.68,3.25,1,77.36
789,2,1,1,12,2.84,0.74,4,52.8
1663,4,4,0,27,1.13,8.04,6,67.03
1088,3,2,1,6,5.27,9.97,5,47.54
958,3,2,2,25,6.6,0.61,3,47.43
891,4,3,2,15,0.67,4.33,6,64.72
1945,3,3,2,39,1.62,0.26,7,89.0
1248,3,3,2,25,1.25,1.34,7,79.93
2113,3,2,1,38,2.39,3.23,5,86.03
1285,3,2,0,31,7.21,3.94,3,57.42
817,3,1,0,35,6.25,9.4,6,42.93
1053,5,3,2,41,5.43,3.96,8,52.79
1994,4,2,1,0,0.5,4.96,6,88.83
1437,3,2,0,48,0.77,2.46,3,60.2
1280,3,3,1,20,1.26,0.0,2,67.45
1564,1,3,1,12,1.59,8.99,9,72.63
1700,1,4,1,25,0.79,0.82,7,87.9
1946,3,3,2,44,2.64,9.64,5,72.31
2079,4,4,1,8,0.5,1.31,4,109.34
1356,3,2,2,36,6.93,6.05,8,54.8
969,4,3,1,22,7.75,9.99,3,48.0
1334,1,3,1,0,4.27,1.38,6,71.65
1604,3,2,2,1,0.5,4.24,7,93.85
1114,2,1,2,42,11.04,7.8,5,40.14
1117,3,4,0,27,16.85,0.32,1,54.54
1637,2,2,0,35,1.13,6.9,4,58.08
1480,5,3,1,30,6.1,0.8,9,76.79
1513,2,1,1,40,9.22,2.37,6,61.95
1196,4,1,1,4,3.88,1.6,8,83.78
1407,3,2,2,36,1.95,9.07,6,64.34
1130,5,2,0,24,3.26,1.8,9,70.56
1856,3,2,1,7,3.59,0.4,9,94.18
1914,4,2,0,33,2.56,5.88,6,80.18
761,1,1,2,38,13.29,3.46,5,38.57
1128,4,1,2,48,6.81,4.06,6,49.9
901,4,2,1,31,1.38,1.19,7,55.62
1239,2,1,0,10,4.4,7.48,6,60.85
1466,2,3,1,46,5.83,6.02,8,56.54
920,3,2,1,24,0.76,3.64,3,48.98
1131,4,1,1,2,2.22,1.72,5,70.66
1098,3,2,2,44,11.8,5.93,7,48.28
1582,3,1,2,49,4.19,7.79,4,52.27
1527,2,1,1,31,1.22,3.12,5,65.43
1211,1,2,1,34,0.66,0.26,9,64.53
1570,4,3,0,31,3.65,2.14,6,72.46
1281,2,3,1,33,3.97,6.82,9,66.06
1391,3,3,1,36,2.04,9.89,7,65.59
2169,4,2,1,4,4.98,0.13,7,104.67
2036,2,2,0,44,0.5,3.06,6,73.85
980,3,2,0,27,0.78,0.62,3,52.56
1831,2,3,0,27,3.95,3.16,6,80.34
1824,3,4,1,7,0.5,4.06,4,87.95
1040,2,1,1,26,10.64,9.21,10,38.77
1827,4,1,1,15,0.77,0.81,4,86.73
2115,3,2,1,17,5.6,7.77,4,84.03
1050,3,3,1,24,2.48,3.96,6,63.34
1132,3,3,2,47,2.55,8.11,6,55.2
1907,2,2,1,0,7.24,5.13,1,77.85
1608,4,4,2,7,3.46,0.39,3,84.61
1720,3,2,1,20,6.47,9.46,8,69.52
1636,3,3,1,33,3.52,0.83,6,71.85
1656,2,4,0,23,4.49,5.98,3,64.36
969,3,3,1,36,7.15,8.78,6,38.15
1918,2,2,2,25,4.67,0.8,4,84.44
1967,3,1,2,46,4.78,5.54,4,65.05
1408,2,2,2,13,7.78,8.24,9,69.71
1482,4,2,0,28,14.89,9.86,5,58.77
887,3,3,1,29,2.36,7.24,1,35.04
1705,4,1,1,2,4.3,2.78,10,85.01
1728,4,2,1,6,0.5,7.0,7,81.41
1475,2,3,0,35,2.22,7.06,4,54.84
1949,3,1,2,10,2.66,7.0,5,89.47
1366,2,2,2,31,9.02,8.54,8,54.61
1725,3,2,1,11,3.6,0.87,5,87.34
1092,4,2,0,14,6.57,1.08,6,67.54
1490,3,1,0,37,0.5,6.41,6,55.33
1430,3,3,1,23,3.12,9.54,5,59.08
1590,3,2,1,0,11.58,4.66,6,77.06
1352,3,3,2,17,1.27,9.61,6,65.3
1447,2,2,1,45,0.5,9.38,1,38.12
1830,4,2,1,6,2.84,9.03,8,81.16
1325,3,1,1,41,6.09,9.1,3,43.81
857,4,1,0,40,3.03,8.98,6,34.23
2199,2,2,2,1,3.08,8.2,6,85.92
2052,3,1,1,39,5.54,6.95,7,71.05
983,3,2,2,30,1.47,0.24,5,51.43
1775,1,2,1,32,6.97,1.32,7,81.29
1298,3,2,1,29,0.83,1.34,3,61.92
1605,4,1,0,30,2.52,0.24,7,77.1
1617,4,3,1,33,5.34,1.17,8,74.09
1406,3,3,1,6,8.81,9.2,8,68.83
1186,3,1,1,24,7.84,6.64,6,56.28
1223,1,1,1,15,6.4,3.12,5,53.73
1133,4,4,0,21,2.22,7.93,3,50.72
1167,1,1,2,35,0.65,4.88,5,47.39
1473,4,4,2,26,1.22,1.42,6,72.25
1213,3,1,0,16,10.01,8.85,3,49.71
1772,3,3,2,3,9.74,3.39,9,94.1
2094,4,2,0,34,15.14,6.99,8,69.6
1267,1,3,1,40,0.5,2.91,1,55.5
1595,3,2,1,21,3.85,5.0,6,76.63
1699,3,2,2,46,5.23,8.16,7,47.91
1688,2,1,0,34,6.2,1.57,4,61.37
1530,3,2,1,43,5.16,9.77,6,50.63
1797,3,3,1,14,7.35,0.7,5,88.93
1692,4,2,1,39,2.23,5.34,3,68.82
1004,1,3,1,43,0.99,9.16,6,33.76
1847,4,2,0,20,1.14,9.46,10,88.77
1854,2,3,1,12,0.5,2.32,5,84.09
1194,2,2,2,46,2.16,1.44,6,51.2
1515,3,4,2,10,0.5,7.24,5,69.54
1773,1,4,2,48,1.94,0.42,8,76.1
1416,2,2,1,26,4.95,4.85,8,69.45
1929,5,3,1,30,11.24,7.96,3,67.9
2445,3,3,1,43,9.15,5.6,8,90.32
1185,2,2,0,31,1.46,1.88,3,56.22
947,2,2,2,29,0.72,4.87,2,45.39
1621,4,1,0,17,1.07,9.21,7,71.99
1788,4,3,2,15,17.7,6.17,5,79.57
1407,3,1,0,34,3.99,7.21,6,56.86
2081,1,1,2,8,1.01,3.36,7,97.82
964,2,2,0,38,9.19,1.88,2,35.2
1777,2,2,0,36,2.51,2.56,4,68.4
1257,2,3,1,9,11.47,5.33,6,56.59
2187,3,4,0,11,1.51,2.8,4,100.79
2297,2,2,1,7,2.5,5.42,1,97.04
1193,3,1,1,2,3.52,7.08,2,56.96
1280,3,3,0,18,11.16,7.34,8,61.12
1843,4,2,2,10,10.15,1.65,9,85.07
1345,4,2,1,7,4.27,7.5,3,64.87
1481,3,2,1,25,1.25,6.73,4,55.14
1510,3,2,1,44,2.58,0.12,7,69.93
732,3,2,1,22,18.57,0.59,9,39.17
1494,3,3,1,9,4.68,6.46,4,78.96
1224,4,2,0,17,7.6,3.84,8,65.71
1302,3,3,1,11,2.99,1.46,6,74.23
2077,4,2,1,38,3.8,0.44,9,101.89
997,4,2,1,25,2.8,1.59,3,57.06
1825,3,3,1,10,6.07,9.58,10,73.8
1388,3,2,1,9,9.53,7.28,5,61.2
1388,2,2,0,2,3.54,5.28,9,83.68
1816,2,2,1,6,3.28,9.42,6,72.03
1636,3,2,1,3,2.08,6.19,6,77.55
1728,2,3,0,39,0.97,7.26,8,75.7
1887,4,2,0,7,14.0,2.83,7,83.11
1367,2,3,0,37,1.9,5.89,6,56.65
1255,3,1,2,12,8.06,1.43,5,73.93
1065,3,2,1,11,6.28,4.04,7,58.88
1169,3,4,0,34,7.83,0.33,9,60.87
2679,3,3,0,37,13.8,2.17,1,82.9
1997,4,1,1,42,4.88,0.75,6,76.73
959,3,2,1,35,11.41,3.88,8,43.43
971,3,2,1,46,0.92,8.43,7,39.21
1692,2,2,2,1,4.93,3.78,8,87.61
1718,3,3,1,14,7.4,8.32,8,75.64
1719,4,3,0,48,1.58,6.56,7,61.48
1398,3,2,1,33,6.75,5.1,7,67.92
1449,4,3,2,38,7.54,2.37,9,65.73
1631,3,2,1,25,8.89,9.22,8,74.27
1534,2,1,1,47,1.88,0.54,8,67.33
612,1,2,1,4,5.72,6.89,2,42.19
1408,3,4,1,47,1.81,6.21,4,58.67
1159,3,3,1,24,6.72,4.41,6,66.42
1570,4,2,2,33,3.11,2.4,7,74.93
2694,3,2,1,46,4.55,4.31,5,93.35
1646,3,3,1,3,2.69,8.73,2,74.16
1374,3,2,0,33,0.88,8.37,5,53.65
1868,3,2,0,26,0.98,9.41,7,75.7
1693,2,4,1,41,0.5,3.08,8,82.87
1668,2,3,0,28,4.81,3.87,9,66.48
1742,2,2,1,4,9.44,0.19,5,84.27
2322,2,2,0,17,0.5,9.43,5,97.47
1047,2,2,1,3,0.5,3.29,5,62.07
1689,1,1,2,0,3.06,4.04,5,84.65
1129,3,4,1,49,6.69,9.08,7,48.06
1722,3,2,0,19,0.86,5.27,5,68.54
1132,5,3,1,5,1.58,5.66,1,65.86
1333,2,1,2,19,1.32,1.76,5,68.69
1381,3,2,1,19,2.55,4.99,4,80.78
1890,3,1,0,45,1.27,9.18,1,44.87
1867,1,3,0,26,2.17,5.59,6,66.74
1001,4,2,1,25,6.52,2.55,4,53.6
1521,1,2,0,31,4.72,0.31,6,65.82
1216,4,1,2,9,0.5,3.36,4,64.47
996,4,2,2,17,5.08,5.73,6,53.05
1413,3,1,0,40,3.24,0.43,10,72.05
1376,3,2,1,11,13.63,6.1,6,58.91
2470,3,2,0,9,1.71,5.23,6,100.29
1673,3,2,2,23,6.48,7.83,9,77.79
948,3,2,1,23,6.56,0.29,5,60.74
1274,1,2,1,37,1.25,7.81,3,43.29
1908,2,2,1,45,11.68,5.21,4,56.06
2335,3,2,1,24,3.38,3.71,5,98.59
865,3,1,1,7,5.68,9.65,6,41.84
748,4,3,1,13,0.79,1.6,1,60.6
2248,2,2,1,42,1.49,5.41,8,86.48
1655,4,1,1,30,4.41,3.21,2,67.56
1152,2,1,0,23,1.92,5.27,9,59.99
1713,3,3,0,15,3.46,5.52,9,71.92
500,3,3,1,19,2.34,0.89,10,60.8
1501,3,2,1,37,5.12,6.61,8,61.31
1631,2,2,1,46,3.34,6.34,3,56.78
1869,3,2,2,14,0.5,7.69,7,80.2
1094,4,4,0,13,5.24,0.91,4,66.58
1534,3,3,0,11,2.74,2.97,8,88.88
1129,3,2,0,33,2.09,6.5,5,48.52
1602,4,3,1,7,0.5,1.37,5,85.37
1141,4,3,1,18,1.24,6.78,9,68.96
1336,3,2,1,45,1.27,0.59,1,58.31
1101,3,2,0,4,13.7,3.35,3,64.92
1760,4,1,1,26,2.83,8.47,5,59.7
1843,3,1,2,40,0.5,7.74,7,68.03
1406,2,3,2,12,0.75,6.45,6,62.91
1515,3,2,2,31,0.5,8.7,7,70.31
920,4,3,1,30,4.44,7.09,8,44.38
1380,1,4,2,40,1.03,5.19,3,57.35
1479,5,1,0,45,3.45,9.8,6,47.11
2548,2,2,0,36,2.31,6.95,7,88.36
1055,4,3,0,1,8.15,6.01,6,57.88
2085,3,3,1,6,1.93,4.09,5,95.52
1898,3,3,2,47,3.06,9.02,1,71.92
1612,4,2,0,10,6.39,2.96,2,68.0
2203,3,2,1,10,2.84,0.09,3,93.45
1648,3,2,1,22,7.88,1.97,5,77.73
1655,1,4,2,30,5.42,1.1,3,71.13
1478,1,2,1,43,2.64,3.19,5,51.67
1989,2,3,2,44,3.51,8.26,3,64.67
1938,3,2,1,7,17.09,6.52,7,72.85
1249,2,4,1,31,5.42,1.69,8,62.97
972,2,2,1,47,11.77,7.89,5,26.78
1418,3,2,1,20,0.98,5.04,6,70.24
1179,3,2,0,30,3.3,5.13,9,62.04
1474,4,2,1,0,11.97,3.62,6,63.74
1994,2,2,1,12,1.95,8.65,10,86.61
1317,2,1,1,10,17.16,3.18,3,45.74
1482,4,1,1,28,0.51,0.94,8,76.73
1523,3,2,1,3,11.65,3.03,6,84.28
1839,4,3,1,35,2.95,7.15,1,66.93
601,4,2,0,14,0.5,6.58,10,51.59
1257,4,1,1,2,10.58,1.88,9,78.79
1584,2,3,0,28,1.45,1.12,5,77.28
1980,4,2,0,20,0.5,6.61,9,92.21
1303,4,4,1,1,0.73,6.76,3,73.96
749,3,2,0,5,5.38,3.66,7,50.92
1747,3,1,2,30,19.04,8.43,3,59.57
1245,3,2,1,23,0.59,9.78,4,60.43
1024,2,2,2,39,3.1,2.06,7,55.3
1250,3,1,0,16,1.0,5.77,5,61.4
1426,3,1,1,4,6.83,0.05,1,64.02
1258,3,1,1,1,0.63,7.13,5,60.51
617,3,2,2,11,1.37,4.14,4,44.42
1858,3,2,1,4,1.09,1.93,7,88.61
2009,3,2,0,41,4.02,7.52,3,67.36
1760,4,1,2,40,10.33,8.11,8,60.93
1044,2,2,1,19,3.58,1.11,4,62.4
1419,3,2,0,7,0.5,0.41,5,76.91
1497,2,2,1,0,4.14,3.34,4,70.05
1739,3,1,1,5,7.99,6.26,6,72.87
1767,4,1,0,10,0.71,7.93,3,75.2
1206,4,2,1,2,0.5,5.46,6,69.73
1532,3,1,0,30,1.04,5.81,5,63.43
1682,5,2,1,27,6.85,8.0,8,71.6
2082,2,2,1,46,4.48,5.29,2,77.87
1781,3,2,1,42,3.89,6.11,8,74.4
1815,2,2,1,4,1.43,5.16,3,76.69
1533,4,2,0,25,2.02,8.8,2,50.45
2064,3,2,0,15,16.89,2.36,4,80.94
1663,3,3,0,30,1.38,2.64,3,66.65
1155,4,3,1,27,11.6,1.28,6,53.19
2061,2,2,1,6,4.34,8.19,10,93.17
1779,1,2,2,37,0.66,4.12,1,65.21
1322,4,2,0,8,3.15,3.48,6,78.48
1308,3,3,1,38,14.84,9.81,5,44.04
1618,2,1,1,34,2.71,9.27,5,56.09
1685,3,4,1,42,9.95,9.72,5,51.82
1578,3,2,2,26,1.48,1.42,8,76.54
1624,1,2,0,11,4.23,8.91,1,51.07
2179,3,1,0,24,9.28,3.29,7,92.29
1928,1,2,1,42,12.67,0.13,4,63.73
1576,3,2,1,28,3.33,3.91,5,70.65
1876,4,1,0,30,5.1,5.09,5,73.36
1086,5,2,0,33,0.5,1.08,5,63.45
1659,3,3,1,32,1.46,5.38,2,67.24
2223,2,2,1,26,1.63,8.19,3,73.18
1412,4,2,0,1,0.5,3.78,4,75.18
1160,3,1,1,13,1.64,3.53,8,72.92
1239,2,3,1,12,1.94,3.39,3,60.3
1064,4,3,1,23,17.33,9.23,7,52.9
1186,4,2,2,4,5.52,0.49,4,76.59
1351,4,2,0,33,2.78,4.45,8,65.56
937,4,2,2,22,22.14,2.65,5,44.57
1506,2,2,1,18,0.83,8.94,3,62.12
1860,2,2,1,29,3.23,0.96,10,83.59
1136,3,3,1,48,5.21,4.11,3,51.73
2107,2,2,1,42,0.5,4.07,6,73.82
1704,3,2,2,15,6.31,8.88,6,73.38
1912,4,2,2,49,0.53,2.15,5,78.41
1236,4,3,0,39,0.76,6.45,9,61.37
1841,3,1,0,33,0.87,1.34,8,85.27
1063,4,2,1,48,13.22,9.54,8,33.93
1856,4,2,2,10,5.75,5.93,10,85.46
1568,3,2,1,13,5.33,6.26,6,73.06
1721,2,3,1,47,4.05,4.34,2,66.02
1029,3,1,1,46,1.73,3.42,7,47.13
1141,3,3,1,14,4.85,2.13,5,72.7
1738,2,1,1,34,2.64,6.04,3,61.76
1120,3,1,1,6,0.79,9.55,6,53.62
1685,2,3,2,28,5.85,3.6,9,79.6
953,3,2,1,43,0.69,8.83,3,33.67
1839,4,2,1,21,1.06,1.49,8,87.94
1006,2,2,1,22,8.51,9.36,5,43.39
1720,4,2,1,23,5.4,3.5,3,79.71
1750,3,2,0,34,4.98,3.8,8,75.82
1221,2,4,0,9,2.71,4.63,9,71.07
1732,4,4,1,7,2.52,7.18,4,91.55
1604,3,2,1,47,5.86,7.2,5,60.07
1284,3,2,1,47,6.74,4.8,5,48.46
1096,4,2,0,11,3.57,5.23,8,69.96
714,3,2,1,28,17.41,0.3,1,36.07
1639,3,1,1,28,15.58,3.04,4,66.94
874,1,2,1,22,2.66,3.46,7,53.0
1538,4,1,0,25,8.59,5.59,5,63.97
1394,3,1,1,36,3.92,5.58,5,52.97
1771,3,1,2,31,3.58,7.1,8,72.25
1379,2,2,0,37,0.5,7.17,9,55.99
1368,3,3,1,5,4.27,2.35,9,82.0
1792,4,2,1,7,11.54,7.7,4,77.55
1634,3,2,1,16,7.57,0.2,9,74.48
1626,3,1,1,11,7.72,7.16,7,73.37
1687,3,2,1,21,0.87,1.02,3,93.47
885,4,2,1,13,2.22,7.3,6,51.91
1802,3,2,1,33,1.33,5.27,1,73.43
1744,4,4,0,18,1.9,4.37,7,88.72
1093,4,1,0,5,4.33,6.91,7,52.95
1402,3,2,1,17,2.27,0.36,7,79.47
1484,2,2,0,35,4.11,2.23,3,56.52
1446,3,4,2,36,2.89,6.16,6,63.51
1633,4,3,2,37,1.69,8.47,3,56.44
2072,2,3,2,14,0.5,3.81,9,99.11
1932,3,2,2,37,11.12,2.59,7,76.41
975,4,4,1,39,0.5,5.19,2,54.74
1748,3,1,2,8,0.5,6.22,3,70.96
2031,3,1,0,5,8.77,4.2,7,93.69
1654,2,3,0,1,28.74,8.77,6,64.5
1936,2,3,1,15,6.49,5.23,7,79.6
2304,4,1,0,0,0.5,0.36,4,99.9
1909,2,1,2,29,1.29,2.23,7,81.13
1599,3,1,1,47,17.85,4.51,3,51.76
1918,4,1,1,32,8.27,6.98,6,67.51
1557,3,2,0,0,4.18,2.2,9,81.37
1509,5,4,1,38,1.35,9.76,6,68.91
1359,5,2,0,15,0.5,3.19,1,65.03
2125,3,3,2,16,0.5,5.32,10,101.52
1172,1,3,0,47,4.73,0.19,3,54.9
2112,4,2,1,47,0.5,8.85,7,72.41
1699,3,3,0,37,25.28,7.89,6,48.15
940,2,2,0,17,1.01,1.95,4,59.13
1647,4,2,1,21,6.2,9.33,3,63.02
659,1,2,0,21,0.84,3.16,3,37.62
1750,4,2,1,34,3.88,6.92,8,80.32
1854,2,3,0,30,0.5,8.19,8,72.85
1263,2,4,1,39,7.28,7.41,6,52.12
1549,2,2,1,26,4.4,9.18,3,48.64
2281,5,3,0,35,0.5,8.64,8,89.94
1297,3,1,1,3,9.44,9.95,6,54.36
1076,4,3,2,48,3.96,1.83,5,51.32
2092,3,2,0,4,12.73,3.05,5,87.39
2285,3,1,0,24,12.42,6.36,5,88.21
1501,2,2,1,30,12.66,7.33,6,52.59
1904,3,2,1,13,0.5,5.35,6,83.17
2036,3,1,1,29,0.64,0.74,6,96.42
1203,3,3,1,46,21.99,8.42,8,38.38
1305,3,1,1,11,3.34,9.61,5,55.06
1992,4,3,0,26,1.36,4.06,6,92.79
2174,2,3,1,44,7.34,2.25,4,79.95
1725,5,2,1,23,1.53,0.19,7,89.34
1148,1,2,1,29,6.5,2.37,3,52.13
2294,3,3,2,17,9.08,7.0,3,94.78
1287,3,2,1,13,7.67,9.12,8,55.33
1365,3,2,2,18,1.6,0.94,3,76.86
1636,3,2,1,21,2.57,5.53,6,65.83
2121,3,2,0,25,2.67,6.96,10,83.78
1841,3,4,0,6,3.38,2.76,6,86.72
1665,4,2,1,27,0.92,5.7,3,70.03
1685,3,2,1,37,3.01,7.15,5,60.77
1517,4,2,0,4,3.57,8.38,8,81.51
1723,2,3,1,35,3.79,4.52,5,72.12
500,3,3,1,17,8.57,7.48,7,37.52
1381,3,2,0,13,3.64,3.02,7,67.89
1596,3,1,0,47,1.31,2.13,6,71.94
1039,3,1,2,22,5.44,1.87,7,60.24
1654,3,2,1,13,7.98,3.59,5,74.79
1418,2,2,1,31,1.92,0.36,6,68.16
2202,2,4,1,4,5.18,2.83,7,100.92
2129,2,2,1,21,0.79,6.52,3,86.13
1313,3,2,0,27,2.09,6.48,4,62.28
1439,3,3,1,42,12.0,0.74,7,59.53
1470,5,2,1,11,12.11,2.87,7,73.48
1319,4,2,1,17,4.28,5.7,6,63.27
1578,2,1,0,35,6.06,3.19,7,66.02
1196,4,2,0,30,9.62,4.18,6,60.99
1047,4,3,2,12,15.92,7.13,8,50.19
1749,3,2,1,19,3.37,0.09,7,81.22
1751,3,2,1,44,4.12,2.76,5,68.01
1178,5,2,1,35,2.69,1.42,5,65.53
1858,3,3,2,6,0.5,1.28,7,92.37
1247,4,2,1,22,2.75,9.59,8,57.52
1601,2,2,1,33,7.82,3.77,3,58.26
1828,2,4,2,49,8.17,5.27,6,71.24
1486,3,1,1,31,11.15,7.34,3,52.15
1681,3,3,0,20,0.5,0.47,4,78.13
1293,4,2,0,5,3.74,2.41,7,69.82
1421,5,2,1,15,0.57,8.32,2,63.28
1417,3,2,2,34,1.12,8.62,7,58.5
1201,1,2,1,46,11.52,3.73,9,52.31
1429,4,2,1,19,3.43,3.75,9,80.82
880,3,2,1,41,7.11,7.57,4,28.97
1303,2,2,1,40,0.5,2.95,7,64.74
1386,3,1,1,10,2.7,1.17,9,82.34
1397,4,1,0,31,5.61,2.58,2,57.08
1403,4,4,2,13,0.72,3.87,5,81.51
1475,3,2,1,23,1.97,0.52,9,75.12
1691,3,4,1,43,0.5,4.79,4,70.92
1849,5,1,1,38,5.27,7.4,9,86.96
1240,3,2,0,42,17.68,5.14,6,46.2
1018,3,2,1,30,8.77,0.72,2,48.77
1083,3,3,1,16,18.37,4.4,5,46.24
1305,4,3,1,24,9.34,7.09,5,59.16
1359,2,1,1,8,9.66,0.58,4,73.16
1192,2,3,1,21,4.3,0.6,6,62.46
981,3,1,2,44,3.65,3.71,6,48.84
1317,3,2,0,47,2.61,1.95,6,56.36
1572,3,4,1,34,8.52,9.35,2,53.68
1738,2,3,1,36,1.0,5.81,8,75.07
1277,3,4,1,16,0.5,2.87,6,63.09
1334,3,2,1,27,14.77,7.05,8,54.9
1129,1,1,1,0,0.5,3.75,8,72.03
1487,2,1,2,8,18.82,1.32,5,67.6
1160,4,2,0,48,6.53,2.37,1,46.02
1729,4,3,1,12,1.99,6.43,9,85.07
785,2,1,0,46,5.98,0.52,7,49.84
