Advertising,Discount,Store_Size,Competitor_Price,Seasonality,Online_Presence,Economic_Index,Sales_Price
3101,18.89821671126463,1396,409,1,0,93.03260571331323,1445.2844584897985
4191,18.47185752069318,698,306,0,0,81.1301750348061,4369.477447946281
2696,15.974065107792025,1267,215,1,1,51.96706570268992,17716.99320796132
4991,10.504972209023311,1734,438,0,0,85.34178942322731,24045.54638336201
1627,6.5918812784735366,740,421,0,1,95.34834550209172,10985.18203179592
1586,15.32967578396585,1693,455,0,1,84.15735476527328,1262.9040380600045
2648,19.679811220069475,793,344,1,0,68.99986521973113,-6924.8541391084445
2443,15.899066559978035,1421,363,0,1,79.53244153030933,11457.707333728302
2445,18.930940539160034,1838,211,0,1,58.569913550973595,17749.1739109534
1103,17.06457069433275,1650,249,0,0,80.062773677954,13319.178805752352
4923,7.446720126750181,967,211,1,0,75.04963722674627,19405.761079243293
1253,8.73805655886931,866,389,0,1,51.30788442288576,-6397.289822422323
4298,10.127984026435255,1544,495,0,1,66.09449431077718,5284.711379387883
4183,7.5239066650700615,815,292,0,0,59.562362455081384,6860.2570454123
3557,13.724769990095101,1257,329,0,0,69.53259633811415,10570.53303838375
2496,19.63175786202427,1613,413,0,1,62.09162146674743,10551.85601677418
1098,16.421882501542377,1927,486,0,0,91.71243489352622,10963.78288540234
3200,11.350801236011929,950,374,0,1,84.88417445006914,-11300.580344950775
2884,5.06756721470433,1277,400,1,0,87.00573708189386,-1309.1607256320676
3961,9.699140167072681,1407,304,1,1,68.04336550816801,14621.966562681271
2919,12.901389315383229,1673,430,0,1,50.17231825807044,11560.491074431306
1877,9.863763107779558,945,297,1,1,60.95768461001991,8444.742402581527
1337,6.665523845357892,1456,302,0,0,87.76491022159924,14116.784721036638
4777,11.641474352928418,579,240,0,1,80.14184036503983,15504.053689311993
3869,8.798792254485743,1540,350,0,0,76.92890828315151,91.26862244420045
4234,18.638485646922522,637,467,1,0,64.02599677373773,-12681.698453172343
4791,6.526317927515236,1151,477,1,1,53.787116346019424,8467.39152214357
1956,5.737289430870655,1350,255,1,0,89.24332351166709,19501.45617846239
2704,5.079712537322931,1051,215,0,0,51.93277839973404,12335.976991429296
1160,9.921045267284867,573,421,1,1,52.95682344312964,3333.3013159473835
2603,14.905802573013329,1597,378,1,1,64.7467617815521,23916.658343052783
3848,15.95620629322689,549,333,0,0,78.64668386988069,25545.021844921685
1397,11.798925250725848,1533,457,0,1,99.61132582947344,16440.634340252123
2300,15.264929756829,1626,261,0,1,54.532078769608034,26144.71809250867
1815,10.398710543230452,887,322,0,1,73.6585399635146,-7483.5051386390915
4987,15.017093299799255,884,241,0,0,80.08766515300948,9358.4817948116
2527,5.608939779535601,798,498,0,1,91.15526202248267,2400.0405014126736
2919,10.861294768505061,838,251,0,0,84.48069575575289,14411.634938416797
2415,16.86274516449769,1912,266,0,1,90.38707898058831,-235.67063271367442
2158,17.04509045688502,973,258,1,0,76.12345035591703,7051.941608804724
2218,15.742231683135419,1115,234,1,1,71.69854017519832,3919.1838067717563
1400,8.063579308547967,1461,335,0,1,80.9364158637677,18839.528821779848
1639,8.708076783959498,1291,275,1,0,95.04354047406645,6307.51103538397
4104,19.941330908967686,1665,441,0,1,77.54235810805446,-6304.834507541456
3735,6.550670108029398,1693,487,1,1,80.27965595958653,19391.384599395424
1459,7.7099404835361405,512,420,1,1,66.8988076606257,15659.766072910186
1954,6.9503938347519885,948,284,1,1,79.80607227749294,2593.878934819795
4954,9.914824455254234,673,322,0,0,81.38820614082252,14465.58914746104
1469,8.152637528508851,1655,394,0,1,87.67127430191235,12354.431652693313
4446,12.465319393216582,1094,301,0,0,78.60883475064892,9824.425709825591
2045,12.140310603201797,1431,482,0,0,59.877514733256206,-15251.137928927921
3797,18.522584291769547,768,202,0,0,79.09630421278985,17373.58178246984
2693,5.521099211671722,1774,446,0,1,64.89357045381763,16243.67402358718
3085,9.79819365001645,1893,347,1,1,54.366224752086985,17885.684017110972
3277,13.949868379956353,1117,398,1,0,91.27165657299305,13045.291229107617
4436,14.072026427659457,1272,320,0,0,53.30360564125609,10999.712718375464
1562,12.201893435213139,1364,368,0,0,81.5851617513067,22224.426815601655
3485,17.234983112219506,1025,200,1,1,99.42473064997384,22263.46978400407
2799,5.940832571216882,1387,308,1,0,54.38095857365049,7887.578432764766
4354,17.23231648370204,1171,209,1,1,61.00659219764567,39188.991645448696
3074,12.421313606535554,677,326,0,0,88.04021063172237,13321.890471670646
1225,7.006410426155032,758,356,0,1,54.84470658416868,26211.583363628713
4348,18.285528703107165,759,430,1,0,91.63625127453508,8567.094238856433
1797,14.738431693114451,1658,214,1,1,50.01350611783639,13862.722521640731
4680,7.453185302362089,1984,474,1,1,94.49736702759387,4667.285177200212
3331,5.504745850985399,1142,245,1,1,53.34115761588725,-3896.445083935625
3926,7.116644724989739,580,473,1,0,96.09899242959767,8287.278616309863
1959,14.131969402705904,1890,305,1,1,93.22756165253557,10692.906517198599
2504,7.689443528900727,1582,202,1,0,76.97815594385483,18136.326847797896
1452,8.386446123125422,1597,452,0,1,88.89743141987915,3544.987216048068
4067,5.377095886344713,1762,221,0,1,53.743842394242655,23034.457065127703
4900,15.843960083579054,628,254,1,1,56.75739259713361,18463.48174824196
1815,17.155465996391555,911,496,1,1,68.46436717763359,23142.89308754737
1658,16.952722651581848,814,309,1,0,76.87292940424662,29440.913876724146
4587,6.913522270464263,1897,422,1,1,93.4107129886691,24767.659482678537
1546,18.54951691083139,1960,447,1,0,77.13402237557204,29742.784458639653
2215,15.0841824421112,1661,335,0,1,83.26025912452766,14764.386783051432
4120,18.462929335652966,954,445,1,1,83.99422101134877,11046.766520475216
4583,11.707407567959955,1114,269,1,0,93.8784063793025,2053.3762339286877
1016,11.554322916255465,1398,217,1,0,88.83773719367937,11857.335220927795
4243,16.768047780273427,1402,385,1,0,98.85151492403034,7311.394684034622
2243,6.399467832151153,1532,316,0,0,51.000631909407076,909.9604609018916
3205,12.813110549523287,731,456,0,0,60.3914338278378,-11440.876599847908
3524,17.545763534468385,1110,477,0,0,96.52228677159202,5057.412409853492
2069,17.45288844604357,1229,294,0,0,89.61101103514403,-4597.584646723555
4444,19.341992845135536,1464,314,0,0,63.36813730174747,6771.295620492563
3565,15.474088902958197,1920,261,0,1,98.71233275602337,21705.000582835866
3146,8.116559441595925,1381,474,0,0,93.49405136173581,220.32689664801728
4963,5.304204723418712,817,323,1,1,53.232861321462835,455.48795922267345
2768,12.19123697940653,1021,279,0,0,90.56549224757721,-5618.086788195909
2060,12.705557984338334,1610,346,0,0,89.2243806675336,2509.4319037564273
3327,8.603938767483971,1215,221,0,0,61.05765257386058,3901.5167421900505
4420,6.870461706854048,1841,282,0,0,83.46232555440523,1256.0078586662294
3544,13.793122492857634,1856,204,0,1,98.51129595156634,23869.68907077047
1301,16.46383511036212,1883,460,0,0,83.79343982243934,13249.731289511212
1180,19.897311553852408,1764,479,1,0,90.68825947498252,-7434.025665251076
1606,16.374539258157778,1579,328,1,0,54.96932598804629,-1497.4535225482941
4170,16.904486213833714,1633,313,1,0,86.37293946752315,20478.647131758546
1699,14.246913173431961,1572,483,1,0,60.23773568539289,-4772.856418054991
1992,19.788839884550264,1539,246,1,0,53.59270862267978,-592.904491469968
2139,14.599345776718556,1596,387,0,1,77.60387122295157,7394.855821835461
1190,17.903799295995565,1383,218,1,0,87.53055562986901,1441.2772461118202
3300,19.186769693614337,701,286,0,1,77.33724327225185,26501.48405848522
1980,18.947877507508416,592,341,1,1,96.57984369882234,10408.212202849601
3975,10.721230156750348,1556,450,1,0,84.78331727830346,14670.730958859242
3006,6.17993087471388,918,207,1,0,55.87874119977479,10717.8902257089
2184,7.578105538088702,1726,236,1,0,96.72590970043734,23328.816517014748
4327,5.888349580949112,1050,285,1,1,57.644399122738584,16563.82949758616
4394,6.5809540224371,1125,271,1,0,87.91277217986968,8309.921985015935
1127,7.769768688405465,1344,465,0,1,57.42718396515449,-8125.223700336843
3065,10.116414748811026,1381,266,1,0,99.9290137899729,6318.290637907368
2816,13.153094698626138,1219,340,1,0,66.60937540632898,5963.581281064545
2758,15.67523089032629,1835,494,1,1,74.79646610307034,16501.83852148537
3613,8.16391004159768,1443,263,1,0,73.34187534923763,22798.939520184664
1569,15.087836063572091,1992,229,0,0,55.094860243783344,10498.014729624685
2346,15.563886117536295,893,244,0,0,74.70074999972941,6572.650127708896
2895,13.379335052992841,1308,333,1,1,57.47529971502855,-813.187804987283
3733,18.55426804698066,1371,215,1,1,90.09904089111002,3843.8075886132046
4863,6.66492220882716,1734,477,0,1,97.91567167047717,-3836.213836657398
1625,7.656821864036292,1366,418,1,1,90.40292206827354,5812.392075099665
4359,11.429972365842271,1070,476,1,0,71.55319977029336,12338.918388872888
3901,6.900691028513583,1679,420,1,1,50.11856984771954,21329.34660691087
2686,13.49444215586131,1133,392,0,1,51.83217303296983,643.0272670755458
4009,10.976006999141365,1131,357,0,0,74.75175724690894,19154.09525012013
4710,9.268936918038776,1308,223,0,1,83.97436506701544,28173.857152454133
1154,7.549847195264559,821,340,0,0,90.97570325787129,14857.085405956102
3537,10.030073575223154,1958,421,1,0,79.97657554402255,25907.519791033803
2409,14.11939026248513,1073,225,0,1,98.9156563121752,78.99597202597579
1784,13.636778163341173,1563,297,1,0,74.68890161464154,-3718.7306917570477
4175,7.454360003153507,1563,475,0,1,80.00143999786408,21427.631576315318
4464,6.873797161109501,1976,260,0,0,61.50511615851826,28818.75415187597
4882,5.400151439133088,1369,442,1,1,66.9830240797989,31207.182186216938
1245,5.186383906908984,1713,208,1,1,84.15658695189497,-600.2302750318395
4247,18.19715653579528,1245,471,0,0,80.0820666831271,6569.350445112791
4110,5.676332840080849,1538,459,0,1,68.48244399935655,1240.3998620497805
2500,15.968316648098694,1647,231,1,1,55.5990976614779,10983.54371410095
2705,18.079776443674355,1803,292,0,1,67.13076074217362,19165.147856261872
3806,6.470867728436864,1436,327,0,1,52.2077794957961,16291.0886259674
1537,11.544521357495263,1458,436,0,0,79.03836129888188,-7400.2361129956225
2890,19.434544747614147,547,216,0,1,66.15077381323881,3022.556318172233
2841,17.512079907853774,688,240,1,0,68.99242542659098,1186.1633870963115
1920,12.345560477867826,803,471,1,0,78.7544110530382,14926.714204973992
3455,16.43856669187329,1628,475,0,0,79.06438990583408,507.62994132423046
1524,17.500664366474957,868,241,0,1,79.41716557041232,7602.112863405042
3875,10.22040444783079,959,465,1,0,74.57956046514877,5465.252889440377
2529,18.382293753049414,746,251,1,1,74.40612167144843,25478.319547006326
3950,12.057099795157352,763,387,0,0,91.06097221331152,13254.324990352046
4896,12.917110453382449,1729,350,1,0,73.37772265703668,12429.940682667102
1035,19.995614567327465,1029,443,0,1,76.80150802575665,-102.55946246508165
1684,17.64954449228242,1887,488,0,0,99.4114938251233,7530.707263206326
1019,10.4265500865947,1249,326,1,1,59.05250258465287,32249.1765539908
3368,5.155183947090499,1863,404,1,1,86.32104913907494,22528.090390996767
4847,14.39261110690842,906,299,0,1,73.6593588371206,12203.550796540567
3559,15.558701391921618,952,278,0,0,91.52708399361717,13881.120668561252
1399,14.762040352150695,1313,382,0,1,70.20162813076536,13109.731588181709
3701,19.517935267448195,1077,297,0,1,65.14947135102076,13974.466402862352
1971,17.944565409982165,1464,267,1,1,60.38930973227458,17409.40220267725
2906,11.732475397709727,1673,227,1,0,93.61185775681217,3972.0751111249065
3518,5.9428623120857145,1716,228,1,1,85.91642315828595,4574.115058916361
2166,12.140881542529954,646,321,1,1,53.845022589127794,14660.20678030729
2115,15.338660299430346,905,411,0,0,85.67451181181178,7902.674162658781
4425,14.115647123405068,682,375,0,0,51.75078155743126,-440.5905727489326
1833,13.072056015663273,1629,304,1,1,59.08132078804395,5478.221160491238
2823,12.03228437022862,735,271,0,1,79.63988531233763,12835.67580693758
3774,9.406428095410796,1137,309,0,1,73.17551661167205,15841.08286251878
2982,9.160201425869438,1457,312,1,1,92.02417907175536,-855.3454250185532
1853,12.503472183887029,678,431,0,1,80.39451891273198,5372.369235379448
1050,7.409047196444735,931,242,0,0,98.24872811658699,6552.881075275742
4736,10.110281353622025,1924,464,0,0,92.7591773668884,9939.977931014215
4769,9.859689120651494,1024,495,1,1,67.0107648729994,-4.753946187884139
1574,13.806992023763014,1242,245,0,1,91.70754731420796,2293.451787345346
4261,6.000234505445369,822,257,1,1,93.49676460639068,10357.896940817172
2148,17.445030203976426,1784,424,1,1,98.48624952822078,-6953.783939190973
3197,13.435675705766032,898,339,0,0,50.62814636873869,16192.196051723007
3361,15.06240021163903,836,300,1,1,93.73721524865098,9020.563833878394
3617,15.546408556391492,1823,480,1,1,53.494765783311884,6336.357664594217
4413,9.372262052638048,618,437,0,0,76.40579372954944,-4189.536773516305
3352,12.055573510772998,912,288,1,1,70.73317698762307,13139.944456968698
2715,19.34368933804501,1079,445,0,0,95.9940810531798,-12628.759811107275
1681,16.500578569952225,1907,378,1,1,70.25759200522526,19294.108230954193
1837,19.543353128347782,804,430,1,1,79.80213369298768,13515.763672073406
4854,16.193815177194324,695,298,0,0,84.59393361720068,-371.1746639707644
2077,7.6340020956277606,832,414,1,1,50.951487829719845,-13773.356185533075
4050,5.968038257670144,1543,399,0,1,79.5465626825012,7271.425956852935
3491,13.664921550794954,1122,455,0,1,75.89959176649444,4670.530570168576
3660,10.367199195539143,1157,394,1,0,79.70043198107223,8981.529852416417
4040,9.131868652072553,1203,223,0,0,53.78720290278445,28209.41446060645
3311,17.10816494638126,1956,469,0,1,52.7779185011138,13541.177782456147
4124,10.50489900622921,1382,477,1,0,58.877216872423254,27458.847536747126
2595,9.755014546014559,1949,425,1,1,93.47503378285866,22947.16725143809
4051,17.749813897535155,1752,427,0,0,67.82355341856592,12704.185225017842
4691,17.694310047296902,1023,327,0,1,71.70162754096624,9491.900875751355
1004,10.345499566325849,716,230,0,0,69.5083140452094,-14314.715056099318
2126,17.487480514789496,1489,450,0,1,85.71850650330043,-13012.560088807766
2219,17.761677354989907,874,257,0,1,62.97377756222459,13558.87367280401
1773,11.358958025444995,535,346,0,0,53.419667601514206,2528.3863737268402
1876,5.997096953137573,1275,305,1,1,68.90874467039824,23259.652564644028
1991,5.0237696669951015,527,284,0,0,86.39177675937215,-9050.346715288058
3931,12.849386943334924,1895,201,0,0,95.74840156804476,16891.271113630588
4421,10.161132400555335,585,252,1,1,52.541078203944075,15046.666273570328
1046,19.95697841237549,687,421,0,1,90.52480604399173,-3977.254600045156
3914,16.586164994409263,804,224,1,0,53.309007747504225,-2650.4447727081024
3870,16.41913184525619,1265,234,1,1,66.53303089587479,1594.911755308036
3983,19.328641524310157,1945,356,0,1,51.115076405273605,4012.888718423681
4891,18.315865968399812,579,344,0,1,95.5770849478781,1332.0908808495924
3703,9.77281219184583,685,477,0,0,85.33944976000637,-772.8279930590716
1268,7.489808324058146,1528,493,1,0,68.45676160312705,12973.979427805467
1369,16.188383975982234,1057,476,1,1,68.87282914622728,5142.91350273869
1635,10.674108405243096,1008,378,1,0,81.99214317507315,-4504.175287406486
2129,12.097589774464346,1470,479,0,0,54.482415243407836,12201.563831650223
2693,14.455965969122403,1525,396,1,0,57.25243156784926,-2233.2373622933574
2682,18.618090154028607,716,424,1,1,92.36121057944345,2747.0266604316103
1656,11.286316305064489,756,246,0,1,60.115654306345576,-3315.8466690176774
1119,16.749753353290423,1976,384,1,1,86.33331988526865,5231.313793049558
1830,9.025096869119862,1947,361,1,1,61.29014514110494,9522.667891582723
2810,15.469576863854204,823,330,1,0,54.40731585974052,1898.8697767844733
4675,5.023691316168678,696,494,1,0,95.0016181637458,7325.14351455191
2081,18.072608202359522,1003,291,0,1,95.08363915866346,6330.462899611319
2974,5.455693699316938,1795,274,1,1,80.26559488128825,27448.948505900957
2369,15.691306321438763,1193,337,1,0,73.10169222027736,-2104.7485976520056
1740,5.693872838919258,1458,367,0,1,77.63799612075738,-17544.209350687786
4545,8.993685490910051,517,457,1,1,70.406371336218,-1978.4643882296532
1116,12.458036053348296,606,437,0,1,87.85873080042478,14866.7435548345
2853,11.299080280223574,624,244,0,1,87.7280353457482,14199.016703001515
