ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags
45793534,5959,0,NISSAN,March,2004,Hatchback,0,Petrol,1.4,177000,4,Automatic,Front,Right-hand drive,Yellow,4
45794369,6899,0,HONDA,FIT,2003,Sedan,0,Petrol,1.3,155000,4,Automatic,Front,Right-hand drive,Blue,6
43222352,25,0,HONDA,FIT,2005,Hatchback,0,Petrol,1.3,157000,4,Automatic,Front,Right-hand drive,Silver,4
45522608,7997,0,VOLKSWAGEN,Jetta,2003,Sedan,1,Petrol,2,137000,4,Manual,Front,Left wheel,Black,8
45811644,8154,0,MITSUBISHI,Airtrek,2002,Jeep,0,LPG,0.2 Turbo,18800,4,Tiptronic,4x4,Left wheel,Black,2
45784836,9408,0,NISSAN,March,2010,Sedan,0,Petrol,1.2,97524,3,Automatic,Front,Right-hand drive,Purple,2
44935670,59272,0,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,3.0 Turbo,131000,6,Automatic,4x4,Left wheel,Grey,10
45760616,45473,0,TOYOTA,FJ Cruiser,2008,Jeep,0,Petrol,4,185600,5,Automatic,4x4,Left wheel,Black,4
45816373,48000,0,BMW,M3,2010,Coupe,1,Petrol,4,160000,8,Manual,Rear,Left wheel,Red,10
45815363,8781,0,TOYOTA,Ist,2002,Hatchback,0,Petrol,1.5,117000,4,Automatic,4x4,Right-hand drive,Red,4
45795764,21953,0,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.8,77600,4,Tiptronic,Front,Left wheel,White,12
45791450,117290,0,MERCEDES-BENZ,S 350 W2222,2014,Sedan,1,Diesel,3.0 Turbo,222222,6,Tiptronic,Rear,Left wheel,Black,12
45815760,7840,0,MERCEDES-BENZ,E 320,1997,Sedan,1,CNG,3.2,111111,6,Automatic,Rear,Left wheel,Black,6
45814023,20385,0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,134720,4,Variator,Front,Left wheel,Blue,6
45776614,3,0,NISSAN,X-Terra,2004,Jeep,0,Petrol,3.3,323200,6,Automatic,4x4,Left wheel,Black,2
45787383,9408,0,MITSUBISHI,Montero,2000,Jeep,0,LPG,3,214000,6,Automatic,Rear,Left wheel,Black,4
44727071,9408,0,MITSUBISHI,Pajero,1998,Jeep,0,Petrol,3.5,212000,4,Automatic,4x4,Right-hand drive,Silver,2
45789777,15053,0,BMW,X5 x5,2005,Jeep,1,Petrol,3,250000,6,Tiptronic,4x4,Right-hand drive,Black,4
45811815,15000,0,VOLKSWAGEN,Jetta,2009,Sedan,1,Diesel,2.0 Turbo,300000,4,Manual,Front,Left wheel,White,12
45793912,7527,0,TOYOTA,Ipsum,2002,Minivan,0,CNG,2.4,180000,4,Automatic,Front,Right-hand drive,Black,4
45797414,7683,0,NISSAN,Tiida,2005,Sedan,1,Petrol,1.5,21000,4,Variator,Front,Right-hand drive,White,3
45667633,19444,0,MINI,Countryman,2011,Sedan,1,Petrol,1.6,218000,4,Tiptronic,Front,Left wheel,Red,6
45804304,25,0,MERCEDES-BENZ,A 190,2002,Hatchback,1,Petrol,1.9,145000,4,Tiptronic,Front,Right-hand drive,Black,4
44765366,13172,0,MERCEDES-BENZ,SLK 230,1998,Cabriolet,0,Petrol,2.3,130000,4,Automatic,Rear,Left wheel,White,4
45791869,15367,0,NISSAN,Rogue SL,2010,Jeep,0,Petrol,2.5,150000,4,Variator,Front,Left wheel,Black,8
45801113,5500,0,NISSAN,March,2004,Hatchback,0,Petrol,1.2,200000,4,Automatic,Front,Left wheel,Yellow,2
45000476,38574,0,MERCEDES-BENZ,Vito,2011,Minivan,1,Diesel,2.2 Turbo,145000,4,Tiptronic,Rear,Left wheel,Black,8
45798334,18817,0,HYUNDAI,Elantra,2011,Sedan,1,Hybrid,1.6,60000,4,Variator,Front,Left wheel,White,8
44909661,21326,0,HYUNDAI,Accent,2016,Sedan,0,Petrol,1.6,80000,4,Tiptronic,Front,Left wheel,White,6
45785565,13485,0,BMW,X5,2001,Jeep,1,Petrol,3.0 Turbo,240000,6,Tiptronic,4x4,Left wheel,Black,6
45397674,9722,0,NISSAN,Tiida,2005,Hatchback,0,Petrol,1.5,97000,4,Automatic,Front,Right-hand drive,Silver,0
45802244,11917,0,BMW,320,2003,Sedan,0,Petrol,2,136950,4,Tiptronic,Rear,Left wheel,Red,6
44677324,16308,0,DODGE,Dart Limited,2013,Sedan,1,Petrol,1.4 Turbo,180000,4,Manual,Front,Left wheel,Black,12
45756033,31361,0,MERCEDES-BENZ,S 350,2007,Sedan,1,Petrol,3.5,165000,6,Automatic,Rear,Left wheel,Black,0
44527023,16308,0,VOLKSWAGEN,Jetta,2013,Sedan,0,Petrol,2,94400,4,Tiptronic,Front,Left wheel,Black,8
45766759,30000,0,NISSAN,X-Trail,2018,Pickup,1,Petrol,2.5,18794,12,Automatic,4x4,Left wheel,Black,12
45118059,5331,0,VOLKSWAGEN,Golf,2000,Sedan,0,Petrol,1.6,197457,4,Manual,Front,Left wheel,White,4
45216902,19757,0,TOYOTA,Prius,2011,Sedan,1,Petrol,1.8,268800,4,Automatic,Front,Left wheel,Black,8
45765886,5900,0,NISSAN,March,2002,Sedan,0,Petrol,1.2,0,4,Automatic,Front,Left wheel,Golden,0
45800821,4800,0,MERCEDES-BENZ,C 180,1994,Sedan,0,Petrol,1.8,0,4,Automatic,Rear,Left wheel,Black,4
45793480,17249,0,TOYOTA,Prius,2008,Hatchback,1,Hybrid,1.5,243200,4,Variator,Front,Left wheel,White,8
45768530,9300,0,AUDI,A4,2004,Sedan,1,Petrol,1.8 Turbo,259200,4,Tiptronic,4x4,Left wheel,Grey,6
45809821,21953,0,MERCEDES-BENZ,ML 350,2006,Jeep,1,LPG,3.5,240000,6,Tiptronic,4x4,Left wheel,Grey,12
45805255,12544,0,BMW,325,2005,Sedan,1,Petrol,2.5,162000,6,Tiptronic,Rear,Right-hand drive,White,12
45788465,47042,0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.0 Turbo,80000,6,Tiptronic,Rear,Left wheel,Black,12
45815573,14426,0,FORD,Transit,1999,Microbus,0,Diesel,2.5,123000,4,Manual,Rear,Left wheel,White,4
45789143,4704,0,LAND ROVER,Freelander,2004,Jeep,1,Petrol,2.5,458495,4,Automatic,4x4,Left wheel,Green,6
45550870,12858,0,TOYOTA,Prius,2007,Hatchback,0,Hybrid,1.5,176000,4,Automatic,Front,Left wheel,Black,4
45780243,10349,0,TOYOTA,Ist,2003,Sedan,0,Petrol,1.3,157000,4,Automatic,Front,Right-hand drive,Black,6
41195623,32929,0,MITSUBISHI,L 200,2007,Jeep,0,Diesel,2.5,135000,4,Manual,4x4,Left wheel,White,2
40585671,80,0,HYUNDAI,Sonata,2013,Sedan,0,Petrol,2.4,83000,4,Tiptronic,Front,Left wheel,Silver,8
45527158,7840,0,FORD,Transit Connect,2004,Goods wagon,0,Diesel,1.8,235000,4,Manual,Front,Left wheel,White,4
45092576,15210,0,FORD,Transit,2010,Goods wagon,0,Diesel,2.2 Turbo,285000,4,Manual,Front,Left wheel,White,2
45792698,16621,0,TOYOTA,Prius,2011,Sedan,0,Hybrid,1.8,284800,4,Automatic,Front,Left wheel,Black,8
45717450,10663,0,TOYOTA,Prius,2008,Hatchback,1,Hybrid,1.5,212465,4,Automatic,Front,Left wheel,Brown,8
45798710,7840,0,HONDA,Cr-v,2000,Jeep,0,Petrol,2,213000,4,Automatic,4x4,Right-hand drive,Silver,6
45617184,54882,0,TOYOTA,RAV 4,2016,Jeep,0,Petrol,2.5,188800,4,Automatic,4x4,Left wheel,Black,4
45795966,12544,0,NISSAN,Elgrand,1999,Minivan,0,Petrol,3.5,150000,6,Tiptronic,Rear,Right-hand drive,Beige,12
45761819,8467,0,NISSAN,Tiida,2007,Hatchback,1,Petrol,1.5,105000,4,Variator,Front,Right-hand drive,Silver,4
45756978,9722,0,HONDA,FIT,2006,Hatchback,0,Petrol,1.5,185000,4,Manual,Front,Right-hand drive,White,2
45749184,7840,0,KIA,Sorento,2003,Jeep,0,Petrol,2.4 Turbo,167000,4,Manual,4x4,Left wheel,Grey,2
45733585,8781,0,MITSUBISHI,Pajero IO,2000,Jeep,0,Petrol,2,158000,4,Automatic,4x4,Left wheel,White,2
45784851,8467,0,FORD,Transit Connect,2003,Goods wagon,0,Diesel,1.8,230000,4,Manual,Front,Left wheel,White,4
45792264,8781,0,SUBARU,Forester,2002,Hatchback,0,LPG,2.0 Turbo,100000,4,Automatic,4x4,Right-hand drive,Silver,8
45714352,31831,0,LEXUS,RX 400,2008,Jeep,1,Hybrid,3.3,175000,6,Automatic,4x4,Left wheel,Black,12
44571717,29793,0,BMW,535,2010,Sedan,1,Petrol,3.0 Turbo,179554,6,Tiptronic,Rear,Left wheel,Grey,6
45816627,6586,0,TOYOTA,Passo,2008,Hatchback,0,Petrol,1,112000,3,Automatic,Front,Right-hand drive,Yellow,4
45808805,10349,0,MERCEDES-BENZ,Sprinter,2000,Microbus,0,Petrol,3.2,100000,6,Manual,Rear,Left wheel,White,1
45771962,10663,0,BMW,320,2001,Coupe,0,Diesel,2.0 Turbo,142000,4,Manual,Rear,Left wheel,Blue,4
44104417,15210,0,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,1.5,139000,4,Variator,Front,Right-hand drive,White,2
45203976,14113,0,FORD,Transit,2000,Goods wagon,0,Diesel,2.5 Turbo,190000,4,Manual,Rear,Left wheel,White,6
45789745,10036,0,BMW,320 DIESEL,2002,Sedan,0,Diesel,2.0 Turbo,280000,4,Manual,Rear,Left wheel,Black,8
45772454,10976,0,TOYOTA,Vitz,2005,Hatchback,0,Petrol,1.5,121000,4,Manual,Front,Right-hand drive,Silver,2
45791947,17249,0,HONDA,Cr-v,2005,Jeep,0,Petrol,2.4,118000,4,Automatic,4x4,Left wheel,Silver,6
45799874,8467,0,BMW,318 სასწრაფოდ,2002,Coupe,1,Petrol,1.8,95000,4,Manual,Rear,Left wheel,Black,4
45776268,7840,0,ISUZU,Rodeo,2000,Jeep,0,Petrol,3.2,331000,6,Automatic,4x4,Left wheel,Carnelian red,6
44296233,60,0,MITSUBISHI,Pajero IO,2001,Jeep,0,Petrol,2,131000,4,Automatic,4x4,Left wheel,White,0
45504123,15053,0,HONDA,Insight,2009,Sedan,0,LPG,1.3,173102,4,Tiptronic,Front,Left wheel,White,8
45731379,24462,0,AUDI,A5,2009,Coupe,1,Petrol,3.2,100000,6,Tiptronic,4x4,Left wheel,Black,6
45703116,4500,0,VOLKSWAGEN,Jetta,1999,Sedan,1,Petrol,2,252026,4,Manual,Front,Left wheel,Black,4
45503321,14269,0,HONDA,FIT Sport,2009,Hatchback,0,Petrol,1.5,198000,4,Automatic,Front,Left wheel,Blue,0
45721257,30,0,HONDA,FIT,2006,Hatchback,0,Petrol,1.3,0,4,Automatic,Front,Right-hand drive,Silver,4
43865619,30734,0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,65000,4,Automatic,Front,Left wheel,Black,12
45769279,9408,0,HONDA,Step Wagon Pada,2004,Minivan,0,Petrol,2,330000,4,Automatic,Front,Right-hand drive,White,2
44916663,17249,0,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.4 Turbo,170000,4,Manual,Front,Left wheel,White,10
45789454,15053,0,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,1.5,186000,4,Automatic,Front,Right-hand drive,Silver,0
45807165,2700,0,OPEL,Vectra,1997,Sedan,0,CNG,1.6,777777777,4,Automatic,Front,Left wheel,Beige,2
45800528,10976,0,TOYOTA,Prius,2008,Sedan,1,Hybrid,1.5,241885,4,Automatic,Front,Left wheel,White,6
45816345,4704,0,OPEL,Vectra B,1996,Hatchback,0,Petrol,1.8,260000,4,Manual,Front,Left wheel,Green,2
45740308,9095,0,HONDA,Cr-v,2002,Jeep,1,CNG,2,187000,4,Manual,4x4,Right-hand drive,Silver,8
45815368,6899,0,HONDA,Stream,2004,Minivan,0,Petrol,1.7,0,4,Automatic,Front,Right-hand drive,Silver,4
45770268,6272,0,OPEL,Astra,1998,Goods wagon,0,Diesel,2.0 Turbo,300000,4,Manual,Front,Left wheel,Carnelian red,4
45761280,15681,0,TOYOTA,Ist,2011,Hatchback,0,Petrol,1.8,99000,4,Automatic,Front,Left wheel,White,0
45798476,3000,0,MERCEDES-BENZ,E 230,1997,Sedan,0,Petrol,2.2,111111,4,Manual,Rear,Left wheel,Grey,0
45038100,131716,0,TOYOTA,Land Cruiser Prado,2018,Jeep,1,Diesel,3.0 Turbo,59826,4,Automatic,4x4,Left wheel,Black,12
43434477,33243,0,AUDI,A3 PREMIUM,2015,Sedan,1,Petrol,1.8 Turbo,38000,4,Tiptronic,Front,Left wheel,Grey,10
42108488,300,0,MERCEDES-BENZ,GL 320,2008,Jeep,1,Diesel,3.0 Turbo,200000,6,Automatic,4x4,Left wheel,Black,8
45710421,6586,0,MITSUBISHI,Outlander,2003,Jeep,0,CNG,2.4,156564,4,Automatic,4x4,Left wheel,Blue,4
45394473,45473,0,HYUNDAI,kona,2018,Jeep,0,Petrol,2,1300,4,Tiptronic,Front,Left wheel,White,8
45799559,17249,0,CHEVROLET,Cruze LTZ,2011,Sedan,1,Diesel,2.0 Turbo,126000,4,Tiptronic,Front,Left wheel,White,6
45516363,14113,0,TOYOTA,Prius,2011,Sedan,0,Hybrid,1.8,0,4,Automatic,Front,Left wheel,Red,12
45714995,18503,0,HYUNDAI,Sonata,2011,Sedan,1,LPG,2,89000,4,Automatic,Front,Left wheel,Silver,12
43496113,45473,0,MERCEDES-BENZ,Sprinter,2008,Microbus,1,Diesel,2.3 Turbo,12000,4,Manual,Rear,Left wheel,White,2
45772506,14740,0,MERCEDES-BENZ,CLK 320 AMG,2004,Coupe,1,Petrol,3.2,226000,6,Tiptronic,Rear,Left wheel,Black,10
45793124,9722,0,NISSAN,Tiida,2005,Hatchback,1,Petrol,1.5,165000,4,Automatic,Front,Right-hand drive,Black,2
45816062,29166,0,BMW,328,2014,Sedan,1,Petrol,2.0 Turbo,23302,4,Tiptronic,Rear,Left wheel,White,4
45807258,11604,0,BMW,730 3.0,2002,Sedan,1,Diesel,3.0 Turbo,300000,8,Automatic,Rear,Left wheel,Silver,8
45588919,10506,0,TOYOTA,ISIS,2007,Minivan,1,CNG,2,0,4,Tiptronic,Front,Right-hand drive,Black,4
45810251,36379,0,TOYOTA,Camry,2016,Sedan,1,Petrol,2.5,38400,4,Tiptronic,Front,Left wheel,Black,6
45775907,14113,0,MERCEDES-BENZ,C 180,2000,Sedan,1,Petrol,1.8,65865,4,Manual,Rear,Left wheel,Grey,6
45798501,37633,0,BMW,X6,2009,Jeep,1,Petrol,4.8 Turbo,85000,8,Tiptronic,4x4,Left wheel,Black,12
45478561,18503,0,HONDA,Insight,2014,Hatchback,0,Hybrid,1.3,77000,4,Automatic,Front,Left wheel,White,8
45776593,5370,0,MITSUBISHI,Colt,2003,Sedan,0,Petrol,1.5,175000,4,Variator,Front,Right-hand drive,Black,2
45794472,8154,0,OPEL,Astra,1999,Universal,0,CNG,1.6,21000,4,Manual,Front,Left wheel,Black,4
45811206,15681,0,HYUNDAI,Veloster,2011,Hatchback,0,Petrol,1.6,72000,4,Tiptronic,Front,Left wheel,Orange,12
45776291,90,0,HYUNDAI,Sonata,2013,Sedan,0,Petrol,2.4,100800,4,Automatic,Front,Left wheel,Black,8
45796571,8154,0,MERCEDES-BENZ,E 230,1998,Sedan,1,CNG,2.3,200000,4,Automatic,Rear,Left wheel,Green,4
45687865,19444,0,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,197000,4,Automatic,Front,Left wheel,Blue,6
44032050,15053,0,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,1.5,161000,4,Automatic,Front,Right-hand drive,Blue,2
45507365,11000,0,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,182000,2,Automatic,Front,Left wheel,Brown,6
45793574,16621,0,NISSAN,X-Terra,2005,Jeep,1,Petrol,4,118498,6,Automatic,4x4,Left wheel,Black,6
36559154,19726,0,MERCEDES-BENZ,Sprinter 411,2002,Goods wagon,0,Diesel,2.2 Turbo,280000,4,Manual,Rear,Left wheel,White,2
45779423,3000,0,OPEL,Sintra,1998,Minivan,0,Petrol,2.2,30000,4,Manual,Front,Left wheel,Red,6
44385328,50,0,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,180000,4,Automatic,Front,Left wheel,Grey,4
45779744,7840,0,MERCEDES-BENZ,E 500,2002,Sedan,1,CNG,5,315000,8,Tiptronic,Rear,Left wheel,Blue,10
45709486,5645,0,BMW,X5 M,2005,Jeep,1,Petrol,4.4,1000,8,Tiptronic,4x4,Left wheel,Black,12
45667236,17405,0,TOYOTA,Aqua,2012,Hatchback,0,Petrol,1.5,148000,4,Automatic,Front,Right-hand drive,Black,2
37374797,16621,0,MERCEDES-BENZ,CLS 350,2004,Sedan,1,Petrol,3.5,211288,6,Tiptronic,Rear,Left wheel,Black,6
45792712,45473,0,FORD,Transit 350T,2007,Microbus,0,Diesel,2.4 Turbo,290000,4,Manual,Rear,Left wheel,White,1
45742210,31047,0,MERCEDES-BENZ,ML 350,2010,Jeep,1,Diesel,3,124000,6,Tiptronic,4x4,Left wheel,Grey,10
45748982,6586,0,OPEL,Vectra,1999,Sedan,0,CNG,1.8,0,4,Manual,Front,Left wheel,Silver,6
45786851,15677,0,FORD,Fiesta,2016,Sedan,0,Petrol,1.6,74800,4,Automatic,Front,Left wheel,Silver,8
45758569,23521,0,SUBARU,XV,2013,Jeep,1,Hybrid,2,800,6,Automatic,4x4,Right-hand drive,White,6
43073652,194438,0,MERCEDES-BENZ,G 350,2013,Jeep,1,Diesel,3.0 Turbo,94000,6,Automatic,4x4,Left wheel,Black,6
44615609,13485,0,BMW,525,2003,Sedan,1,Petrol,2.5,7777787,6,Manual,Rear,Left wheel,Silver,10
45785315,7840,0,MITSUBISHI,Pajero,1992,Jeep,0,Petrol,3,123000,6,Manual,4x4,Left wheel,Silver,0
45765804,2500,0,MERCEDES-BENZ,E 220,1993,Coupe,0,Petrol,2.2,450000,4,Manual,Rear,Left wheel,Silver,2
45792640,15053,0,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,142000,4,Variator,Front,Left wheel,Beige,4
45798422,2500,0,MITSUBISHI,Outlander 2.0,2004,Jeep,1,CNG,2,223123,4,Tiptronic,Front,Right-hand drive,White,4
45781420,19444,0,NISSAN,Juke,2012,Jeep,0,Petrol,1.6 Turbo,100000,4,Automatic,4x4,Left wheel,Red,8
45789536,4547,0,OPEL,Astra G,2001,Hatchback,0,Petrol,1.8,230000,4,Automatic,Front,Right-hand drive,Blue,2
45342076,3763,0,MITSUBISHI,Delica,1996,Minivan,0,Petrol,2.4,111000,4,Automatic,Rear,Left wheel,Green,2
45768918,21953,0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,68000,4,Tiptronic,Front,Left wheel,Silver,12
45781966,26657,0,TOYOTA,Camry,2012,Sedan,1,Petrol,2.5,166400,4,Tiptronic,Front,Left wheel,Grey,8
45795610,11917,0,HONDA,Insight,2009,Hatchback,0,Petrol,1.3,138684,4,Variator,Front,Left wheel,Silver,6
45796568,2195,0,NISSAN,March,1998,Hatchback,0,Petrol,1,157000,4,Automatic,Front,Right-hand drive,Black,2
45798615,11149,0,TOYOTA,Ist 1.5,2002,Hatchback,0,Petrol,1.5,111111,4,Automatic,Front,Right-hand drive,Black,2
45636348,4704,0,VAZ,2107,2006,Sedan,0,Petrol,1.5,131000,4,Manual,Rear,Left wheel,White,0
45770556,8467,0,NISSAN,Note,2005,Sedan,0,Petrol,1.5,16302,3,Automatic,Front,Right-hand drive,White,4
45689137,13485,0,NISSAN,Pathfinder,2006,Jeep,1,Petrol,4,188200,6,Automatic,4x4,Left wheel,Silver,12
45788902,7683,0,NISSAN,Serena,2002,Minivan,0,CNG,2.5,170000,4,Automatic,Front,Right-hand drive,White,6
45781844,22894,0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,63186,4,Variator,Front,Left wheel,White,12
45758493,7840,0,OPEL,Astra,1998,Hatchback,0,Petrol,1.6,200000,4,Manual,Front,Left wheel,Blue,2
45797173,8154,0,MITSUBISHI,Airtrek,2001,Universal,1,LPG,2.4,140000,4,Tiptronic,4x4,Right-hand drive,Silver,6
45694917,14115,0,HONDA,FIT,2010,Hatchback,0,Petrol,1.3,147857,4,Automatic,Front,Right-hand drive,Blue,4
45788238,5331,0,TOYOTA,Harrier,1998,Jeep,0,Petrol,3,220000,6,Automatic,Front,Right-hand drive,Black,4
44857484,26657,0,FORD,Mustang,2010,Coupe,0,Petrol,3.7,160000,6,Automatic,Rear,Left wheel,Black,12
44986618,51746,0,KIA,Ceed,2019,Universal,0,Petrol,1.6,4000,4,Automatic,Front,Left wheel,White,5
45783332,43592,0,BMW,X6 M,2009,Sedan,1,Petrol,3.0 Turbo,170000,6,Tiptronic,4x4,Left wheel,Black,12
45795524,627220,0,MERCEDES-BENZ,G 65 AMG 63AMG,2020,Jeep,1,Petrol,6.3 Turbo,0,8,Tiptronic,4x4,Left wheel,Black,12
45758138,50,0,TOYOTA,Prius,2008,Hatchback,1,Hybrid,1.5,185471,4,Automatic,Front,Left wheel,Silver,8
45091593,10820,0,SKODA,Octavia,2009,Sedan,0,Petrol,1.6,157000,4,Manual,Front,Left wheel,White,8
45546312,7840,0,MITSUBISHI,Pajero,2000,Jeep,0,CNG,3.5,287745,6,Automatic,4x4,Right-hand drive,Silver,4
45801339,10663,0,VOLKSWAGEN,Passat,2006,Sedan,1,Petrol,2.0 Turbo,200000,4,Tiptronic,Front,Left wheel,Black,6
45810944,9408,0,TOYOTA,Ipsum,2004,Minivan,0,Petrol,2.4,195000,4,Automatic,Front,Right-hand drive,Black,0
45210294,14113,0,LAND ROVER,Range Rover,1996,Jeep,1,Diesel,2.5 Turbo,888888,4,Manual,4x4,Left wheel,Blue,0
45785310,40769,0,TOYOTA,RAV 4,2015,Jeep,0,Petrol,2.5,60800,4,Tiptronic,4x4,Left wheel,Grey,8
45798649,10976,0,JEEP,Grand Cherokee,2005,Jeep,1,Petrol,3.7,185000,6,Tiptronic,4x4,Left wheel,Silver,6
43933108,30107,0,HYUNDAI,IX35,2011,Jeep,0,Petrol,2,52000,4,Automatic,4x4,Left wheel,Black,6
45324859,106627,0,BMW,X6,2015,Jeep,1,Diesel,3.5 Turbo,150000,6,Tiptronic,4x4,Left wheel,Black,12
45648333,9722,0,HONDA,Cr-v,2002,Jeep,0,Petrol,2,168000,4,Manual,4x4,Right-hand drive,Green,4
45018497,10036,0,NISSAN,Tiida 2008,2008,Sedan,0,Petrol,1.5,167000,4,Automatic,Front,Right-hand drive,White,8
44019921,16935,0,HYUNDAI,Elantra,2012,Sedan,0,Petrol,1.8,108000,4,Automatic,Rear,Left wheel,Silver,8
45689123,50,0,TOYOTA,Prius,2008,Sedan,1,Hybrid,1.5,150000,4,Automatic,Front,Left wheel,Black,12
45759408,10976,0,NISSAN,X-Terra,2003,Jeep,0,CNG,3.3,300000,6,Manual,4x4,Left wheel,Silver,2
45805854,53314,0,KIA,Sportage,2016,Jeep,1,Diesel,2.0 Turbo,27000,4,Tiptronic,Front,Left wheel,Black,8
45414687,16621,0,FORD,Fiesta,2015,Sedan,0,Petrol,1.6,56199,4,Automatic,Front,Left wheel,Red,12
45781503,3763,0,FORD,Escape,2003,Jeep,0,Petrol,3,0,6,Automatic,Front,Left wheel,Grey,0
45815361,14113,0,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,1.5,100000,4,Variator,Front,Right-hand drive,White,6
32180895,150,0,LINCOLN,Town Car,2000,Limousine,1,Petrol,4.6 Turbo,100000,8,Automatic,Rear,Left wheel,White,8
45762335,10663,0,MITSUBISHI,Airtrek,2004,Universal,0,CNG,2,150000,4,Automatic,4x4,Left wheel,White,4
45802946,5331,0,OPEL,Combo,2003,Goods wagon,0,Diesel,1.7 Turbo,111111,4,Manual,Front,Left wheel,White,2
45760336,7840,0,NISSAN,Teana,2004,Sedan,0,Petrol,2.3,230000,6,Automatic,Front,Left wheel,White,4
45538177,10976,0,HONDA,Odyssey,2006,Minivan,1,LPG,3.5,280000,6,Automatic,Front,Left wheel,Grey,14
45294959,12231,0,HONDA,FIT,2012,Hatchback,0,Hybrid,1.3,147000,4,Automatic,Front,Right-hand drive,Silver,8
45110033,24462,0,MERCEDES-BENZ,C 250,2012,Sedan,1,Petrol,1.8 Turbo,105000,4,Automatic,Rear,Left wheel,Sky blue,12
45784789,19757,0,TOYOTA,Prius C,2012,Sedan,1,Hybrid,1.5,83200,4,Automatic,Front,Left wheel,Grey,8
45701145,900,0,FORD,Transit,1998,Microbus,0,Diesel,2.5 Turbo,1234,4,Manual,Rear,Left wheel,White,2
45785882,24462,0,HYUNDAI,Sonata,2014,Sedan,1,Hybrid,2.4,104000,4,Tiptronic,Front,Left wheel,Silver,6
45789510,11917,0,BMW,325 CI,2004,Cabriolet,1,Petrol,2.5,174000,6,Tiptronic,Rear,Left wheel,Silver,6
42515033,40,0,HONDA,FIT,2003,Hatchback,0,Petrol,1.5,15000,4,Variator,4x4,Right-hand drive,Silver,4
41724743,50,0,TOYOTA,Aqua,2014,Sedan,0,Hybrid,1.5,100000,4,Automatic,Rear,Right-hand drive,Black,0
45788542,3700,0,MERCEDES-BENZ,Smart,2005,Hatchback,0,Petrol,1.5,100000,4,Automatic,Front,Right-hand drive,White,5
45780222,44533,0,TOYOTA,CHR,2017,Jeep,0,Petrol,2,56000,8,Tiptronic,Front,Left wheel,Blue,0
45790559,6272,0,MERCEDES-BENZ,A 190,2005,Sedan,1,Petrol,1.9,122000,4,Tiptronic,Front,Left wheel,Green,4
45550809,24462,0,HYUNDAI,Santa FE,2010,Sedan,0,Petrol,2.4,170000,4,Tiptronic,Front,Left wheel,Silver,10
43844862,8467,0,NISSAN,Altima,2006,Sedan,0,Petrol,2.5,160000,6,Automatic,Front,Left wheel,Black,6
45780356,20385,0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,49000,4,Automatic,Front,Left wheel,Silver,12
45791981,15994,0,HONDA,Cr-v,2005,Jeep,0,Petrol,2.4,125000,4,Manual,4x4,Left wheel,Black,6
45816574,3000,0,VOLKSWAGEN,Golf,1999,Hatchback,0,Petrol,1.4,217000,4,Manual,Front,Left wheel,Blue,2
45728728,23207,0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,72000,4,Automatic,Front,Left wheel,White,12
45789784,6500,0,MERCEDES-BENZ,C 180,1996,Sedan,0,Petrol,1.8,230000,4,Manual,Rear,Left wheel,Red,2
45814878,9095,0,BMW,328,2002,Sedan,0,Petrol,2.8,55556665,6,Manual,Rear,Left wheel,Silver,6
45759835,10976,0,TOYOTA,Vitz,2007,Sedan,0,Petrol,1.3,83000,4,Automatic,Front,Right-hand drive,Silver,4
45291421,17876,0,TOYOTA,Camry S,2007,Sedan,0,LPG,2.4,167421,4,Automatic,Front,Left wheel,Silver,6
45774546,11604,0,NISSAN,X-Trail,2002,Jeep,0,Petrol,2,135000,4,Automatic,4x4,Left wheel,Golden,2
45770753,10036,0,OPEL,Astra,2001,Hatchback,0,Petrol,1.6,147000,4,Manual,Front,Left wheel,Silver,4
45795202,25089,0,CHEVROLET,Captiva,2014,Jeep,1,Petrol,3,103000,6,Automatic,4x4,Left wheel,Silver,6
45788701,5331,0,BMW,325,1995,Sedan,1,Petrol,2.5,300000,6,Manual,Rear,Left wheel,Black,9
45807304,5645,0,BMW,330,2010,Coupe,1,Petrol,3.0 Turbo,178000,6,Tiptronic,Rear,Left wheel,Black,6
