Customer_ID,Age,Income,Spending_Score,Location_Latitude,Location_Longitude,Sales_Rate,Education_Level,Marital_Status,Employment_Status,House_Ownership,Family_Size,Online_Shopping_Frequency
276,56,123889,66,46.52027225997557,-135.04200723336737,19,PhD,Divorced,Unemployed,Mortgaged,1,45
277,35,23159,59,-32.17406878549575,-118.62089215635808,23,PhD,Married,Retired,Rented,1,49
278,57,118162,7,-71.45654500040291,126.77327418672331,95,High School,Divorced,Self-Employed,Mortgaged,3,25
279,18,82766,49,-77.07464181981555,132.44800742613404,64,High School,Married,Self-Employed,Mortgaged,2,39
280,28,114887,16,-73.03032397819152,62.60347362985925,417,Bachelor,Divorced,Self-Employed,Rented,3,45
281,45,122834,17,14.916485014567698,59.11847002039764,450,Bachelor,Widowed,Unemployed,Owned,3,47
282,42,37065,84,-80.70080835078186,35.165566090010714,220,PhD,Single,Self-Employed,Mortgaged,2,30
283,67,41638,87,-29.35316250647309,-106.94668114728424,96,High School,Married,Employed,Mortgaged,2,18
284,40,21073,98,45.57594634456129,-25.829747906434847,353,High School,Single,Self-Employed,Mortgaged,4,6
285,48,66511,75,-37.01733002723194,70.52207452681634,265,PhD,Divorced,Unemployed,Rented,5,48
286,47,104307,34,47.395453892423376,13.410817921201925,381,PhD,Single,Self-Employed,Mortgaged,1,4
287,59,145274,33,44.18406687726994,-173.3110797401643,157,Master,Widowed,Retired,Rented,2,12
288,52,120997,26,-45.75111612602106,163.28045041923542,207,PhD,Widowed,Retired,Mortgaged,2,17
289,24,127866,66,41.187992416694186,124.13377892597163,274,Master,Single,Unemployed,Owned,4,17
290,33,49320,63,44.599794888978124,-86.20379492049437,338,Bachelor,Single,Unemployed,Mortgaged,4,49
291,43,89876,87,-18.45829337993517,41.92521665986661,246,PhD,Widowed,Retired,Rented,5,19
292,65,54924,41,-52.12431292652672,152.3661781421476,199,PhD,Married,Self-Employed,Rented,2,48
293,69,101720,86,3.828745240536435,-145.4360356390855,462,PhD,Married,Employed,Mortgaged,2,22
294,66,60734,58,75.85156584003533,1.0906130868122261,285,Master,Widowed,Unemployed,Rented,4,35
295,19,88116,98,25.131011837771155,-15.752510695333967,498,PhD,Widowed,Retired,Owned,3,48
296,18,60025,79,-58.873950427092986,-32.32619809792837,372,PhD,Married,Self-Employed,Rented,5,39
297,65,114503,10,32.89624645203358,120.811899201453,83,High School,Single,Unemployed,Mortgaged,2,32
298,29,22159,15,-13.103455089269772,-42.96738718891535,317,High School,Single,Self-Employed,Owned,1,6
299,22,68940,42,16.475183523967146,-157.08120003323728,133,High School,Divorced,Employed,Rented,1,39
300,54,99436,93,42.13152630415942,-156.2984128208511,105,PhD,Married,Unemployed,Mortgaged,4,4
301,49,96976,57,2.6905232726000605,-164.61194165114077,370,High School,Widowed,Employed,Rented,1,31
302,26,34678,87,56.51711542319555,-32.707648125346594,237,Bachelor,Divorced,Employed,Mortgaged,4,8
303,58,81075,17,39.988004276992996,78.62625997140958,69,High School,Single,Employed,Rented,3,29
304,52,67204,60,20.71320120333192,-106.65991370501443,184,PhD,Married,Retired,Rented,4,31
305,36,32021,9,-62.85729315017673,52.7286673553578,118,High School,Divorced,Employed,Owned,2,38
306,65,26772,36,60.4708399640823,67.35184995733349,180,High School,Single,Employed,Owned,1,3
307,33,87163,73,78.46300535756689,-88.12723535438474,271,High School,Widowed,Self-Employed,Rented,2,24
308,20,129968,80,-65.34627771432693,36.200756181826534,90,Bachelor,Single,Retired,Mortgaged,1,21
309,37,93755,36,-2.116596701982502,66.55260240966504,88,Bachelor,Single,Retired,Mortgaged,1,7
310,41,43464,48,-43.400026445309194,-12.019095791234747,83,Master,Married,Retired,Rented,4,1
311,50,71137,51,45.81419533660164,-58.78202497916578,20,PhD,Widowed,Retired,Rented,5,36
312,41,50232,97,39.89333448084599,42.89455856675784,107,Bachelor,Married,Employed,Owned,1,34
313,69,81497,95,-64.64067829732824,172.02495143810052,329,Bachelor,Widowed,Self-Employed,Rented,1,36
314,28,128017,70,67.8649088270947,-26.33709262716789,348,Bachelor,Divorced,Employed,Rented,5,21
315,66,94024,74,-57.42484848395959,-38.975365337356436,272,PhD,Single,Employed,Mortgaged,2,0
316,25,120485,80,53.50662461665934,-12.863915126599181,331,Master,Married,Retired,Owned,1,38
317,53,129898,68,-7.743535266959128,-152.56137835978265,98,PhD,Widowed,Retired,Owned,4,41
318,55,71448,22,-30.91098715953278,19.13878068170041,409,High School,Married,Unemployed,Rented,5,47
319,57,125468,77,-61.51693271864157,-61.668940601785096,232,Master,Single,Self-Employed,Owned,5,32
320,37,104517,80,-59.829433893606705,-136.2880359607455,375,High School,Single,Retired,Mortgaged,1,48
321,52,20901,93,29.14029984616205,-12.1475731977456,57,Bachelor,Divorced,Retired,Rented,2,3
322,65,107980,6,9.07746983048169,-178.78176483336813,149,PhD,Widowed,Employed,Rented,2,47
323,42,127594,26,-68.02462410277812,-35.35731174140679,389,High School,Widowed,Employed,Mortgaged,3,8
324,52,103597,75,-69.71438512110146,-141.93530354647783,459,Master,Divorced,Employed,Owned,3,7
325,42,22881,88,-76.98409654089754,-171.2546267760791,235,High School,Divorced,Retired,Owned,4,21
326,46,49863,93,43.878122527237934,116.81101664802077,137,High School,Widowed,Self-Employed,Mortgaged,1,48
327,35,131362,3,38.138775341272066,149.8495691817485,267,Bachelor,Widowed,Retired,Mortgaged,2,41
328,63,25622,52,-79.48242164617648,-105.2371265907216,229,High School,Married,Retired,Mortgaged,3,48
329,35,142740,74,10.848613607455135,14.147374980334064,361,High School,Widowed,Self-Employed,Mortgaged,1,20
330,19,21378,60,-74.75829205631582,-79.93506343284542,321,Bachelor,Married,Retired,Owned,1,47
331,52,103168,63,72.67423870960951,-2.3121220780144256,447,Master,Married,Retired,Owned,2,40
332,33,113847,65,73.28113545242385,-22.812724478102325,282,Bachelor,Married,Self-Employed,Mortgaged,1,27
333,58,91186,52,35.68193816636341,-83.14162017102517,202,High School,Married,Retired,Mortgaged,5,36
334,53,65201,90,76.71400585910101,72.14168866870716,232,PhD,Single,Unemployed,Rented,3,1
335,50,140767,76,56.06154547446431,-134.46325464470848,19,Bachelor,Divorced,Unemployed,Rented,4,45
336,21,127760,14,59.13694366686889,-160.89379841830782,16,Bachelor,Divorced,Employed,Owned,3,16
337,50,79251,89,12.547413102587981,96.36315589342047,493,High School,Widowed,Retired,Rented,1,30
338,31,92572,72,-34.90934432108834,59.73481123944475,56,PhD,Divorced,Self-Employed,Rented,5,44
339,38,59255,68,-50.79615927904412,-0.5305953072967213,357,Master,Divorced,Self-Employed,Rented,3,12
340,65,83212,28,-31.103996032992747,-11.595682629885033,114,PhD,Single,Unemployed,Owned,2,44
341,37,70210,71,23.12917741603117,-0.9319033830865635,489,Bachelor,Married,Employed,Rented,5,17
342,25,145629,10,-58.92182355016819,-22.671332604477755,68,PhD,Married,Retired,Mortgaged,3,23
343,24,136736,57,-43.44475740528211,-38.558773500775516,78,Master,Married,Self-Employed,Owned,1,30
344,20,42499,66,-5.749044696816398,-0.11138296099667855,30,PhD,Divorced,Self-Employed,Rented,2,32
345,34,122552,90,-48.0509822655692,10.26546161751375,7,PhD,Divorced,Retired,Owned,1,30
346,50,71628,50,15.955860548891096,69.08483307010351,396,PhD,Widowed,Employed,Rented,1,26
347,65,81360,14,76.17168512213937,76.03457786424815,152,Bachelor,Single,Unemployed,Owned,2,35
348,29,24603,16,44.65608582656276,-44.05353114954792,487,High School,Single,Retired,Mortgaged,5,20
349,68,113309,54,29.956790546804342,-31.125411812344055,363,High School,Widowed,Retired,Rented,3,4
350,39,147466,43,14.88986567708018,-45.4690188949597,22,PhD,Widowed,Retired,Rented,5,10
351,39,105473,42,-2.169376333728323,13.152878505255728,431,Bachelor,Widowed,Unemployed,Owned,2,33
352,63,32632,81,-56.418505265761254,-16.792726350889694,30,Bachelor,Married,Self-Employed,Mortgaged,3,33
353,47,50607,22,71.04788197683581,140.2547267290297,444,Bachelor,Married,Retired,Rented,2,47
354,55,111873,68,-45.26351963768946,70.69005608993012,167,High School,Married,Retired,Mortgaged,4,2
355,55,85756,19,-73.56440203593107,143.51629815160038,148,Bachelor,Married,Retired,Rented,4,5
356,62,66994,66,45.002732261165136,75.28931696139321,410,PhD,Widowed,Retired,Mortgaged,5,19
357,68,83382,39,-58.38920382039005,169.55717346857307,49,High School,Widowed,Employed,Rented,2,3
358,25,90354,73,-23.05872008258831,48.86524017189686,325,Bachelor,Widowed,Employed,Owned,3,36
359,44,76344,19,-84.90871290762365,166.8780497386997,488,PhD,Married,Employed,Owned,5,38
360,44,73775,16,-65.32777034271935,-123.0588394526066,298,High School,Married,Self-Employed,Mortgaged,4,6
361,51,27349,54,-58.82334646321583,-161.1080349014146,262,Bachelor,Divorced,Retired,Rented,4,16
362,38,91154,25,-80.20617700496797,28.485066673389326,181,Master,Widowed,Retired,Rented,4,37
363,47,47464,18,28.198252192112136,174.05755408791896,290,PhD,Single,Retired,Mortgaged,5,35
364,50,62624,23,60.661403244561114,-29.662110971137167,122,Master,Single,Retired,Rented,3,33
365,45,141897,85,-22.803226854130628,-103.66438961053454,124,High School,Divorced,Unemployed,Owned,4,5
366,64,146866,11,67.42376580927612,7.754921709665041,453,Bachelor,Married,Unemployed,Rented,5,38
367,50,57344,39,-51.59761657917723,53.56750484839989,266,PhD,Widowed,Unemployed,Owned,5,1
368,22,145857,68,-31.42972375897689,-66.53566961427998,28,PhD,Married,Retired,Mortgaged,1,17
369,65,103791,25,-62.867341254389686,77.31696905973342,259,PhD,Married,Unemployed,Rented,1,41
370,36,44299,63,21.700655175419755,171.0412225364613,77,Master,Single,Unemployed,Mortgaged,3,26
371,21,67975,96,-14.423473643344764,142.9067238158221,432,Bachelor,Single,Self-Employed,Owned,4,38
372,52,21462,30,20.391002431541764,-75.02926553560971,367,Bachelor,Widowed,Self-Employed,Mortgaged,1,40
373,66,140209,45,47.10148297095304,-62.3794740679446,194,Bachelor,Widowed,Unemployed,Mortgaged,3,18
374,34,101441,90,8.226542885930726,-46.245159198148116,382,Master,Married,Unemployed,Rented,1,31
375,61,110456,61,22.973463882321823,-37.960999778287686,35,High School,Married,Self-Employed,Mortgaged,4,23
376,45,101788,51,78.34505659097994,-143.8849802904194,436,Master,Divorced,Unemployed,Mortgaged,5,33
377,47,126540,98,-36.16842427040824,94.30662200014416,114,High School,Married,Retired,Rented,4,24
378,46,60581,9,-25.350491045888432,-48.477865100147824,62,Master,Divorced,Unemployed,Mortgaged,1,23
379,63,120372,76,39.186605107680634,136.7351916139628,52,Bachelor,Married,Retired,Owned,4,24
380,23,91289,2,20.0349930699696,153.69862432323913,116,Bachelor,Married,Unemployed,Rented,5,11
381,52,125541,5,-57.86407718285133,-171.20472864923227,47,Bachelor,Married,Employed,Owned,2,29
382,58,34175,62,-22.29348419811177,175.86110517415426,438,Master,Widowed,Unemployed,Rented,5,5
383,54,141704,69,-5.7891576375513125,75.60818334006646,412,PhD,Widowed,Employed,Mortgaged,1,29
384,41,26191,52,-14.509829165689922,7.341201357466446,101,Master,Widowed,Unemployed,Owned,5,32
385,46,103434,86,-57.91053450203266,-39.770060985880804,279,High School,Divorced,Unemployed,Owned,3,14
386,66,104518,5,76.3974165211672,6.666527739496644,107,Master,Divorced,Retired,Owned,4,28
387,63,100158,59,47.21737710491564,-63.135099367760006,471,High School,Widowed,Self-Employed,Mortgaged,2,13
388,48,86537,68,-3.3559502205865925,44.16761293075737,35,Master,Divorced,Self-Employed,Owned,2,24
389,52,135721,9,32.410985095230586,-146.52710047987517,489,PhD,Widowed,Retired,Owned,4,44
390,50,67645,93,71.51088098439394,43.60413704825169,359,PhD,Single,Self-Employed,Mortgaged,4,4
391,69,128536,22,-65.48865437491719,-80.87585395016012,375,Bachelor,Widowed,Employed,Mortgaged,3,1
392,38,43283,27,-44.93285087274402,-173.6514615411553,288,PhD,Single,Employed,Mortgaged,5,46
393,49,143153,10,7.686224506196112,18.974075818635924,2,Master,Married,Unemployed,Owned,2,15
394,40,106971,80,53.821866843424544,28.241192106970686,239,PhD,Divorced,Employed,Owned,1,38
395,50,112759,61,-83.47411882052508,-26.435158303847032,492,Bachelor,Divorced,Self-Employed,Owned,4,37
396,20,79123,51,87.1232670353449,-153.97695628188592,368,Master,Widowed,Employed,Rented,4,16
397,35,122780,10,-8.116811481168511,141.60346300950897,378,High School,Married,Unemployed,Owned,2,30
398,42,50024,6,-25.338394688089863,40.11509060204,272,Master,Married,Employed,Owned,4,0
399,59,69630,62,-37.309601188841064,-138.34321215517093,144,Bachelor,Married,Self-Employed,Rented,2,5
400,48,50734,5,-58.6157926228431,3.9350075738931594,435,PhD,Married,Retired,Rented,1,30
401,20,20515,70,52.48330360740502,-0.9884462585502831,451,PhD,Divorced,Unemployed,Owned,1,5
402,57,130782,63,81.97454965429736,-158.2553272345463,92,Master,Widowed,Retired,Rented,2,35
403,63,86727,56,-15.543944127828325,38.46949329706109,221,High School,Widowed,Employed,Owned,4,7
404,41,117800,59,81.43572505562213,110.9975036117632,54,High School,Single,Unemployed,Mortgaged,3,28
405,67,129164,63,58.28357077830614,89.64289952945217,404,High School,Divorced,Unemployed,Mortgaged,3,8
406,49,66216,89,-3.4107970542627015,-106.931010900894,228,High School,Single,Employed,Mortgaged,5,21
407,64,91833,59,31.324712242703896,130.4253106395161,33,Master,Married,Unemployed,Mortgaged,3,9
408,39,78755,51,-11.702847749316675,-56.68482036263367,214,PhD,Widowed,Employed,Rented,4,23
409,40,47856,50,10.570213478259433,160.7430161850989,136,High School,Single,Retired,Owned,3,39
410,19,134959,4,-79.55165933666932,-154.17073287874305,248,Master,Divorced,Retired,Rented,5,1
411,44,93870,48,35.32742555409597,-4.964872132856641,495,Master,Widowed,Self-Employed,Mortgaged,1,19
412,59,44162,32,-80.49156399285539,34.9647757839177,408,Master,Divorced,Self-Employed,Mortgaged,2,16
413,19,26008,51,57.07529044553692,-90.8459645491423,53,High School,Widowed,Employed,Owned,3,32
414,43,27987,52,58.49044730290035,97.69686793928196,64,High School,Divorced,Employed,Rented,2,13
415,34,82532,99,-47.32608823988137,45.68244473185814,314,Master,Divorced,Retired,Mortgaged,2,31
416,57,116502,74,-31.74069941355595,-173.480602576336,374,Master,Widowed,Unemployed,Rented,1,36
417,50,23332,34,-3.3641318595072107,39.01269265064491,37,Master,Divorced,Employed,Owned,5,23
418,26,86323,36,17.399323247846667,-3.0678356093592924,212,PhD,Divorced,Unemployed,Owned,4,40
419,60,58990,70,-38.27634088644059,-109.42948738673724,12,PhD,Married,Self-Employed,Rented,4,19
420,65,29873,43,16.647552833746502,178.46936174143065,468,Bachelor,Widowed,Retired,Owned,4,48
421,56,102542,16,-36.398326818726204,142.9783901379414,84,Bachelor,Single,Employed,Rented,5,5
422,46,105761,59,-80.01167020720908,-74.69722978953715,388,High School,Widowed,Self-Employed,Rented,5,32
423,59,56444,53,-89.54504103025639,14.785531487501856,94,PhD,Widowed,Employed,Rented,5,49
424,43,55340,19,-71.79280957468285,-66.05922963229533,415,Bachelor,Married,Self-Employed,Mortgaged,3,27
425,52,125219,98,52.60512602952329,99.17847058898809,342,Master,Single,Retired,Mortgaged,2,10
426,67,25033,89,83.05763622900068,154.91931595072384,207,Master,Single,Employed,Rented,5,35
427,42,93324,95,-13.14608412938054,-50.821701510821924,38,High School,Single,Employed,Owned,5,19
428,41,35689,41,2.2831116209897004,110.01032969170586,421,High School,Divorced,Unemployed,Owned,3,5
429,30,129756,81,-63.5673295667833,-0.5732846232462521,348,Bachelor,Divorced,Unemployed,Mortgaged,2,7
430,24,107134,47,9.185643482428262,-37.231717927832165,203,Master,Divorced,Employed,Rented,4,18
431,53,123016,94,-63.96211763874417,157.83186675555714,270,High School,Single,Retired,Mortgaged,1,14
432,62,115239,54,20.018579615789406,3.7456879388513187,75,High School,Widowed,Unemployed,Rented,5,21
433,37,20066,55,77.98656016455368,-11.73221990731264,128,PhD,Widowed,Employed,Owned,5,1
434,18,134159,95,-54.774262925452874,62.07638470644349,329,Bachelor,Single,Employed,Owned,1,27
435,25,65246,19,47.62146925027835,-85.95568763341761,152,High School,Single,Self-Employed,Mortgaged,5,35
436,63,27533,62,-85.76956389270167,-63.07456651620633,10,Bachelor,Married,Retired,Owned,5,35
437,33,100639,99,-22.41049656210822,155.53650104590417,38,Master,Divorced,Unemployed,Rented,5,43
438,31,90152,93,-70.06526859050837,64.27074435729926,427,Bachelor,Divorced,Unemployed,Owned,1,17
439,29,131581,59,-26.5544205127741,117.589373197562,105,High School,Divorced,Self-Employed,Owned,3,11
440,68,135828,65,-58.76335446500097,-82.39976570324534,165,PhD,Married,Employed,Mortgaged,3,18
441,40,79658,68,-22.805101777880267,15.764468374753932,426,Bachelor,Married,Unemployed,Rented,1,25
442,32,58498,28,-14.845894900644538,169.70265611621937,32,Bachelor,Married,Employed,Mortgaged,3,24
443,45,129028,18,-35.893597899434695,-65.26659634984166,212,Master,Single,Unemployed,Mortgaged,4,27
444,51,31772,26,28.19195090516324,-122.22846852586493,14,PhD,Married,Unemployed,Owned,4,14
445,19,109385,19,75.39336922660374,3.9189629608790426,230,Bachelor,Widowed,Employed,Rented,1,9
446,49,69036,55,-17.892832661050974,-40.384408059044574,132,PhD,Single,Employed,Rented,2,38
447,40,78531,57,-55.37823183449614,-122.55219619678313,152,High School,Single,Unemployed,Mortgaged,5,33
448,39,139159,6,-41.269903524723,139.87849777321247,96,PhD,Divorced,Self-Employed,Mortgaged,2,12
449,68,32940,1,63.72014822934642,176.66060779936004,10,High School,Divorced,Self-Employed,Owned,5,15
450,42,138027,8,12.895150188626616,24.68958504839921,374,Master,Married,Self-Employed,Rented,3,39
451,39,36932,97,-8.098014184747697,98.88363661444345,363,Master,Widowed,Self-Employed,Rented,3,30
452,39,115305,51,-63.06539012839319,129.25381303666785,16,Master,Single,Self-Employed,Owned,4,0
453,66,76827,85,-9.04908450171925,72.3535221678577,167,High School,Single,Employed,Mortgaged,2,48
454,69,81431,88,-39.8714393956704,-164.10382231977675,96,Bachelor,Single,Unemployed,Rented,1,46
455,59,44648,25,79.76936301360286,-123.25167658194559,18,High School,Divorced,Self-Employed,Owned,5,22
456,23,132947,47,69.13261969483162,-154.4438911855009,409,PhD,Divorced,Retired,Mortgaged,3,13
457,32,52966,55,-74.89754247092436,-176.44334160885964,7,PhD,Widowed,Unemployed,Owned,5,38
458,60,47777,64,2.997628067023726,-69.84129284739484,184,High School,Divorced,Retired,Rented,1,29
459,54,144661,83,-49.48949780735903,-38.7518542266385,382,Master,Widowed,Employed,Mortgaged,5,41
460,50,52567,93,-16.06012388562769,-93.22929635906674,245,Master,Divorced,Unemployed,Owned,4,19
461,25,135259,10,67.83263968526217,-156.74232668892446,431,PhD,Widowed,Employed,Owned,1,24
462,61,37174,56,4.95261357993806,10.750712701203923,371,PhD,Divorced,Retired,Owned,1,10
463,61,62598,12,-29.84124719326323,-81.60504481542901,466,Bachelor,Divorced,Unemployed,Rented,5,25
464,22,144711,33,-52.58009626110053,106.5733757508824,367,Bachelor,Married,Unemployed,Rented,5,20
465,56,79199,71,54.05847469316805,-177.10105621489876,82,Bachelor,Married,Employed,Rented,3,4
