ProductID,ProductName,Category,Brand,Size,Color,Price,Discount,QuantityInStock,Material,Season,Manufacturer
P253,Product253,Jeans,BrandA,L,Black,65.97,0.11142178674794531,89,Denim,Summer,Manufacturer253
P254,Product254,T-Shirts,BrandB,L,Yellow,99.73,0.061934608864634276,36,Wool,Summer,Manufacturer254
P255,Product255,Sweaters,BrandC,S,Red,18.64,0.20236492591799426,67,Wool,Summer,Manufacturer255
P256,Product256,Dresses,BrandB,M,Black,33.45,0.21032002114716777,55,Polyester,Winter,Manufacturer256
P257,Product257,Sweaters,BrandA,L,Yellow,65.44,0.11724488855707378,86,Denim,Spring,Manufacturer257
P258,Product258,T-Shirts,BrandC,S,Green,21.35,0.0436406776071193,49,Cotton,Spring,Manufacturer258
P259,Product259,Jeans,BrandD,M,White,21.78,0.14958046259818855,95,Polyester,Summer,Manufacturer259
P260,Product260,Sweaters,BrandA,XL,Green,70.31,0.12875712420889093,18,Polyester,Summer,Manufacturer260
P261,Product261,Sweaters,BrandC,XS,Green,22.67,0.09309869649835907,6,Cotton,Winter,Manufacturer261
P262,Product262,Sweaters,BrandA,XL,Black,68.82,0.22149568045285875,93,Wool,Fall,Manufacturer262
P263,Product263,Jeans,BrandD,XL,Red,20.38,0.18127336177518574,35,Cotton,Winter,Manufacturer263
P264,Product264,Sweaters,BrandC,S,Blue,45.76,0.2736816968639129,58,Wool,Fall,Manufacturer264
P265,Product265,T-Shirts,BrandC,M,Green,73.78,0.1087850837850632,77,Polyester,Summer,Manufacturer265
P266,Product266,T-Shirts,BrandC,L,Red,51.78,0.054939128143578854,91,Wool,Spring,Manufacturer266
P267,Product267,T-Shirts,BrandC,M,Green,20.43,0.11081015077134589,9,Cotton,Summer,Manufacturer267
P268,Product268,Jeans,BrandB,M,White,61.8,0.08162877448030141,19,Cotton,Summer,Manufacturer268
P269,Product269,Sweaters,BrandD,S,Red,45.47,0.21625889354429018,88,Denim,Spring,Manufacturer269
P270,Product270,Sweaters,BrandC,XL,White,96.37,0.022036651777592176,56,Denim,Winter,Manufacturer270
P271,Product271,Sweaters,BrandB,M,Yellow,74.99,0.20300845722491076,78,Denim,Fall,Manufacturer271
P272,Product272,T-Shirts,BrandC,S,Blue,55.37,0.1440218849927458,14,Cotton,Fall,Manufacturer272
P273,Product273,Dresses,BrandA,L,Green,13.37,0.288027048523645,73,Polyester,Winter,Manufacturer273
P274,Product274,Jeans,BrandB,M,Green,49.84,0.08345444949172014,35,Cotton,Winter,Manufacturer274
P275,Product275,Jeans,BrandA,XS,Black,97.26,0.07698172901404482,2,Denim,Fall,Manufacturer275
P276,Product276,Sweaters,BrandA,M,Green,80.03,0.24202474271038463,30,Cotton,Fall,Manufacturer276
P277,Product277,T-Shirts,BrandA,XL,White,75.16,0.06736955167331679,5,Polyester,Spring,Manufacturer277
P278,Product278,Jeans,BrandB,M,White,56.48,0.27487838574984647,4,Denim,Spring,Manufacturer278
P279,Product279,Sweaters,BrandB,S,Yellow,71.43,0.14987375299033517,13,Wool,Winter,Manufacturer279
P280,Product280,Dresses,BrandD,XS,Red,11.41,0.22440758796425686,8,Polyester,Summer,Manufacturer280
P281,Product281,Dresses,BrandD,L,Black,68.59,0.2512942056585981,15,Wool,Spring,Manufacturer281
P282,Product282,T-Shirts,BrandC,XL,White,65.19,0.09457861469937276,9,Cotton,Spring,Manufacturer282
P283,Product283,Dresses,BrandB,S,Blue,91.19,0.1544340666684921,12,Polyester,Winter,Manufacturer283
P284,Product284,Sweaters,BrandD,S,Black,53.5,0.28762512497762005,89,Cotton,Spring,Manufacturer284
P285,Product285,Sweaters,BrandD,XL,Yellow,84.55,0.016607742400622925,70,Cotton,Spring,Manufacturer285
P286,Product286,Dresses,BrandD,XL,Yellow,97.42,0.051947820680332844,95,Denim,Winter,Manufacturer286
P287,Product287,Dresses,BrandD,M,White,66.83,0.28523754792717404,57,Polyester,Fall,Manufacturer287
P288,Product288,Sweaters,BrandD,XS,Black,13.0,0.044898006627827655,37,Cotton,Fall,Manufacturer288
P289,Product289,T-Shirts,BrandD,XL,Yellow,98.83,0.09208087395151754,68,Denim,Spring,Manufacturer289
P290,Product290,Dresses,BrandD,L,Blue,46.01,0.011270982151426611,35,Polyester,Fall,Manufacturer290
P291,Product291,T-Shirts,BrandB,XS,White,89.57,0.24181517604000227,26,Polyester,Spring,Manufacturer291
P292,Product292,Sweaters,BrandD,L,Yellow,13.81,0.15237382103350108,100,Denim,Winter,Manufacturer292
P293,Product293,Jeans,BrandC,M,Yellow,33.41,0.13979370889321205,66,Denim,Winter,Manufacturer293
P294,Product294,Dresses,BrandB,XL,Yellow,33.39,0.15212867837776486,17,Cotton,Summer,Manufacturer294
P295,Product295,T-Shirts,BrandC,M,Green,12.12,0.15492687218951068,46,Polyester,Fall,Manufacturer295
P296,Product296,Dresses,BrandC,XL,Red,11.77,0.11297786393129736,62,Polyester,Winter,Manufacturer296
P297,Product297,Jeans,BrandA,S,Red,87.03,0.2837858729388285,94,Wool,Spring,Manufacturer297
P298,Product298,Jeans,BrandC,M,Blue,99.22,0.09314815667510927,99,Denim,Fall,Manufacturer298
P299,Product299,T-Shirts,BrandB,M,Black,62.64,0.03599769344603797,20,Polyester,Winter,Manufacturer299
P300,Product300,T-Shirts,BrandA,XS,White,14.27,0.1807682650897798,84,Wool,Fall,Manufacturer300
P301,Product301,Sweaters,BrandB,S,Green,23.25,0.057603069928448,59,Cotton,Spring,Manufacturer301
P302,Product302,T-Shirts,BrandB,XS,Red,90.16,0.08313074549333453,57,Cotton,Winter,Manufacturer302
P303,Product303,T-Shirts,BrandA,L,Red,48.44,0.0075620167004563305,43,Wool,Spring,Manufacturer303
P304,Product304,Dresses,BrandC,XS,Black,37.84,0.21481930778430122,50,Polyester,Winter,Manufacturer304
P305,Product305,Dresses,BrandD,XL,Red,55.31,0.28387896230529974,43,Polyester,Winter,Manufacturer305
P306,Product306,T-Shirts,BrandB,XS,Yellow,97.05,0.13988173359141395,59,Wool,Winter,Manufacturer306
P307,Product307,T-Shirts,BrandB,S,Yellow,20.6,0.16875793886266938,83,Wool,Spring,Manufacturer307
P308,Product308,T-Shirts,BrandB,S,Green,35.04,0.08021318073537108,27,Wool,Winter,Manufacturer308
P309,Product309,Jeans,BrandD,XS,Green,68.7,0.17635946798133104,52,Polyester,Summer,Manufacturer309
P310,Product310,Jeans,BrandB,XL,Green,93.3,0.07409049564753754,97,Polyester,Summer,Manufacturer310
P311,Product311,Jeans,BrandB,S,Green,77.93,0.2451935321957958,54,Polyester,Fall,Manufacturer311
P312,Product312,T-Shirts,BrandB,M,Black,41.45,0.12998633924586725,42,Denim,Fall,Manufacturer312
P313,Product313,Dresses,BrandA,L,Red,40.27,0.18758372802298934,78,Wool,Winter,Manufacturer313
P314,Product314,Jeans,BrandB,L,Green,88.46,0.008721522144960548,70,Cotton,Fall,Manufacturer314
P315,Product315,Jeans,BrandB,L,Green,54.0,0.022681377930196412,86,Cotton,Spring,Manufacturer315
P316,Product316,Dresses,BrandC,S,Yellow,37.39,0.07084588629096152,30,Denim,Fall,Manufacturer316
P317,Product317,Jeans,BrandA,L,Black,75.23,0.07463136553326144,16,Cotton,Spring,Manufacturer317
P318,Product318,Dresses,BrandB,L,Blue,73.46,0.11720622719980173,43,Denim,Spring,Manufacturer318
P319,Product319,Jeans,BrandB,L,Red,65.97,0.2444154916929486,72,Denim,Summer,Manufacturer319
P320,Product320,Jeans,BrandA,M,Green,89.27,0.19367403052230392,26,Denim,Summer,Manufacturer320
P321,Product321,Sweaters,BrandA,XL,Blue,36.93,0.014658522423707764,18,Wool,Summer,Manufacturer321
P322,Product322,T-Shirts,BrandC,L,White,41.13,0.25856103242662,15,Polyester,Spring,Manufacturer322
P323,Product323,T-Shirts,BrandA,M,Green,65.99,0.15003726359730926,90,Denim,Winter,Manufacturer323
P324,Product324,T-Shirts,BrandD,S,Green,76.55,0.036217605556151576,70,Polyester,Summer,Manufacturer324
P325,Product325,Dresses,BrandB,L,White,70.01,0.10569059405780609,3,Cotton,Fall,Manufacturer325
P326,Product326,Jeans,BrandD,M,Red,99.09,0.17347572041401502,84,Denim,Summer,Manufacturer326
P327,Product327,Jeans,BrandA,XL,Green,34.35,0.02496767298525162,37,Wool,Fall,Manufacturer327
P328,Product328,Jeans,BrandA,XL,White,76.43,0.08901795755587978,23,Wool,Spring,Manufacturer328
P329,Product329,T-Shirts,BrandC,L,Yellow,74.9,0.0877163219945766,73,Denim,Summer,Manufacturer329
P330,Product330,T-Shirts,BrandA,L,White,91.62,0.07069633793782247,6,Cotton,Fall,Manufacturer330
P331,Product331,Sweaters,BrandD,S,White,46.14,0.2271102053768283,57,Polyester,Summer,Manufacturer331
P332,Product332,Dresses,BrandC,L,White,65.97,0.13589293964821,12,Wool,Fall,Manufacturer332
P333,Product333,Sweaters,BrandC,XS,Red,97.34,0.1810833686331164,96,Wool,Summer,Manufacturer333
P334,Product334,T-Shirts,BrandA,XL,White,40.03,0.29497222534928,14,Polyester,Summer,Manufacturer334
P335,Product335,Sweaters,BrandC,M,Yellow,18.78,0.02931734879697412,12,Cotton,Spring,Manufacturer335
P336,Product336,Sweaters,BrandA,S,White,60.71,0.20095583666042058,75,Cotton,Winter,Manufacturer336
P337,Product337,Dresses,BrandA,L,Black,44.08,0.13445307785663027,86,Wool,Fall,Manufacturer337
P338,Product338,Sweaters,BrandC,XL,Yellow,29.35,0.19666523507495612,47,Polyester,Fall,Manufacturer338
P339,Product339,Jeans,BrandB,L,Red,77.58,0.00448093809859521,41,Denim,Winter,Manufacturer339
P340,Product340,T-Shirts,BrandC,XL,Yellow,48.72,0.0028739673222388795,42,Denim,Winter,Manufacturer340
P341,Product341,Jeans,BrandC,L,Black,68.84,0.04170771556935295,91,Cotton,Fall,Manufacturer341
P342,Product342,T-Shirts,BrandD,XL,Yellow,45.95,0.1680218544103273,74,Cotton,Winter,Manufacturer342
P343,Product343,Sweaters,BrandA,XL,White,65.77,0.05806542832651512,34,Wool,Summer,Manufacturer343
P344,Product344,Jeans,BrandD,M,Green,92.97,0.10450997837726407,27,Denim,Spring,Manufacturer344
P345,Product345,Dresses,BrandA,M,Yellow,61.19,0.06751102466835149,88,Cotton,Spring,Manufacturer345
P346,Product346,Sweaters,BrandA,L,Blue,29.22,0.27707775652701633,87,Polyester,Fall,Manufacturer346
P347,Product347,Sweaters,BrandA,XS,Green,18.63,0.1730669321957646,32,Wool,Spring,Manufacturer347
P348,Product348,Sweaters,BrandD,L,Red,99.09,0.27942909786839987,83,Wool,Winter,Manufacturer348
P349,Product349,T-Shirts,BrandA,XS,Red,34.12,0.2398248992864639,39,Polyester,Summer,Manufacturer349
P350,Product350,Jeans,BrandC,M,Blue,54.71,0.15165483558574444,19,Cotton,Spring,Manufacturer350
P351,Product351,Dresses,BrandC,XL,Green,89.39,0.2660012228436594,22,Denim,Fall,Manufacturer351
P352,Product352,T-Shirts,BrandC,XL,Green,67.35,0.0006445727303378445,40,Denim,Spring,Manufacturer352
P353,Product353,Dresses,BrandD,XL,White,11.72,0.17728571443539687,76,Cotton,Summer,Manufacturer353
P354,Product354,T-Shirts,BrandD,XS,Red,28.53,0.15252040571976128,35,Wool,Spring,Manufacturer354
P355,Product355,Jeans,BrandC,L,Yellow,97.12,0.006134672246924311,58,Wool,Summer,Manufacturer355
P356,Product356,Jeans,BrandB,XL,Black,61.72,0.21505095437701519,95,Wool,Fall,Manufacturer356
P357,Product357,T-Shirts,BrandB,S,Black,40.74,0.25645137893320896,17,Polyester,Winter,Manufacturer357
P358,Product358,T-Shirts,BrandC,XL,Black,75.64,0.19499904509098656,4,Denim,Winter,Manufacturer358
P359,Product359,Sweaters,BrandA,M,Yellow,40.3,0.0652161746013394,71,Wool,Fall,Manufacturer359
P360,Product360,Sweaters,BrandC,XL,Red,65.92,0.24817235070368351,4,Wool,Fall,Manufacturer360
P361,Product361,Jeans,BrandB,L,Black,44.51,0.25719590669076225,52,Cotton,Fall,Manufacturer361
P362,Product362,Jeans,BrandD,S,Yellow,95.88,0.07022854908672996,84,Polyester,Summer,Manufacturer362
P363,Product363,T-Shirts,BrandD,M,White,60.74,0.08088631202908043,95,Cotton,Winter,Manufacturer363
P364,Product364,Dresses,BrandC,S,White,33.97,0.026157356405404685,7,Cotton,Summer,Manufacturer364
P365,Product365,T-Shirts,BrandB,XS,Black,50.46,0.07664598338641905,58,Wool,Summer,Manufacturer365
P366,Product366,T-Shirts,BrandA,XL,White,63.4,0.06458819320026392,1,Wool,Summer,Manufacturer366
P367,Product367,Dresses,BrandB,S,Green,56.3,0.15701179032727985,33,Polyester,Summer,Manufacturer367
P368,Product368,Sweaters,BrandB,M,White,36.33,0.1551512456502943,100,Wool,Winter,Manufacturer368
P369,Product369,Sweaters,BrandD,XL,Yellow,89.98,0.04355221096324039,43,Cotton,Spring,Manufacturer369
P370,Product370,Jeans,BrandA,M,Green,92.88,0.06743913451509988,37,Cotton,Spring,Manufacturer370
P371,Product371,T-Shirts,BrandD,XL,Black,98.99,0.2966290432761966,39,Polyester,Fall,Manufacturer371
P372,Product372,Jeans,BrandC,S,Green,46.79,0.09495529452900266,59,Cotton,Summer,Manufacturer372
P373,Product373,Sweaters,BrandA,XS,Blue,14.79,0.21516601513261308,45,Wool,Fall,Manufacturer373
P374,Product374,Jeans,BrandC,M,Yellow,22.61,0.1877470983609674,90,Polyester,Fall,Manufacturer374
P375,Product375,Jeans,BrandD,S,White,11.34,0.29638264017992033,23,Denim,Winter,Manufacturer375
P376,Product376,Dresses,BrandA,XL,Yellow,85.75,0.1880197656673896,8,Cotton,Spring,Manufacturer376
P377,Product377,T-Shirts,BrandB,XL,Blue,85.97,0.23659005262877564,6,Wool,Winter,Manufacturer377
P378,Product378,Dresses,BrandA,M,White,94.97,0.03005389888919552,44,Polyester,Fall,Manufacturer378
P379,Product379,T-Shirts,BrandD,S,Blue,81.35,0.045648002094935844,93,Polyester,Winter,Manufacturer379
P380,Product380,T-Shirts,BrandC,L,Red,18.91,0.18091686548699817,87,Cotton,Spring,Manufacturer380
P381,Product381,Dresses,BrandB,L,Black,83.78,0.04780006250547832,85,Cotton,Summer,Manufacturer381
P382,Product382,Jeans,BrandC,S,Black,71.09,0.1808926254853521,36,Cotton,Spring,Manufacturer382
P383,Product383,Jeans,BrandD,S,Blue,30.28,0.21503204292218997,100,Wool,Spring,Manufacturer383
P384,Product384,Sweaters,BrandA,XS,Green,68.43,0.036589830779460854,36,Denim,Summer,Manufacturer384
P385,Product385,Jeans,BrandA,S,Black,45.74,0.002620195913176393,10,Polyester,Spring,Manufacturer385
P386,Product386,T-Shirts,BrandA,M,White,38.48,0.17770863498281653,84,Denim,Summer,Manufacturer386
P387,Product387,Jeans,BrandC,L,Red,74.88,0.19566808282262987,30,Wool,Fall,Manufacturer387
P388,Product388,Sweaters,BrandB,XL,Green,85.25,0.2951708543496816,89,Polyester,Spring,Manufacturer388
P389,Product389,T-Shirts,BrandA,XS,Yellow,67.61,0.09379848790325292,49,Wool,Fall,Manufacturer389
P390,Product390,Jeans,BrandA,XS,Black,22.0,0.2815041130208906,46,Denim,Spring,Manufacturer390
P391,Product391,Sweaters,BrandD,S,White,47.27,0.08434206224120594,70,Polyester,Fall,Manufacturer391
P392,Product392,T-Shirts,BrandD,L,Green,30.32,0.2486176356730075,71,Wool,Summer,Manufacturer392
P393,Product393,Sweaters,BrandC,M,Black,14.19,0.05280882543874086,22,Denim,Fall,Manufacturer393
P394,Product394,Sweaters,BrandC,S,Blue,72.45,0.004394638395606154,35,Denim,Fall,Manufacturer394
P395,Product395,Sweaters,BrandD,M,Black,80.38,0.24982331594883161,38,Cotton,Summer,Manufacturer395
P396,Product396,Dresses,BrandD,S,White,30.71,0.17977665557769298,20,Cotton,Summer,Manufacturer396
P397,Product397,T-Shirts,BrandB,XS,White,28.26,0.2940837757487305,41,Cotton,Fall,Manufacturer397
P398,Product398,Dresses,BrandB,L,Blue,62.72,0.07669386787857234,54,Denim,Winter,Manufacturer398
P399,Product399,Dresses,BrandA,S,Green,73.22,0.1391055660839235,14,Wool,Fall,Manufacturer399
P400,Product400,Jeans,BrandD,S,Yellow,36.01,0.2804284848267296,92,Cotton,Fall,Manufacturer400
P401,Product401,T-Shirts,BrandC,XS,Yellow,29.05,0.2606795303597389,95,Denim,Winter,Manufacturer401
P402,Product402,T-Shirts,BrandA,S,Blue,93.03,0.2628283797892083,37,Polyester,Spring,Manufacturer402
P403,Product403,Sweaters,BrandC,L,White,61.09,0.15096093234719943,77,Polyester,Fall,Manufacturer403
P404,Product404,T-Shirts,BrandD,L,Yellow,68.72,0.0576882565169965,61,Wool,Summer,Manufacturer404
P405,Product405,Jeans,BrandA,XS,Blue,90.82,0.25824268519416455,42,Denim,Winter,Manufacturer405
P406,Product406,Sweaters,BrandC,XL,Green,87.19,0.07701775191430424,4,Wool,Winter,Manufacturer406
P407,Product407,Sweaters,BrandA,M,Black,48.27,0.27339889656185545,92,Wool,Spring,Manufacturer407
P408,Product408,Jeans,BrandB,L,Green,48.4,0.22367315171260022,16,Denim,Spring,Manufacturer408
P409,Product409,Sweaters,BrandA,XL,Blue,62.99,0.11799272145614703,48,Polyester,Fall,Manufacturer409
P410,Product410,Sweaters,BrandB,XL,Yellow,25.42,0.17168624053469186,68,Polyester,Summer,Manufacturer410
P411,Product411,Sweaters,BrandD,S,White,91.42,0.11569499708997452,78,Polyester,Spring,Manufacturer411
P412,Product412,Sweaters,BrandB,M,Red,68.2,0.05232342845543585,14,Cotton,Summer,Manufacturer412
P413,Product413,Jeans,BrandC,XL,White,72.49,0.27336355860444594,38,Polyester,Spring,Manufacturer413
P414,Product414,T-Shirts,BrandD,XS,Black,98.02,0.08432469165378734,74,Denim,Winter,Manufacturer414
P415,Product415,Jeans,BrandD,L,Red,91.81,0.2852144200112175,91,Cotton,Spring,Manufacturer415
P416,Product416,T-Shirts,BrandB,XS,Red,14.15,0.07710236042121965,18,Polyester,Summer,Manufacturer416
P417,Product417,T-Shirts,BrandA,XS,Green,19.19,0.1681963563132886,12,Cotton,Winter,Manufacturer417
P418,Product418,Sweaters,BrandA,XS,Black,85.17,0.14730386699878742,30,Polyester,Summer,Manufacturer418
P419,Product419,Dresses,BrandA,XL,Blue,32.91,0.21688688641370515,39,Denim,Winter,Manufacturer419
P420,Product420,Jeans,BrandD,M,Black,95.8,0.032232177626503766,5,Wool,Winter,Manufacturer420
P421,Product421,Sweaters,BrandA,S,White,77.04,0.08762237529143121,77,Polyester,Spring,Manufacturer421
P422,Product422,Sweaters,BrandA,M,Green,65.51,0.15762172591386012,67,Cotton,Summer,Manufacturer422
P423,Product423,Dresses,BrandB,XL,Black,87.15,0.08092679147986839,58,Polyester,Spring,Manufacturer423
P424,Product424,Jeans,BrandD,L,Blue,73.01,0.17211566539036535,77,Wool,Summer,Manufacturer424
P425,Product425,Jeans,BrandA,XS,Red,28.88,0.28858977478913334,70,Denim,Fall,Manufacturer425
P426,Product426,Jeans,BrandB,XS,Black,70.24,0.091837946278381,11,Cotton,Winter,Manufacturer426
P427,Product427,Dresses,BrandA,L,Black,33.63,0.049625122166139464,2,Wool,Summer,Manufacturer427
P428,Product428,Sweaters,BrandD,L,Black,53.91,0.11341309848719665,3,Polyester,Fall,Manufacturer428
P429,Product429,Dresses,BrandB,XL,Yellow,22.6,0.2197808769702599,79,Denim,Winter,Manufacturer429
P430,Product430,Sweaters,BrandC,XL,Red,80.16,0.14865678804479868,84,Wool,Winter,Manufacturer430
P431,Product431,Dresses,BrandC,M,Red,39.02,0.22003666853820522,56,Denim,Summer,Manufacturer431
P432,Product432,Dresses,BrandD,XS,Red,98.44,0.26904593630567725,2,Polyester,Winter,Manufacturer432
P433,Product433,Dresses,BrandC,L,White,53.0,0.12565551654636162,86,Cotton,Summer,Manufacturer433
P434,Product434,Jeans,BrandD,L,Yellow,54.32,0.017391601903476415,68,Polyester,Winter,Manufacturer434
P435,Product435,T-Shirts,BrandA,XL,Black,60.17,0.06407811315606973,60,Denim,Fall,Manufacturer435
P436,Product436,Jeans,BrandD,L,Blue,93.28,0.044815668587592616,46,Denim,Winter,Manufacturer436
P437,Product437,Jeans,BrandB,M,Blue,57.17,0.052295286522934616,82,Wool,Winter,Manufacturer437
P438,Product438,Dresses,BrandA,S,Yellow,30.38,0.14765572553900166,81,Denim,Spring,Manufacturer438
P439,Product439,Sweaters,BrandB,L,Blue,61.81,0.2458851073836409,58,Wool,Summer,Manufacturer439
P440,Product440,Sweaters,BrandC,S,Yellow,47.34,0.05065307431468028,18,Wool,Summer,Manufacturer440
P441,Product441,Jeans,BrandC,S,Red,76.1,0.24823149399912195,5,Cotton,Summer,Manufacturer441
P442,Product442,Sweaters,BrandD,XS,White,69.57,0.2794146326991649,61,Denim,Winter,Manufacturer442
P443,Product443,T-Shirts,BrandA,XS,Blue,77.0,0.1376036733591387,49,Denim,Fall,Manufacturer443
P444,Product444,Sweaters,BrandB,S,Yellow,31.37,0.03759890185606247,80,Denim,Winter,Manufacturer444
P445,Product445,T-Shirts,BrandD,M,Black,35.05,0.1874997434407927,82,Cotton,Fall,Manufacturer445
P446,Product446,Jeans,BrandB,M,White,71.21,0.27527055470961886,68,Polyester,Spring,Manufacturer446
P447,Product447,Sweaters,BrandA,XL,Blue,94.97,0.21388983346913248,15,Cotton,Fall,Manufacturer447
P448,Product448,Sweaters,BrandD,M,Blue,20.94,0.06397459513363771,43,Wool,Spring,Manufacturer448
P449,Product449,Jeans,BrandC,S,Black,29.15,0.0862362414063892,33,Denim,Fall,Manufacturer449
P450,Product450,Jeans,BrandB,S,White,89.98,0.012095733204336078,58,Wool,Winter,Manufacturer450
P451,Product451,Dresses,BrandC,XL,Yellow,98.43,0.19867170131431472,88,Denim,Fall,Manufacturer451
P452,Product452,Sweaters,BrandC,M,Green,28.95,0.17328684464849747,65,Denim,Summer,Manufacturer452
P453,Product453,Dresses,BrandB,XL,Red,14.56,0.08289921073916913,97,Polyester,Spring,Manufacturer453
P454,Product454,Dresses,BrandD,XS,Blue,87.32,0.2616285200425894,67,Denim,Spring,Manufacturer454
P455,Product455,Jeans,BrandC,L,Green,89.53,0.0461103806540023,38,Polyester,Summer,Manufacturer455
P456,Product456,T-Shirts,BrandA,S,Green,83.14,0.2819758003606803,80,Wool,Spring,Manufacturer456
P457,Product457,Jeans,BrandB,L,Yellow,76.98,0.09108562377314212,56,Cotton,Winter,Manufacturer457
P458,Product458,T-Shirts,BrandA,L,White,52.36,0.2758080449447752,8,Cotton,Summer,Manufacturer458
P459,Product459,Jeans,BrandA,M,Yellow,24.42,0.17282106523605834,27,Denim,Spring,Manufacturer459
P460,Product460,Sweaters,BrandA,S,White,32.05,0.08072022451311343,39,Polyester,Fall,Manufacturer460
