Year,Technology,Category,Popularity_Index,Growth_Rate,Usage,Market_Share,Region,Industry,Comments
2015,C#,Framework,27.95299433788142,-4.04830392894469,464283,28.787290012466293,North America,IT,None
2015,C++,Framework,6.222456998394055,1.776024860357019,554666,22.994234093866034,South America,Finance,None
2010,Python,Library,98.91213054377505,9.131669974147869,657924,4.512372215525151,South America,Healthcare,None
2018,Python,Framework,69.54073532635351,9.188556382064949,128416,12.7871837061317,Asia,Manufacturing,None
2011,Java,Tool,43.18931001753774,-7.719246633208028,314034,36.62956851298894,South America,Manufacturing,None
2011,Go,Platform,91.97299731224628,-5.274615894343658,885052,41.11682654927857,Africa,Finance,None
2010,JavaScript,IDE,56.54457517118716,1.9782842855347855,262828,13.9123356927224,North America,Education,None
2013,Kotlin,Platform,71.12749724674929,8.241129451940644,448672,24.358156694244983,Africa,Manufacturing,None
2018,JavaScript,Platform,50.67697443669657,9.629862524826333,73186,6.383587853377448,North America,Healthcare,None
2021,Ruby,Database,82.64779517197294,4.542426734970517,584182,40.11535789720476,Africa,Healthcare,None
2018,Rust,Framework,98.24464933371218,-1.7672376895725748,377774,7.351503169901797,North America,Manufacturing,None
2014,Java,Tool,41.212786074671406,7.455945652466035,259397,32.02067117134654,South America,Finance,None
2014,Swift,Library,14.729732814485219,-1.6133557257847482,597055,32.398541148438234,South America,Finance,None
2010,Go,Library,40.18445179119395,3.336939585636216,990250,12.285361407583185,Africa,Finance,None
2019,JavaScript,Language,79.77119175799476,-0.20743356732891804,303262,21.850859086169123,Africa,IT,None
2013,Python,Framework,0.01867139325091305,5.589405433142655,438022,4.011904139679817,South America,Education,None
2017,Swift,Library,95.45947821201767,4.711708594157841,353579,20.596952555146586,Asia,Healthcare,None
2022,Kotlin,Framework,66.25144745374962,-2.1861094443981415,242245,9.431556222055754,South America,Finance,None
2013,Ruby,Language,31.064783815928067,-7.983732218380082,260092,48.97716353791431,Africa,Education,None
2012,C#,Framework,48.98213704220553,9.035341604404042,21662,27.610678895065544,South America,IT,None
2011,Swift,Language,26.407274368390144,8.372194314929963,548738,9.727217748739625,South America,Manufacturing,None
2011,Java,Database,43.59312842664751,-6.362449171100943,897446,39.49931683209606,South America,Healthcare,None
2012,Java,Programming Language,63.821910003163076,-5.93397318262102,752610,28.74458271417979,North America,IT,None
2011,Ruby,Tool,67.40772889910438,5.754300127991341,802849,33.87594773300215,North America,Education,None
2014,Go,Database,32.277334368034694,5.735290951451212,88288,44.57972199211394,Europe,Manufacturing,None
2012,Java,Tool,2.2966240058829746,9.309809955413662,210243,34.67613182351025,Africa,IT,None
2015,Kotlin,Database,37.719432050918044,9.952002251409027,359872,9.983222756871285,Europe,Manufacturing,None
2015,Python,Language,37.53779976208822,-0.03279056978133177,262097,47.721310104804964,Asia,Education,None
2022,JavaScript,Library,41.202441921978185,9.207330289768066,265901,42.91781924118017,Asia,Education,None
2022,Kotlin,Platform,96.5725473173459,6.319542428061254,257973,25.085005669266252,Europe,Manufacturing,None
2015,Ruby,Framework,97.00969756192043,5.127429385852372,3701,32.01873956025693,Europe,Finance,None
2012,Rust,IDE,14.871413285588686,-2.6809464418289286,255145,36.68783732796394,Europe,Healthcare,None
2021,Swift,Tool,91.34326099625223,7.007712312033981,677089,41.26705394985217,Asia,Finance,None
2015,Kotlin,Framework,97.84596436578735,8.382222810682226,700110,9.980649309462885,Europe,Education,None
2017,C++,Language,25.664750671592774,4.680056166475506,900085,24.69511820233652,Asia,Finance,None
2017,Java,IDE,74.10239001954746,2.9297422247678107,302114,32.82499194274055,North America,Finance,None
2021,C++,Database,17.545484988691605,2.807987973041282,28304,49.41298599935785,Asia,Finance,None
2016,Rust,Tool,47.19656387638128,-6.886391884733108,769968,9.225428669264835,North America,Education,None
2011,Python,Programming Language,60.720459795889234,-5.601782380764906,939468,6.71844827870588,Africa,Finance,None
2016,JavaScript,Programming Language,17.95884802120623,-5.421139439972576,672738,3.1607359123540455,North America,Manufacturing,None
2017,Kotlin,Tool,54.718409352150985,-6.746489799837372,343139,4.708153319242231,Europe,Healthcare,None
2012,Go,Database,73.88312953929218,-0.4400083268067938,518511,42.68147533782564,Asia,Healthcare,None
2022,Ruby,Programming Language,66.74177603024553,-8.661605569392943,181375,1.580612124601044,North America,Manufacturing,None
2021,JavaScript,Database,63.07464943921074,-4.251494982246797,378412,40.27043800315024,Asia,Finance,None
2013,Ruby,Framework,12.04322422017594,6.148596626376349,101930,5.72899388479346,South America,Education,None
2011,Ruby,Tool,95.63895140719681,8.49683977366141,53952,11.925070201532655,North America,IT,None
2019,Ruby,Framework,14.091704100718482,7.30835628229055,293540,29.615610892912166,Europe,Finance,None
2015,JavaScript,Framework,61.22380088432651,-3.656625409104546,910757,40.71155179446508,Asia,Manufacturing,None
2019,Swift,Platform,12.953140106802618,0.5860636737605702,241095,44.67282106905723,North America,Education,None
2019,Kotlin,Framework,53.97033392446859,8.673662398209952,796440,44.07057196621041,Europe,Healthcare,None
2012,Swift,Tool,86.743363003176,1.3335904370472473,721686,3.515604911942427,Asia,IT,None
2010,Rust,Framework,63.02854315353994,-4.895411268032246,225237,3.955300533221462,South America,Healthcare,None
2021,Swift,Language,90.85866862805418,3.691961389903648,28256,22.896151416240595,Asia,Manufacturing,None
2019,Java,Platform,65.85442668863145,2.661117043112176,917032,32.92591941096214,South America,Healthcare,None
2022,C++,Library,45.53996993127578,-8.366535400060302,785093,45.0345343807201,Europe,Healthcare,None
2021,Java,Tool,46.686226769936546,5.403295105996804,386641,2.884313463935845,Asia,Education,None
2011,Java,Framework,21.163751122096798,-8.196271487702107,740293,18.019975210464967,Europe,Manufacturing,None
2019,JavaScript,Tool,95.38610280992988,2.5711554719669394,171827,45.28192463600262,North America,Finance,None
2020,Java,Programming Language,31.09259945889722,3.8101349292967193,70657,38.73779729456642,Europe,IT,None
2010,Java,Programming Language,39.99458796877432,1.8641039497471663,684727,41.024395651597125,North America,IT,None
2016,Java,Language,2.9789543517147243,-2.5344935666177033,54719,11.777347359974138,Africa,Manufacturing,None
2010,C++,Framework,38.80061107341174,2.1149628643668663,28401,34.16388598488012,Europe,Healthcare,None
2020,C++,Library,11.670575692413,1.0518206819309306,457899,29.551659083173387,Asia,Education,None
2014,Rust,Library,19.142554040691373,1.904042086979814,728467,32.394005495821645,South America,Manufacturing,None
2018,Go,Tool,78.95383055524736,6.195015305011179,872751,17.99645297327673,Europe,Manufacturing,None
2014,Kotlin,Database,47.219006442952264,6.519420594368107,859236,21.528309319805956,Europe,Manufacturing,None
2013,C#,Programming Language,83.77390798621796,5.134895963135165,378822,44.14658616912709,North America,Finance,None
2013,C++,Framework,32.28489055115804,-0.3540686135973825,752601,16.605075044928626,Asia,Education,None
2018,Rust,Programming Language,38.319610034972875,-2.898165403311994,581874,34.56117881674518,Europe,IT,None
2018,Go,Tool,83.21345892668226,7.565641322666959,713336,23.154609251259544,North America,IT,None
2021,C++,Tool,6.763153262585641,7.535246982136545,841898,19.56646090895571,Asia,Manufacturing,None
2021,C#,Tool,82.0422451987177,6.272835025250487,255170,26.736413166627248,North America,Finance,None
2017,Kotlin,Language,20.538995762185554,7.687136214785465,370442,22.853790582063677,Asia,IT,None
2010,Rust,Tool,65.49303821502518,-2.094806145853374,730395,2.7445056932548395,South America,IT,None
2013,Kotlin,Framework,53.2869495661979,0.6890782340372859,146460,5.63123882965631,Asia,Manufacturing,None
2018,Java,Platform,78.92854892746224,1.3978156460280093,384965,34.3028073905849,Asia,Education,None
2017,JavaScript,Language,76.64978735303262,4.358513448972339,741157,38.70241207805341,Europe,Healthcare,None
2017,C#,Platform,57.54040089021274,5.6430994320082455,694033,30.773148286879902,Europe,Manufacturing,None
2020,C++,Library,58.0689298656963,1.2438397507644652,925939,21.31520828963971,South America,Education,None
2011,Rust,Database,73.43610274640362,8.054619160861364,277638,35.78009958010394,South America,IT,None
2018,Kotlin,Tool,61.05632454438723,-5.507081363735882,853148,37.61607373287113,North America,Education,None
2014,Swift,IDE,55.899163623025984,-1.82643511195203,633500,43.862829787838734,Europe,Manufacturing,None
2017,C#,Tool,49.76953531173446,-8.854157746797188,431148,19.440902598479187,Africa,Education,None
2010,Swift,Platform,95.7509805598397,9.638178487515589,890631,9.8866909722307,Asia,Manufacturing,None
2021,Kotlin,Tool,22.123994634263454,6.026499009016625,626663,11.009342022030221,Asia,Manufacturing,None
2022,Kotlin,Platform,43.70942456694995,-7.52940509040074,521100,32.72083760246321,South America,Manufacturing,None
2014,Ruby,Platform,41.87873945710622,-3.3212570809288477,708990,26.53653988677726,Europe,IT,None
2019,JavaScript,Database,58.65564053345904,0.6863349949538851,634702,37.43362162947547,Europe,Manufacturing,None
2010,Swift,Tool,68.37829273359165,-4.0681083770295885,106141,3.594385223884161,Europe,Healthcare,None
2020,Swift,IDE,22.27711046344185,-7.641946295436242,809735,19.27382132544882,North America,Finance,None
2016,Swift,Framework,56.18576169108853,1.974406785682966,36608,34.24124493125937,South America,Manufacturing,None
2022,Rust,Language,92.03887958101262,-5.527281995281818,774471,37.05534991900984,Europe,Finance,None
2014,Kotlin,Programming Language,23.43470932611088,2.6582554631877127,354448,18.791049676306272,Asia,Finance,None
2012,Kotlin,Programming Language,11.080397111904217,3.817287106127143,777198,1.48202601764581,North America,Finance,None
2014,Go,Platform,27.923241456580083,6.282218720166778,226147,7.103358614691868,Asia,Healthcare,None
2016,Ruby,Language,55.27407362420389,-1.068334591538152,276265,0.1662339562185644,Africa,Healthcare,None
2013,Go,Platform,45.24814831008518,3.9661174204397334,461529,2.8871385069800084,Africa,Healthcare,None
2020,Python,Framework,44.038572490025544,-9.296958674124616,884077,35.17760166547357,North America,Finance,None
2013,Rust,Library,65.41985646678934,2.6189362505571196,447131,20.36752439422106,Africa,Education,None
2017,Rust,Framework,91.648539874649,-1.3089588263441705,664985,31.08400605948369,North America,Manufacturing,None
2018,C++,Framework,18.586265267449054,6.181425382598363,435691,18.844873671859354,Africa,Manufacturing,None
2015,Java,Tool,34.85736341592089,9.75779159148567,83167,32.920819795612665,Asia,Education,None
2010,Swift,Framework,38.516501368095255,-4.151383427187132,311809,45.905054071992055,Africa,Healthcare,None
2018,Java,IDE,15.337034709900133,7.888874324054072,913389,25.001628797388793,Asia,IT,None
2015,Kotlin,Platform,89.05047547177286,-7.880191884441636,657098,8.985089040855087,South America,Healthcare,None
2021,Java,Framework,93.24434169411349,-0.9523336805251166,226662,41.07256673542588,North America,IT,None
2014,Go,Platform,99.92080001880441,3.905647785961788,831240,11.243361681921948,South America,Healthcare,None
2017,Java,Tool,23.72080631818536,7.262250147365169,797398,0.7197418468963768,Europe,Manufacturing,None
2022,Kotlin,Programming Language,7.1751902475661655,-5.575743061579741,343795,16.787625479966884,Africa,Healthcare,None
2020,Swift,Programming Language,14.837357325787504,-0.1473312004119549,889652,36.18965275020626,Africa,Finance,None
2020,Swift,IDE,82.08656496687533,9.518163796767535,462015,16.271188073275578,North America,IT,None
2014,Go,Tool,92.96781803005652,4.745491699309374,125869,49.502008930348026,Asia,Finance,None
2011,Java,Language,35.58980766566505,-2.119860860686713,220983,25.27839606963654,North America,Finance,None
2021,C#,Framework,96.24961709737397,-0.04904150289646303,19617,3.6264803474348186,South America,Finance,None
2013,Python,Platform,79.69515928890308,8.393028664303003,870691,15.384688074847585,Asia,Education,None
2013,C++,Tool,35.34927179146139,-0.26422195590185993,235994,15.392453578875925,North America,Education,None
2019,JavaScript,Language,85.09529152218319,-8.838274194122498,821167,27.415927866244328,North America,Manufacturing,None
2012,JavaScript,Tool,64.10056998489986,-5.906054762243191,379538,4.125307715834631,Asia,Education,None
2015,Kotlin,Platform,44.648358279819725,-9.924956176086518,841327,47.49187306103071,Europe,Healthcare,None
2012,Go,Programming Language,45.19255832247049,-0.39548502956063913,554016,20.743795052131876,South America,Finance,None
2013,C#,Framework,96.2119767637906,9.46810878229602,245998,47.8581502045375,Europe,Manufacturing,None
2015,Swift,Database,29.302283646682593,6.049434718419818,632197,47.0000926497136,Africa,Finance,None
2020,Swift,Library,66.96948317941252,-9.174216922362907,11414,13.577465994902655,Europe,IT,None
2021,C++,Programming Language,80.42101857588106,8.617308494691049,375027,14.630185335687667,North America,Finance,None
2017,Python,Framework,38.538345238243906,-7.773672531416556,56907,31.808557397347982,South America,Education,None
2022,JavaScript,Tool,46.42900130651147,-9.54005482185876,560361,19.23782621934162,Africa,Healthcare,None
2022,C#,IDE,64.22713696576795,-5.7680717093747464,688148,16.532413493423153,Africa,IT,None
2012,JavaScript,Framework,58.77812262301637,0.0032246850155477347,851110,32.554670384099694,Asia,IT,None
2017,Rust,Tool,73.32258718921955,-8.44479586671784,907514,11.972349302143693,North America,Healthcare,None
2011,JavaScript,Language,85.56465214347455,5.627110922997101,591511,10.15894135801403,Europe,IT,None
2016,Ruby,Framework,54.17433181644618,-9.650370379432191,37862,14.969129320586633,North America,Healthcare,None
2020,C#,Tool,95.941959256971,-5.636936301656719,80628,29.84084506309626,Europe,Manufacturing,None
2015,Ruby,Tool,28.11355903819611,1.9680302656301478,134986,9.275091384782819,Europe,Education,None
2010,Python,IDE,6.6756798651742555,-1.7885082671353008,461342,4.579222182418896,Asia,Manufacturing,None
2021,Kotlin,Programming Language,38.43537322902954,-0.791689492570562,472481,26.558541474834822,South America,Finance,None
2010,Rust,Framework,96.4092942821416,3.3997336806852623,490920,30.49240343140499,South America,Education,None
2020,Go,Framework,76.39333645192852,-2.8073159151318494,397571,12.977116505801616,North America,Finance,None
2022,Python,Language,19.689198987786817,-5.186883663427411,913186,38.354254259822824,Europe,Healthcare,None
2013,Swift,Library,97.9705637053056,8.364475282929984,304495,3.4982390749497325,Africa,Manufacturing,None
