Category,Sales,Revenue,Discount,Age,Region,Product,Date
B,1256,4766.307410935735,0.21387510461770867,58,North,P1,2023-01-15 18:00:00
B,4747,3118.8558644334707,0.45504333179758205,45,East,P3,2023-07-29 13:00:00
C,1546,3929.5537863902196,0.2471402778429834,24,South,P2,2023-04-26 14:00:00
B,3241,4696.430863645118,0.15712964419475306,35,East,P2,2023-01-25 12:00:00
A,3750,4900.719903902033,0.37835262974739403,58,North,P3,2023-01-26 04:00:00
E,4175,4332.817426386697,0.16583125788540115,53,East,P1,2023-12-15 13:00:00
D,4606,2212.07002792812,0.40147220621719615,58,West,P3,2023-01-15 17:00:00
B,4336,4866.19006620833,0.4872448945624467,53,West,P4,2023-08-15 10:00:00
A,1801,3512.4781249742873,0.4118211475181047,61,North,P4,2023-01-19 01:00:00
D,1941,4722.5699054078395,0.10897969937252988,21,South,P1,2023-12-19 02:00:00
E,4455,3704.4201032574074,0.33995431522110986,47,West,P3,2023-02-06 03:00:00
D,4331,2228.955847390882,0.37816426838788975,41,South,P3,2023-08-29 04:00:00
A,1413,2480.098096571264,0.4301833303185141,37,North,P2,2023-01-17 09:00:00
D,3014,3201.887108411762,0.12240092357560006,63,South,P1,2023-06-06 10:00:00
C,2381,4160.059366239528,0.2920431311809145,48,North,P4,2023-07-02 02:00:00
D,2098,2271.9302053613396,0.3141483490553577,41,East,P4,2023-07-08 09:00:00
B,4426,3318.9246645367684,0.16764994505767122,24,North,P1,2023-11-17 19:00:00
B,4655,2382.499974305606,0.22897992388425986,43,East,P4,2023-07-10 18:00:00
C,4842,4263.077618540428,0.2760886905024661,30,North,P1,2023-12-17 05:00:00
A,1909,2866.9123750718018,0.4332838751831206,25,West,P4,2023-03-30 14:00:00
B,1187,1306.891307411541,0.47176302642808277,22,West,P4,2023-12-14 02:00:00
E,4756,1664.2100859261454,0.35136913156706917,61,South,P1,2023-06-24 17:00:00
B,3015,1244.4186704785293,0.2579780744085849,30,North,P1,2023-06-15 00:00:00
B,2313,2997.211784057301,0.20161240711959438,46,North,P4,2023-01-28 15:00:00
A,3092,1425.3491893929086,0.4928540737744602,37,North,P4,2023-04-29 00:00:00
D,4644,1456.5598772385283,0.49320799923054337,31,South,P2,2023-07-10 14:00:00
B,3130,4764.193040153508,0.4699907792940139,49,West,P3,2023-09-23 11:00:00
C,2146,4490.620288704222,0.4142676599511277,44,North,P1,2023-11-14 16:00:00
D,1357,2808.346387245464,0.2303118174982473,42,South,P1,2023-09-20 04:00:00
E,2551,4943.221283400823,0.4268001933990523,21,North,P3,2023-08-04 17:00:00
A,2089,1000.7461126826524,0.263517206908469,38,East,P2,2023-12-15 01:00:00
E,3983,3455.917825093575,0.23070923926201808,35,North,P4,2023-10-19 22:00:00
D,2680,3465.7127094874804,0.3979461433865118,56,East,P4,2023-05-13 10:00:00
D,3422,2829.772223479553,0.13186157104816917,32,South,P2,2023-08-20 02:00:00
D,1161,2587.7918917371717,0.11942508931826468,55,South,P2,2023-07-07 02:00:00
E,4817,2821.5325419224305,0.27918147887247424,41,West,P3,2023-07-24 00:00:00
D,4451,2659.841744318722,0.2782555203288648,25,North,P3,2023-01-08 17:00:00
E,4727,3921.9699099291975,0.458257661225534,45,South,P4,2023-07-13 21:00:00
D,4429,1541.4217398931362,0.15046123851512672,38,West,P2,2023-03-24 12:00:00
C,4259,1790.5568823645206,0.14931357098096512,33,North,P2,2023-07-09 05:00:00
D,3369,1722.0729135696943,0.15898104018996048,33,South,P4,2023-11-22 08:00:00
E,1449,2049.882340485058,0.11189450451784105,52,East,P4,2023-02-04 13:00:00
B,2497,3101.033675126333,0.12869269512596337,34,South,P4,2023-05-27 15:00:00
D,2036,1444.8349893528748,0.3639479467316157,26,East,P4,2023-11-30 16:00:00
B,3231,4472.677181306017,0.27263373164700366,52,West,P4,2023-09-04 05:00:00
C,3158,2189.4461252338892,0.40544122683520545,46,West,P3,2023-02-21 01:00:00
A,2950,1650.1519498748314,0.4970390874326641,56,North,P4,2023-08-29 14:00:00
C,3555,3702.4852383929733,0.3636138724396005,35,North,P2,2023-04-29 12:00:00
D,2313,1152.345202397277,0.1201822282480495,29,North,P1,2023-11-03 03:00:00
B,3342,3479.8742594966566,0.14182514590173662,36,West,P3,2023-04-24 21:00:00
B,4522,3792.7937227059992,0.4524016339258832,39,East,P2,2023-07-04 04:00:00
E,3951,1859.6661255468766,0.31099837782330464,32,North,P1,2023-06-16 12:00:00
B,2238,1167.856293774537,0.42993486375829604,18,North,P3,2023-03-12 08:00:00
E,1973,2454.5814356777983,0.44264493448997044,19,West,P4,2023-04-12 23:00:00
A,1631,1394.376920967746,0.47106981659980773,25,East,P3,2023-02-06 03:00:00
D,4965,1465.9113986933482,0.4799316821945463,39,South,P4,2023-10-17 16:00:00
E,2590,2017.0449257794583,0.3219303186013225,42,North,P4,2023-09-11 12:00:00
A,2050,2181.8716985070373,0.23640806890241356,19,South,P4,2023-12-18 07:00:00
B,4701,3119.8813640856824,0.4847459497391995,26,South,P1,2023-08-10 01:00:00
B,3780,3713.5675420120524,0.31896256240049015,26,North,P3,2023-12-10 07:00:00
A,4302,3371.083763480739,0.12570108918184442,30,West,P4,2023-06-18 17:00:00
B,2588,1593.4413491580672,0.357110620023946,23,North,P2,2023-05-25 01:00:00
A,4878,1688.3441298105058,0.3350739001580043,47,East,P3,2023-05-15 12:00:00
E,3368,4515.076999171658,0.45831714915788246,32,East,P2,2023-02-22 00:00:00
E,3960,3233.4092602564547,0.361274875663125,32,North,P1,2023-02-18 15:00:00
A,4304,4479.751331590756,0.23962096978462055,24,South,P1,2023-05-26 10:00:00
E,2693,2486.186045279497,0.48649029028232815,28,East,P3,2023-03-21 01:00:00
E,1436,3457.6000297252954,0.4206477943928134,57,East,P1,2023-04-01 19:00:00
E,3828,3094.653664218443,0.3521670473525418,55,North,P1,2023-09-06 03:00:00
C,2556,2276.49395928185,0.21717008136124916,57,North,P3,2023-04-24 08:00:00
D,4474,2879.661488134381,0.2494161185257182,19,West,P2,2023-03-22 23:00:00
B,2076,3009.963507307728,0.36798796963866265,56,North,P4,2023-09-04 08:00:00
C,4858,1803.0838990267143,0.1287923273853287,27,North,P3,2023-11-17 06:00:00
E,4384,2260.041489506926,0.2026722366601054,61,East,P3,2023-06-04 00:00:00
A,2304,4165.639002027902,0.38556037335863924,34,East,P4,2023-04-28 17:00:00
E,3773,4663.152957816508,0.2920074039378484,24,East,P2,2023-12-17 14:00:00
D,3078,2439.176374181198,0.2609574259257721,57,South,P4,2023-03-14 18:00:00
E,3384,2227.889128836073,0.16058304896016581,56,East,P4,2023-01-23 01:00:00
A,1182,1780.78865828753,0.276739613791093,21,East,P2,2023-09-24 00:00:00
D,4094,3713.964674602325,0.40827678830409353,52,North,P2,2023-12-13 21:00:00
E,3591,2292.398806665349,0.20560513842875722,64,West,P4,2023-07-06 22:00:00
D,2469,4950.998156396754,0.10215941687347097,53,East,P4,2023-01-05 05:00:00
B,4145,2302.7392082558126,0.3674019604603932,48,West,P3,2023-06-05 03:00:00
B,4081,2576.544187130513,0.48905064177302104,42,East,P2,2023-04-24 16:00:00
E,4555,3413.336784848139,0.3427306254354332,58,East,P1,2023-04-17 01:00:00
D,2479,4206.73717276522,0.14796874357085207,30,West,P2,2023-04-17 14:00:00
A,2589,2878.074661382535,0.22829323693786924,35,North,P4,2023-10-13 06:00:00
E,2587,2690.6241351558333,0.44705664588808935,38,East,P4,2023-02-09 12:00:00
B,1659,4982.551334379234,0.19302722970273145,18,West,P4,2023-07-25 16:00:00
B,1159,1041.9745645597777,0.34307836139904324,53,East,P4,2023-03-27 13:00:00
E,4953,4580.261155404984,0.26106848330159915,25,South,P1,2023-01-09 01:00:00
D,4085,1596.5633037589496,0.1831374885678596,38,South,P2,2023-11-01 08:00:00
B,4249,4143.7011048356535,0.42536275742587193,60,South,P1,2023-05-04 07:00:00
D,3459,3471.726239385192,0.3971325105862761,38,South,P1,2023-12-07 14:00:00
B,4949,2367.3891419923684,0.3646364263837062,44,North,P4,2023-05-02 19:00:00
B,2011,4495.4998220840735,0.1945346361075005,36,South,P1,2023-05-15 23:00:00
C,1052,1051.628911923968,0.13914280108658003,40,West,P4,2023-06-11 01:00:00
B,3455,1906.7626082996946,0.3304637319303865,60,East,P4,2023-12-09 21:00:00
A,3894,3267.571184998144,0.3214711334157734,52,West,P4,2023-07-10 06:00:00
E,2045,2406.169040198792,0.17535400373394922,57,South,P1,2023-10-02 19:00:00
E,2053,3441.5099812733106,0.122498677726069,59,North,P4,2023-08-22 17:00:00
D,3750,1096.4407736346673,0.1322833816775944,22,South,P1,2023-05-14 21:00:00
B,3307,1465.83572192685,0.4971083946050935,58,South,P2,2023-08-01 20:00:00
A,2228,1508.3849608737569,0.4134335578971535,25,North,P4,2023-03-16 07:00:00
D,4130,1757.1345836640378,0.4687949903860691,28,North,P3,2023-12-12 14:00:00
C,2494,2837.3257632021714,0.17802188889454534,33,North,P3,2023-08-31 22:00:00
D,3823,4008.514798174285,0.484227414529374,56,North,P3,2023-08-31 23:00:00
D,2489,4622.155351715604,0.15706174058926484,64,North,P3,2023-01-02 17:00:00
B,2035,4341.490121136984,0.3036327314265884,41,North,P3,2023-09-16 17:00:00
C,4702,1787.5514871027344,0.43187827376682564,38,East,P1,2023-02-14 05:00:00
D,2950,2764.60220892253,0.23992134180463176,40,South,P2,2023-06-03 17:00:00
A,4361,1797.64639103414,0.2699314132707602,55,South,P1,2023-11-13 11:00:00
A,1849,2057.887266668763,0.15127404411963916,64,North,P4,2023-10-11 15:00:00
E,4831,3014.1879260475444,0.14916875199958912,25,West,P2,2023-06-16 13:00:00
C,1353,1272.4360988940903,0.34782728991146383,24,North,P2,2023-01-14 13:00:00
C,4710,1872.697318373093,0.3702129474480227,19,East,P2,2023-10-28 05:00:00
E,2098,4741.512645228469,0.4109330056328774,47,West,P2,2023-02-16 16:00:00
D,3920,2864.465170633956,0.32267282107270145,30,East,P3,2023-01-05 11:00:00
C,2739,2781.546103911489,0.35830371690452234,40,West,P4,2023-09-20 06:00:00
A,4632,1058.2686190051156,0.10540690867988803,46,West,P2,2023-08-05 09:00:00
A,4662,1989.5989882333831,0.16486829085487523,55,North,P2,2023-10-29 00:00:00
B,2464,4465.169743928725,0.49396590640676186,54,East,P3,2023-12-22 06:00:00
C,1990,1658.513713034675,0.13039740252633272,37,West,P1,2023-03-26 23:00:00
D,2264,2660.4997581388843,0.371515288904098,50,East,P1,2023-02-03 11:00:00
E,4065,1057.323623468005,0.17043305321268648,46,North,P1,2023-02-01 22:00:00
E,2884,2913.3419266822234,0.38668743430705677,32,North,P4,2023-05-27 23:00:00
D,4225,1084.0844269048687,0.38239616118479736,40,North,P1,2023-04-07 02:00:00
B,2809,4278.4382122632,0.19367962391523608,59,North,P2,2023-03-04 00:00:00
E,4167,4299.415069948414,0.2078537596876817,20,South,P3,2023-06-22 01:00:00
C,4797,4150.9687532094795,0.3619082854408353,54,West,P3,2023-04-09 21:00:00
B,3341,2133.456275564473,0.2560344155120855,46,South,P1,2023-05-18 21:00:00
C,3256,4348.948872887273,0.17781918787996454,62,North,P3,2023-10-12 18:00:00
A,4414,3171.9925304210774,0.39267183951499274,25,West,P2,2023-08-27 23:00:00
B,2111,2495.2324354680095,0.16165900973453368,39,West,P1,2023-07-21 10:00:00
E,1817,3501.319838816932,0.44225746565797863,46,East,P2,2023-10-19 06:00:00
B,2799,1049.364184241496,0.305867809620731,19,North,P4,2023-06-15 23:00:00
B,2960,1571.8435104030086,0.14228024155172028,58,South,P2,2023-06-07 00:00:00
B,3437,3969.174152681051,0.3776289334123938,62,East,P2,2023-03-04 16:00:00
B,3372,1976.646434864612,0.3076652158298162,18,West,P2,2023-10-11 01:00:00
C,3987,3392.0364693149986,0.21922302871792382,61,South,P2,2023-04-13 02:00:00
A,1888,2540.4104112921186,0.269015752089542,37,North,P4,2023-03-26 17:00:00
D,2855,4419.223115197046,0.21933509743499952,38,South,P1,2023-11-30 10:00:00
B,2180,4809.661223986574,0.20521033429711363,54,South,P2,2023-09-08 19:00:00
E,1667,4534.258913480762,0.16544336833748488,25,South,P1,2023-02-24 11:00:00
B,4722,2082.479978774387,0.24510685325499038,44,East,P3,2023-02-10 15:00:00
E,1632,1776.651476184329,0.20039488252642831,64,West,P2,2023-07-25 19:00:00
C,3624,2897.73957448294,0.37337379482156685,52,South,P2,2023-06-05 13:00:00
E,2642,1029.3366033447212,0.3735506964653226,23,West,P3,2023-12-23 07:00:00
D,4730,1103.237571452727,0.30073609702225534,62,East,P1,2023-04-03 15:00:00
A,1136,3213.1625584920002,0.41117781098812844,61,North,P4,2023-01-21 04:00:00
E,2946,3081.797616661144,0.43653588760241935,36,North,P2,2023-03-01 12:00:00
E,2697,4978.32795614104,0.33190658297370923,35,South,P3,2023-03-28 16:00:00
A,1427,1807.3673414550324,0.3475740651053735,18,East,P3,2023-01-29 23:00:00
D,2475,2032.4157166418738,0.2131543639145461,42,North,P2,2023-09-20 12:00:00
B,3659,1454.1625693051467,0.4579476802822079,44,East,P1,2023-07-14 04:00:00
E,4921,4670.172038614979,0.10968241776901194,24,East,P1,2023-01-09 09:00:00
A,3958,4111.244977833803,0.2394409877771383,61,South,P2,2023-12-11 09:00:00
C,1818,4289.35644582739,0.3887201686199424,59,South,P3,2023-12-12 07:00:00
A,3188,4611.055151858035,0.1320358038684645,46,East,P2,2023-05-25 21:00:00
C,2106,3099.599946903353,0.17326781097131705,48,East,P4,2023-04-02 18:00:00
D,3224,2804.772765802895,0.3357142911451405,61,South,P4,2023-11-09 02:00:00
B,1197,2321.5658946624662,0.3239974685854232,60,East,P1,2023-12-19 01:00:00
A,3671,3356.858457391422,0.395571318452382,53,South,P4,2023-09-21 05:00:00
E,4639,2817.11358715929,0.42504505563526873,36,West,P3,2023-07-04 09:00:00
D,2995,2806.2623464223007,0.15143183140466765,23,East,P4,2023-08-11 22:00:00
A,3738,4747.711454924556,0.10735239591009682,42,South,P2,2023-04-27 22:00:00
E,4492,4936.12605711652,0.3758554078635624,48,East,P3,2023-10-26 11:00:00
A,3448,4185.937557318322,0.2205567183065437,26,South,P1,2023-01-08 17:00:00
C,4769,4027.032360987713,0.3503935655671815,37,East,P1,2023-12-03 06:00:00
A,1470,3722.2326471164056,0.1602178352248899,27,North,P4,2023-12-14 06:00:00
A,3265,1664.2994093340549,0.2876160186663852,54,North,P1,2023-10-21 18:00:00
A,2948,1236.423283502618,0.30176989842537477,44,East,P2,2023-03-28 10:00:00
D,1928,3762.9052604530525,0.33403112654928646,30,North,P3,2023-11-15 22:00:00
A,4899,3915.1448890263036,0.30526800653222574,58,East,P2,2023-01-09 09:00:00
E,3010,1187.8919643925592,0.29827630809148553,19,East,P2,2023-08-26 22:00:00
C,4800,4712.207000915392,0.23309366159354222,38,West,P2,2023-05-12 21:00:00
C,3679,1364.5625577787102,0.12847209452723451,50,West,P2,2023-03-29 14:00:00
A,3998,2143.6021350848096,0.13580807871873693,41,North,P3,2023-03-07 11:00:00
D,1905,3689.559251194818,0.2735113097628615,61,West,P3,2023-08-02 13:00:00
D,3222,1679.4903776179053,0.24231725112839722,59,West,P2,2023-10-07 01:00:00
E,1022,1221.6635537689776,0.30645392186979914,51,East,P2,2023-08-04 09:00:00
A,4796,2324.585956656599,0.2219352677025068,26,South,P1,2023-03-31 23:00:00
C,4988,4063.886299420716,0.3751640365821297,19,East,P1,2023-02-25 09:00:00
D,1234,2654.7147159410415,0.4455819288038042,47,West,P3,2023-05-31 13:00:00
A,4084,3611.891687631757,0.2195452755147471,39,East,P1,2023-12-27 12:00:00
D,2124,3318.4763889125466,0.17719360317561145,63,North,P3,2023-06-04 03:00:00
D,1928,1088.8739281023215,0.14647222970163565,28,South,P3,2023-09-09 03:00:00
C,4607,4954.159948182827,0.346501616228325,60,West,P4,2023-04-05 17:00:00
B,4947,1165.712355277551,0.2775423964562278,34,West,P3,2023-12-10 18:00:00
E,1522,4871.210950593941,0.17520628687851558,53,East,P1,2023-07-20 23:00:00
E,2808,3199.4567134575927,0.3612546933167422,30,East,P4,2023-10-22 19:00:00
C,4523,4852.636108260266,0.15939327320211377,24,East,P1,2023-01-21 17:00:00
D,1430,1459.0143976553418,0.32172028233918104,33,East,P3,2023-10-17 23:00:00
A,1792,2961.634076742053,0.3108593526501059,50,West,P3,2023-09-16 18:00:00
D,2629,1678.0163674642345,0.39369112047443333,62,East,P2,2023-10-24 22:00:00
C,2736,1203.8995080897696,0.12204385597626671,18,West,P3,2023-06-15 16:00:00
E,1532,3470.1164602492463,0.4551491727405321,28,East,P4,2023-09-25 12:00:00
D,4923,1831.1336838467657,0.38119669045872784,23,South,P3,2023-03-08 23:00:00
E,4026,3350.7880731501837,0.1864503993395049,37,South,P2,2023-02-23 02:00:00
A,2746,1449.4579277959424,0.1733621394438959,52,East,P3,2023-01-29 18:00:00
E,2675,2327.945885730811,0.2726640856575134,61,East,P3,2023-06-17 15:00:00
E,2316,4126.530232212988,0.42702613181783877,54,North,P3,2023-10-29 23:00:00
B,3857,2748.2060873687506,0.4371799972556428,58,South,P2,2023-05-24 05:00:00
B,1912,3510.9816595893453,0.3081824368557532,43,West,P1,2023-04-09 03:00:00
B,2124,3589.831762982184,0.444324345074695,29,South,P3,2023-08-21 13:00:00
E,2525,4375.020175949175,0.10217748367667623,47,West,P4,2023-02-01 05:00:00
C,2327,2299.691177626565,0.11406985261263865,45,East,P2,2023-05-08 03:00:00
E,3918,3749.18225033007,0.46472863745469717,44,South,P4,2023-11-20 11:00:00
C,3587,4846.4632281846625,0.4101327719543665,59,South,P3,2023-05-29 12:00:00
C,2023,3920.973337431472,0.2802824233001543,36,North,P2,2023-08-28 22:00:00
B,2576,2959.481906870978,0.40144405259119487,22,North,P3,2023-03-13 00:00:00
D,2378,3522.869777967717,0.4822557846893687,22,South,P4,2023-09-11 02:00:00
A,4374,3958.7315910524326,0.4088358095525141,58,South,P2,2023-04-10 01:00:00
B,2519,3449.10306277549,0.43694853352732876,44,South,P1,2023-12-01 03:00:00
B,2681,1066.7032539593565,0.4042426325560248,45,West,P1,2023-08-08 18:00:00
D,4839,1779.0939907489033,0.16728443697341666,43,East,P1,2023-05-15 15:00:00
A,2997,4241.872868861864,0.43342964385829474,44,North,P3,2023-09-25 01:00:00
E,1226,2090.602589249939,0.17804352800968404,59,East,P2,2023-04-03 07:00:00
E,2259,3926.248478244536,0.45704453121765887,38,North,P4,2023-09-20 00:00:00
B,1872,2488.480860966795,0.2834599592324304,18,North,P4,2023-09-21 17:00:00
A,1891,3087.5373126317727,0.37079070092441146,45,North,P3,2023-02-06 21:00:00
B,2478,1271.8931992776147,0.29889633915225744,32,South,P3,2023-02-06 00:00:00
C,2036,1724.9022441988382,0.13759637176664083,34,North,P4,2023-10-16 05:00:00
B,3257,4828.787854076938,0.21628892304826605,43,East,P2,2023-05-08 06:00:00
B,3788,4560.552213787656,0.4934927415988024,37,North,P3,2023-12-27 08:00:00
E,1396,3609.100443596201,0.484285900667927,42,East,P2,2023-12-22 16:00:00
E,2123,2838.5783895429495,0.22819475906221892,30,North,P4,2023-01-24 01:00:00
E,3078,3703.0451715808954,0.4985187216980903,50,North,P2,2023-08-02 04:00:00
C,3945,3474.4411563757562,0.43822047819875987,42,South,P1,2023-11-17 03:00:00
E,4599,3274.2090224184485,0.3443837997729019,25,East,P4,2023-02-02 19:00:00
A,1648,1236.7082874541672,0.1160498481044038,22,North,P1,2023-07-24 11:00:00
D,1328,3531.210442646028,0.4605787318153518,23,North,P4,2023-10-27 14:00:00
A,4237,4075.6801782846733,0.3229717117057279,40,East,P1,2023-02-03 22:00:00
A,2482,4976.326618582302,0.44739046048110787,47,North,P2,2023-12-14 07:00:00
E,4893,1044.3142103772386,0.43377164796229695,31,West,P4,2023-04-26 17:00:00
D,1951,3920.6938132427067,0.43320248608043443,40,South,P4,2023-06-06 22:00:00
D,3005,3287.1572637439217,0.37926954428596205,28,East,P1,2023-07-26 14:00:00
D,3016,2736.208704323827,0.21656605547041946,48,South,P2,2023-06-09 09:00:00
C,4171,1510.2806982854836,0.23446410309780796,23,West,P4,2023-02-20 16:00:00
E,3668,2636.3405945395048,0.22338768503307455,28,West,P3,2023-07-06 06:00:00
D,2878,2417.508731944541,0.10801839981302588,30,West,P1,2023-10-10 04:00:00
C,2196,2211.319555914969,0.33302756368592445,29,East,P4,2023-11-18 13:00:00
B,2772,3923.5184932888305,0.37953346817841316,19,West,P2,2023-02-05 22:00:00
B,1161,3802.902085137055,0.4415463974100814,52,East,P2,2023-09-17 01:00:00
C,4976,3356.0803639236465,0.15606617335309214,53,East,P2,2023-09-05 10:00:00
C,2751,4754.65925317349,0.3176732595907207,34,North,P2,2023-04-09 03:00:00
E,1775,2399.417536723418,0.10320325626951316,45,East,P1,2023-04-10 19:00:00
E,4334,1975.2077508407183,0.1380374590842918,45,West,P4,2023-12-28 03:00:00
B,2827,3623.613252393598,0.12168469768239723,39,East,P1,2023-01-22 20:00:00
D,3321,1795.2562437496117,0.3901912136061948,55,East,P1,2023-01-24 09:00:00
B,4074,2260.0420287336983,0.13242382555104126,24,South,P2,2023-12-07 07:00:00
D,2051,1898.4097602995394,0.386581192623516,32,West,P3,2023-12-05 01:00:00
D,3373,1276.614270874005,0.19984988176423335,49,East,P2,2023-11-06 00:00:00
